flight id:301
flight code:Su-25T
origin:RU
date:2011-06-01
from:krasnodar pashkovsky
to:tbilissi-lochini
motor(s):2
mass aircraft:11495.835648
mass fuel:11495.835648
lift coef:1.1776856990315037
drag coef:0.011020666513337473

1306893600.43,2.9899856,7.0891938,1997.55,-0.8,0.6,-1.0,-1.0,205.71302799072274,59593711.49293571,59593711.49293571,20.98073594626544,7.3404333554440555,25088.950141111003,93.2,49.0060924327633
1306893600.86,2.9910887,7.0892646,1996.47,-1.0,1.0,-1.0,-1.0,205.71302799072274,59037620.37396236,59037620.37396236,22.176691308394297,7.318754108567362,24689.227896755576,92.8,49.0127448824571
1306893601.28,2.9921831,7.0893351,1995.1,-0.2,1.3,-1.0,-1.0,208.89969100756312,58275001.30830589,58275001.30830589,22.857472201193826,7.3744944590933175,25025.560962915737,92.60000000000001,49.01817248525674
1306893601.71,2.9932848,7.0894061,1993.63,-0.2,1.6,-1.0,-1.0,205.52068169676272,57659389.03573894,57659389.03573894,23.386036704990566,7.109399118626911,25496.3143813608,90.9,49.02167860949121
1306893602.13,2.9943813,7.0894768,1992.22,-0.3,1.8,-1.0,-1.0,209.266826981519,57515065.71410795,57515065.71410795,23.277885350471813,7.169156624149949,25083.338332957934,90.7,49.023454637487724
1306893602.55,2.9954573,7.0895463,1990.97,-0.2,2.1,-1.0,-1.0,205.45366953056921,57515065.71410795,57515065.71410795,23.277885350471813,7.169156624149949,25083.338332957937,90.7,49.02345463748772
1306893602.97,2.9965543,7.0896171,1989.9,-0.0,2.3,-1.0,-1.0,209.42640869458123,57659389.03573894,57659389.03573894,23.38603670499057,7.109399118626911,25496.314381360804,90.9,49.02167860949122
1306893603.4,2.9976542,7.0896882,1989.05,-0.1,2.5,-1.0,-1.0,205.1347065948093,58275001.30830589,58275001.30830589,22.85747220119383,7.374494459093317,25025.560962915737,92.60000000000001,49.01817248525675
1306893604.26,2.9998841,7.0898323,1988.01,-0.1,2.5,-1.0,-1.0,207.88360998239784,59037620.37396235,59037620.37396235,22.176691308394293,7.3187541085673615,24689.22789675558,92.80000000000003,49.01274488245709
1306893605.11,3.0020924,7.0899751,1987.78,-0.2,2.5,-1.0,-1.0,208.2476475002271,59593711.4929357,59593711.4929357,20.98073594626544,7.340433355444056,25088.950141110992,93.20000000000002,49.0060924327633
1306893606.81,3.0064993,7.0902607,1988.98,-0.2,2.5,-1.0,-1.0,207.84857414523646,60084212.85903717,60084212.85903717,21.793009448267277,7.29867505882082,25239.638785410956,89.60000000000001,48.99953184658658
1306893608.92,3.011992,7.0906178,1991.75,-0.2,2.9,-1.0,-1.0,208.6946533905475,60579457.67459398,60579457.67459398,20.744290489297818,7.002721964050527,24819.082182757036,89.39999999999999,48.995918548248866
