flight id:401
flight code:Su-27
origin:RU
date:2011-06-01
from:nalchik
to:gelendzhik
motor(s):2
mass aircraft:17500.032952
mass fuel:17500.032952
lift coef:1.3276531002791723
drag coef:0.012475794761808172

1306893678.0,2.0169883,6.5769419,-1.0,-1.0,-1.6,-1.0,298805.19,-49903.43,-1.0,44.77293848531802,155086928.48592553,155086928.48592553,27.412596677763084,7.136947217544913,23826.571427891915,90.50000000000001,29.512867092117602
1306893680.79,2.015972,6.5761777,-1.0,-1.0,-1.7,-1.0,298729.75,-49993.29,-1.0,44.77293848531802,116351680.37004057,116351680.37004057,26.805106874519424,7.3037153536615085,23329.17642366879,92.4,29.49331547356992
1306893682.29,2.0153206,6.5756879,-1.0,-1.0,-1.8,-1.0,298681.38,-50050.89,-1.0,52.82824123713588,77602111.76537506,77602111.76537506,27.029015982411735,7.517071419161829,23094.427933233823,94.80000000000001,29.473779165608416
1306893683.8,2.0145922,6.5751401,-1.0,-1.0,-1.9,-1.0,298627.28,-50115.3,-1.0,58.37142723971263,38881422.095592305,38881422.095592305,25.883270444681784,7.639668384220149,23447.14586192166,93.99999999999999,29.454265823526175
1306893685.94,2.0134344,6.5742694,-1.0,-1.0,-1.7,-1.0,298541.31,-50217.68,-1.0,65.11920283911851,1626948.714233633,1626948.714233633,23.740095581538867,7.534382052928222,23217.698954619198,90.50000000000001,29.4347754473232
1306893686.15,2.0133108,6.5741765,24.42,-1.0,0.4,-1.0,298532.13,-50228.61,-1.0,140.1343513545488,1626948.7142336327,1626948.7142336327,23.740095581538867,7.534382052928222,23217.698954619198,90.50000000000001,29.4347754473232
1306893686.36,2.0131893,6.5740851,24.46,-1.0,2.3,-1.0,298523.09,-50239.36,-1.0,69.52018664177447,38881422.09559228,38881422.09559228,25.883270444681784,7.63966838422015,23447.145861921657,94.00000000000001,29.454265823526175
1306893686.57,2.0130615,6.573989,24.49,-1.0,3.6,-1.0,298513.63,-50250.65,-1.0,72.77652915536058,77602111.76537506,77602111.76537506,27.029015982411735,7.517071419161828,23094.427933233826,94.80000000000001,29.473779165608413
1306893686.78,2.0129365,6.573895,24.52,-1.0,4.8,-1.0,298504.34,-50261.71,-1.0,71.41459459756477,116351680.37004055,116351680.37004055,26.80510687451942,7.3037153536615085,23329.176423668792,92.40000000000002,29.493315473569915
1306893686.99,2.0128107,6.5738004,24.54,-1.0,5.7,-1.0,298495.0,-50272.83,-1.0,71.785784112045,155086928.48592553,155086928.48592553,27.412596677763084,7.136947217544914,23826.571427891922,90.5,29.512867092117595
1306893687.2,2.0126773,6.5737001,24.55,-1.0,6.5,-1.0,298485.09,-50284.63,-1.0,76.00336563027315,155022928.00370246,155022928.00370246,28.674606880666403,7.258104050829568,24140.869201229798,90.4,29.532426365958365
1306893687.42,2.012543,6.5735991,24.57,-1.0,7.2,-1.0,298475.13,-50296.5,-1.0,73.0651378958788,116263468.80198212,116263468.80198212,28.29844470718931,7.436749097893908,24358.022126149823,86.90000000000002,29.552000950385313
1306893687.64,2.0124059,6.573496,24.58,-1.0,7.7,-1.0,298464.94,-50308.63,-1.0,74.63702158514431,77559648.98430923,77559648.98430923,28.875427690858587,7.350835606299914,24890.911407593314,84.50000000000001,29.571583190105347
1306893687.86,2.0122673,6.5733917,24.6,-1.0,8.1,-1.0,298454.63,-50320.89,-1.0,75.43675880832271,38923761.51029374,38923761.51029374,28.718807568546573,7.261214173727475,24762.563097216993,84.4,29.59118074041156
1306893688.08,2.0121271,6.5732863,24.61,-1.0,8.4,-1.0,298444.22,-50333.29,-1.0,76.21852490523544,4282346.371792939,4282346.371792939,31.039935449843014,7.2601325718231156,24996.771216818594,87.0,29.61078594601086
1306893688.29,2.011986,6.5731802,24.61,-1.0,8.7,-1.0,298433.75,-50345.76,-1.0,80.15512541043802,4198197.345147272,4198197.345147272,29.870133017031154,7.321150798538101,25577.477410021776,86.6,29.610931396579538
1306893688.51,2.0118434,6.5730729,24.62,-1.0,8.9,-1.0,298423.16,-50358.37,-1.0,77.47276415508465,4363788.03656565,4363788.03656565,28.626119099739213,7.550066313133841,25941.76926421988,85.40000000000002,29.611053881268948
1306893688.73,2.0116987,6.5729641,24.64,-1.0,9.2,-1.0,298412.41,-50371.17,-1.0,78.5999034946375,4808014.970318282,4808014.970318282,28.283537710866735,7.4176287805094665,26393.110505805063,86.2,29.611168710665275
1306893688.94,2.0115531,6.5728545,24.68,-1.0,9.4,-1.0,298401.59,-50384.05,-1.0,82.71721100127672,4890161.84563705,4890161.84563705,28.238733967907976,7.673823368750544,26634.299875988618,85.30000000000001,29.61129119535469
1306893689.16,2.0114059,6.5727439,24.78,-1.0,9.7,-1.0,298390.69,-50397.06,-1.0,79.77393457537424,5488549.423619219,5488549.423619219,27.38447147857542,7.8242856836965125,26390.655377412073,86.90000000000002,29.611474922388812
1306893689.38,2.0112572,6.572632,24.93,-1.0,10.0,-1.0,298379.63,-50410.21,-1.0,80.72071787311465,5537968.91410211,5537968.91410211,27.263278319777626,7.7432611394250745,26019.493765562107,89.00000000000001,29.61176582352617
