flight id:401
flight code:Su-27
origin:RU
date:2011-06-01
from:krymsk
to:vaziani
motor(s):2
mass aircraft:17500.032952
mass fuel:17500.032952
lift coef:1.3276531002791723
drag coef:0.012475794761808172

1306893678.0,2.0169883,6.5769419,-1.0,-1.0,-1.6,-1.0,-1.0,44.77293848531802,155086928.48592553,155086928.48592553,23.80184626641641,7.524384203940441,25412.071482883937,84.0,31.563074954112114
1306893680.79,2.015972,6.5761777,-1.0,-1.0,-1.7,-1.0,-1.0,44.77293848531802,116351680.37004057,116351680.37004057,25.330567911034063,7.738307257722846,25766.445828099684,82.30000000000001,31.543523335564434
1306893682.29,2.0153206,6.5756879,-1.0,-1.0,-1.8,-1.0,-1.0,52.82824123713588,77602111.76537506,77602111.76537506,23.408840055379084,7.751081088593586,25718.51365033382,84.4,31.523987027602928
1306893683.8,2.0145922,6.5751401,-1.0,-1.0,-1.9,-1.0,-1.0,58.37142723971263,38881422.095592305,38881422.095592305,22.751570408604394,7.933773907594914,26354.24905941915,85.0,31.50447368552069
1306893685.94,2.0134344,6.5742694,-1.0,-1.0,-1.7,-1.0,-1.0,65.11920283911851,1626948.714233633,1626948.714233633,22.82149984735803,7.730132611926071,26854.783719748077,87.0,31.484983309317716
1306893686.15,2.0133108,6.5741765,24.42,-1.0,0.4,-1.0,-1.0,140.1343513545488,1626948.7142336327,1626948.7142336327,22.821499847358034,7.73013261192607,26854.78371974808,87.0,31.484983309317716
1306893686.36,2.0131893,6.5740851,24.46,-1.0,2.3,-1.0,-1.0,69.52018664177447,38881422.09559228,38881422.09559228,22.751570408604397,7.933773907594914,26354.24905941915,85.00000000000001,31.50447368552069
1306893686.57,2.0130615,6.573989,24.49,-1.0,3.6,-1.0,-1.0,72.77652915536058,77602111.76537506,77602111.76537506,23.408840055379088,7.751081088593586,25718.51365033382,84.4,31.523987027602928
1306893686.78,2.0129365,6.573895,24.52,-1.0,4.8,-1.0,-1.0,71.41459459756477,116351680.37004055,116351680.37004055,25.33056791103406,7.738307257722845,25766.445828099684,82.3,31.54352333556443
1306893686.99,2.0128107,6.5738004,24.54,-1.0,5.7,-1.0,-1.0,71.785784112045,155086928.48592553,155086928.48592553,23.80184626641641,7.52438420394044,25412.07148288393,84.0,31.56307495411211
1306893687.2,2.0126773,6.5737001,24.55,-1.0,6.5,-1.0,-1.0,76.00336563027315,155022928.00370246,155022928.00370246,25.379644408783385,7.520996037047791,25996.223756734555,85.19999999999999,31.58263422795288
1306893687.42,2.012543,6.5735991,24.57,-1.0,7.2,-1.0,-1.0,73.0651378958788,116263468.80198212,116263468.80198212,23.225494291954178,7.319616844678285,25591.82768239467,87.0,31.602208812379825
1306893687.64,2.0124059,6.573496,24.58,-1.0,7.7,-1.0,-1.0,74.63702158514431,77559648.98430923,77559648.98430923,25.301130789705276,7.247285440940455,25454.397986656757,85.30000000000001,31.621791052099862
1306893687.86,2.0122673,6.5733917,24.6,-1.0,8.1,-1.0,-1.0,75.43675880832271,38923761.51029374,38923761.51029374,25.595204155527565,6.9819111660848066,25685.699025128342,85.60000000000001,31.641388602406074
