flight id:901
flight code:F-15C
origin:US
date:2011-06-01
from:tbilissi-lochini
to:maykop-khanskaya
motor(s):2
mass aircraft:29498
mass fuel:29498
lift coef:1.408162940600709
drag coef:0.016385370250972982

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893622.22,6.4697872,4.1761673,-3.28084,-1.0,-1.0,80.5,-1.0,91.51292519849724,538224.2662252041,538224.2662252041,301.91272791276504,0.07597807300691553,3.5426914525757414,92.8,0.3476537892259713
1306893623.11,6.4702188,4.1762217,-3.28084,-1.0,-0.5,80.5,-1.0,91.51292519849724,403693.883524169,403693.883524169,303.0695713629739,0.07950666417879523,3.5657895569591944,91.5,0.34728250751118567
1306893625.31,6.4714504,4.1763768,-3.28084,-1.0,-0.6,80.5,-1.0,105.70704118194297,269162.6476559469,269162.6476559469,305.36855642243586,0.07959181826090828,3.6023074338241634,94.30000000000001,0.34691130234933093
1306893627.91,6.4731718,4.1765936,-3.28084,-1.0,-0.7,80.5,-1.0,124.98204744977032,134628.4794539318,134628.4794539318,305.3676550763177,0.07965250288369817,3.7047881871982717,92.4,0.3465402502933379
1306893630.68,6.4753495,4.1768677,-3.28084,-1.0,-0.8,80.5,-1.0,148.43856821148725,462.2344312722488,462.2344312722488,302.6453101452131,0.0768245914982141,3.64781306007,94.2,0.3461693513432067
1306893630.9,6.4755315,4.1768907,155.5774328,-1.0,1.2,80.5,-1.0,516.466231184127,462.23443127224886,462.23443127224886,302.6453101452131,0.0768245914982141,3.6478130600699994,94.2,0.3461693513432067
1306893631.11,6.4757191,4.1769143,155.675858,-1.0,2.7,80.5,-1.0,169.01682747304451,134628.47945393174,134628.47945393174,305.3676550763177,0.07965250288369818,3.7047881871982713,92.40000000000002,0.3465402502933379
1306893631.33,6.4759096,4.1769383,155.7414748,-1.0,4.0,80.5,-1.0,163.26149789817117,269162.6476559469,269162.6476559469,305.36855642243586,0.07959181826090826,3.602307433824163,94.30000000000001,0.34691130234933093
1306893631.54,6.4760935,4.1769614,155.8070916,-1.0,5.0,80.5,-1.0,165.54852600423223,403693.883524169,403693.883524169,303.0695713629739,0.07950666417879522,3.565789556959194,91.50000000000001,0.34728250751118567
1306893631.75,6.4762748,4.1769842,155.8399,-1.0,5.8,80.5,-1.0,162.81233530534521,538224.2662252041,538224.2662252041,301.91272791276504,0.07597807300691554,3.5426914525757414,92.79999999999998,0.34765378922597134
1306893631.96,6.4764697,4.1770088,155.90551680000002,-1.0,6.4,80.5,-1.0,175.19112521093416,538122.8055982675,538122.8055982675,300.99705733128155,0.07815389997783571,3.6115379600414563,89.89999999999999,0.34802522404661873
1306893632.18,6.4766667,4.1770336,155.9383252,-1.0,7.0,80.5,-1.0,169.16922017690058,403490.09754657425,403490.09754657425,300.06097510926,0.07727530828076401,3.6059016917878948,92.10000000000001,0.3483967354201971
1306893632.4,6.476864,4.1770584,155.9711336,-1.0,7.4,80.5,-1.0,169.25308307488461,268953.9916914629,268953.9916914629,297.8758843930714,0.07843280657717955,3.581530306285224,91.70000000000002,0.34876832334670627
1306893632.61,6.4770633,4.1770835,155.9711336,-1.0,7.7,80.5,-1.0,178.84996691914677,134428.68537082637,134428.68537082637,297.3079844082825,0.07672369401342313,3.4936111250381594,94.30000000000001,0.34913991127321536
1306893632.83,6.4772675,4.1771092,156.003942,-1.0,8.0,80.5,-1.0,175.17511645982694,1361.6367139088554,1361.6367139088554,297.4085810561369,0.07945390282975227,3.621781830765798,91.9,0.34951157575265546
1306893633.04,6.47747,4.1771347,156.003942,-1.0,8.3,80.5,-1.0,182.11197628243855,2130.7416821148668,2130.7416821148668,298.6616610848473,0.07745252606462381,3.58942151264182,91.9,0.34951257094075694
1306893633.26,6.4776832,4.1771615,156.03675040000002,-1.0,8.5,80.5,-1.0,183.12243788393982,1664.421362919923,1664.421362919923,297.48260184810397,0.07621035346335253,3.541235918885113,92.9,0.34951341302299666
1306893633.48,6.4778927,4.1771879,156.0695588,-1.0,8.7,80.5,-1.0,179.81213280104504,1131.0581047636103,1131.0581047636103,295.24569298673464,0.0747043116642988,3.674850583941185,89.7,0.34951417855230554
