flight id:401
flight code:Su-27
origin:RU
date:2011-06-01
from:tbilissi-lochini
to:mineralnyevody
motor(s):2
mass aircraft:17500.032952
mass fuel:17500.032952
lift coef:1.3276531002791723
drag coef:0.012475794761808172

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893656.86,2.0185508,6.5781168,24.33,-1.0,-1.5,223.6,-1.0,13.540287679636782,5025943.943132127,5025943.943132127,26.91736315089842,7.148758380417721,25379.222599011326,92.00000000000001,25.984988734735076
1306893682.29,2.0155687,6.5758744,24.33,-1.0,-1.8,223.6,-1.0,13.540287679636782,5167093.207508666,5167093.207508666,27.94572229813373,7.3210947572171055,26189.26866268226,92.5,25.98467486771845
1306893686.11,2.0136474,6.5744296,24.41,-1.0,0.0,223.6,-1.0,58.07451091979034,4741162.807094149,4741162.807094149,27.269919543239677,7.3079706199672545,25577.547760948903,92.3,25.984506451270505
1306893686.53,2.0134078,6.5742494,24.48,-1.0,3.4,223.6,-1.0,65.85738052335596,3903150.096810162,3903150.096810162,27.58671949508441,7.391735402244535,25391.775126573455,90.20000000000002,25.98440693246036
1306893686.95,2.0131631,6.5740654,24.53,-1.0,5.6,223.6,-1.0,67.29315371001339,3520731.9753366136,3520731.9753366136,28.048159528696022,7.297406756846928,25685.3892584654,90.30000000000001,25.98436100070183
1306893687.37,2.0129109,6.5738757,24.57,-1.0,7.0,223.6,-1.0,69.32336787625037,3520731.975336613,3520731.975336613,28.048159528696026,7.297406756846927,25685.3892584654,90.30000000000001,25.98436100070183
1306893687.79,2.0126523,6.5736813,24.59,-1.0,8.0,223.6,-1.0,71.12815299418722,3903150.096810161,3903150.096810161,27.586719495084406,7.391735402244534,25391.775126573455,90.20000000000002,25.984406932460363
1306893688.22,2.0123835,6.5734791,24.61,-1.0,8.6,223.6,-1.0,72.1536354768776,4741162.807094149,4741162.807094149,27.269919543239673,7.307970619967255,25577.5477609489,92.30000000000001,25.984506451270512
1306893688.65,2.0121107,6.573274,24.63,-1.0,9.1,223.6,-1.0,73.28544589545503,5167093.207508666,5167093.207508666,27.945722298133727,7.321094757217105,26189.268662682258,92.50000000000001,25.984674867718454
1306893689.08,2.0118249,6.573059,24.74,-1.0,9.6,223.6,-1.0,76.75756647931225,5025943.943132126,5025943.943132126,26.917363150898417,7.148758380417722,25379.222599011326,92.0,25.984988734735076
