flight id:b01
flight code:F-15E
origin:US
date:2011-06-01
from:nalchik
to:tbilissi-lochini
motor(s):2
mass aircraft:37637
mass fuel:37637
lift coef:1.6723900635573576
drag coef:0.01254232652701665

timestamp,longitude,latitude,altitude,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.32,3.1802899,7.0335739,-3.28084,-0.7,-1.0,-1.0,172.28322021438876,958.0203922935096,958.0203922935096,301.07067581824003,0.0756169261930634,3.26022910884602,93.20000000000002,0.32693998931152796
1306893632.58,3.1811981,7.0340873,119.3569592,2.4,-1.0,-1.0,172.28322021438876,1198.7944340003612,1198.7944340003612,301.9609659798984,0.07454642508104257,3.195216712798796,91.60000000000001,0.32681903568073184
1306893633.01,3.1815218,7.0342703,119.5538096,4.8,-1.0,-1.0,166.14464509704828,1856.7119504962118,1856.7119504962118,303.0455606417171,0.07447720012874362,3.199036869575864,93.30000000000001,0.326804414070933
1306893634.5,3.1826997,7.0349361,119.8490852,8.2,-1.0,-1.0,174.66899983781914,2676.101745996617,2676.101745996617,301.93964386933874,0.07209896376974208,3.201600906653067,95.30000000000001,0.32679744775422265
1306893634.92,3.1830425,7.0351298,119.8490852,8.6,-1.0,-1.0,180.45234225927172,3289.9308052119886,3289.9308052119886,302.70890437923197,0.07272730485628554,3.223959808682722,94.90000000000002,0.3267946152957799
1306893635.36,3.1834127,7.0353391,120.17716920000001,9.0,-1.0,-1.0,186.089553859882,3289.9308052119886,3289.9308052119886,302.70890437923197,0.07272730485628554,3.223959808682723,94.9,0.3267946152957799
1306893635.79,3.1837813,7.0355475,121.062996,9.5,-1.0,-1.0,189.84801849286617,2676.101745996617,2676.101745996617,301.93964386933874,0.07209896376974209,3.2016009066530673,95.30000000000001,0.32679744775422265
1306893636.22,3.1841549,7.0357587,122.83464959999999,9.8,-1.0,-1.0,192.39424881005493,1856.711950496212,1856.711950496212,303.0455606417171,0.07447720012874362,3.1990368695758646,93.30000000000001,0.326804414070933
1306893636.66,3.1845465,7.0359802,125.820214,10.0,-1.0,-1.0,197.27367084356288,1198.7944340003617,1198.7944340003617,301.9609659798984,0.07454642508104257,3.195216712798795,91.6,0.32681903568073184
1306893639.24,3.1869576,7.0373501,171.1942312,10.0,-1.0,-1.0,207.90375089869286,958.0203922935099,958.0203922935099,301.07067581824003,0.0756169261930634,3.2602291088460196,93.2,0.3269399893115279
1306893640.09,3.1877994,7.0378328,197.014442,10.2,-1.0,-1.0,221.90957268256835,692.6521830135549,692.6521830135549,300.3222376356079,0.07363400486946445,3.288695207563887,95.4,0.3274073449545725
1306893640.51,3.1882238,7.0380774,211.6797968,10.2,-1.0,-1.0,227.22017045138404,831.991528063,831.991528063,299.1687776240484,0.0734988920953082,3.421827345369362,96.80000000000001,0.3276227649020791
1306893640.95,3.188673,7.0383372,228.2480388,10.1,-1.0,-1.0,230.03228510028038,1115.9122081617259,1115.9122081617259,297.9798092822659,0.07450239235780401,3.442244410529151,97.00000000000001,0.32787638476209663
1306893642.22,3.1900013,7.0391127,282.8740248,9.9,51.6,-1.0,236.99929828318682,1606.3842364706795,1606.3842364706795,299.1780105934711,0.07572558266043065,3.4742796364915143,94.00000000000003,0.32825677627565747
1306893642.64,3.19045,7.0393772,303.0183824,9.9,51.6,-1.0,243.46833435063957,2140.0916509099447,2140.0916509099447,297.33491402261524,0.07730848268523849,3.5002567083364173,93.9,0.3286841712887808
1306893643.06,3.1909045,7.0396464,324.146992,9.8,51.6,-1.0,247.22793534805703,2571.0244044029782,2571.0244044029782,296.61931770041224,0.07723385368220725,3.5797834826043555,91.4,0.3291601008600844
1306893643.48,3.1913605,7.0399178,345.89896120000003,9.7,51.6,-1.0,248.63843525976523,3202.990738455793,3202.990738455793,297.22600342406713,0.07928530388855975,3.667287082368093,89.39999999999999,0.32968471809543
1306893643.9,3.1918247,7.0401956,368.1430564,9.4,51.6,-1.0,253.86657285452398,4006.173887470278,4006.173887470278,296.2924981189024,0.07713004230627452,3.744604150726698,90.5,0.33025710435964695
1306893644.33,3.1922999,7.0404812,390.4527684,9.1,51.6,-1.0,254.0302404514797,4471.324312113456,4471.324312113456,297.89910285860327,0.07766661177615104,3.717386601087696,92.2,0.3308745803001543
1306893644.75,3.1927765,7.0407691,411.90946199999996,8.8,51.6,-1.0,261.31007923215753,5256.743658225254,5256.743658225254,299.113072611083,0.07627878278536197,3.6942107782893707,91.7,0.3314362491540476
1306893645.18,3.1932732,7.0410703,432.90683799999994,8.5,51.6,-1.0,266.16587681419134,5740.856654716626,5740.856654716626,299.7623030571508,0.07691931371878938,3.7765693132107705,91.9,0.33198666472710103
1306893645.62,3.1937805,7.0413791,452.5590696,8.2,51.6,-1.0,265.893585997998,5896.983354327808,5896.983354327808,301.06647578497524,0.07490124223677551,3.6856639395851114,91.70000000000002,0.3325487163456487
1306893646.04,3.1942742,7.0416804,469.816288,8.0,51.6,-1.0,271.0200453748558,6288.02054793144,6288.02054793144,302.7910720211132,0.07430900465869617,3.644297147733782,88.8,0.33311237557574486
1306893646.47,3.1947874,7.0419944,485.6627452,8.0,51.6,-1.0,275.1058639423719,6518.85709151441,6518.85709151441,302.6907872494851,0.07545706005268757,3.6431026786353176,90.3,0.3335855492415367
1306893646.89,3.1953054,7.0423115,499.4750816,8.0,51.6,-1.0,284.32518069015555,6581.499220378201,6581.499220378201,304.35074593710436,0.07685208457027716,3.687183560108524,91.10000000000001,0.3340439481916679
1306893647.31,3.1958196,7.0426264,511.0892552,7.8,51.6,-1.0,282.00181168881085,6564.9866758982425,6564.9866758982425,303.8698055714721,0.07934726370637993,3.6745735329967877,92.2,0.3344801467918429
1306893647.73,3.1963485,7.0429501,521.325476,7.9,51.6,-1.0,289.94128453358064,6943.829040662198,6943.829040662198,304.5218399629941,0.07708356225204631,3.594995934633251,95.50000000000001,0.33488947531327773
1306893648.15,3.1968824,7.0432762,530.67587,8.2,51.6,-1.0,292.27565988482985,6771.0057796452775,6771.0057796452775,303.86906536194147,0.07700167563531227,3.557790161044956,94.90000000000002,0.33526871853287527
1306893648.58,3.1974445,7.0436186,540.026264,8.5,51.6,-1.0,300.4095613621559,7123.487295832073,7123.487295832073,301.9070250508461,0.07563782606176654,3.693292815808343,95.80000000000003,0.3356177233447738
1306893649.0,3.1979892,7.0439493,549.1798076,8.8,52.5,-1.0,297.6312157894497,7392.093126614592,7392.093126614592,300.7422547231486,0.07649470812789941,3.7778190431534107,93.10000000000001,0.335938020807591
1306893649.44,3.1985787,7.0443058,559.5800704,9.1,52.6,-1.0,307.0591231945214,8159.261275184261,8159.261275184261,299.2562012949135,0.07694349278101513,3.7130070514191433,90.9,0.3362335916737327
1306893649.86,3.19915,7.04465,570.3740339999999,9.3,52.8,-1.0,311.38074244669303,8693.173079109494,8693.173079109494,297.0909933060826,0.08015096852369298,3.7644125158077477,88.3,0.3365084932485358
1306893650.29,3.1997561,7.0450137,582.8084176,9.5,52.8,-1.0,322.42190318697465,9356.211622971017,9356.211622971017,295.26373275257663,0.08075722711790281,3.8757409339388236,88.6,0.3367721415424991
1306893650.71,3.2003444,7.0453654,595.8661608,9.5,53.1,-1.0,320.1092635318771,9649.520172236742,9649.520172236742,293.8806515423285,0.07804999444074534,3.8749180094348117,90.0,0.3370292828373372
1306893651.15,3.2009679,7.0457371,610.6955575999999,9.7,53.1,-1.0,323.57073230966336,9920.79182213218,9920.79182213218,293.5905431181569,0.07414172085779913,3.8229764597159193,91.3,0.33728879727303274
1306893651.58,3.2015819,7.0461011,626.2467392,9.7,53.4,-1.0,325.3686818173165,10679.958401786706,10679.958401786706,294.65267703573255,0.07453227179316026,3.7598951934430405,91.4,0.33755749806043434
1306893652.0,3.2021945,7.0464622,642.5197056,9.7,53.4,-1.0,331.8537097716081,11796.59598785023,11796.59598785023,293.3684614330344,0.07679177777862495,3.7635177948586263,89.80000000000001,0.3378402845871185
1306893652.43,3.2028307,7.046835,660.105008,9.6,53.7,-1.0,336.05758345513124,13436.649551990273,13436.649551990273,293.8729249544895,0.07584673241456269,3.759598391033971,90.50000000000001,0.33814228589945444
1306893652.85,3.2034683,7.0472068,678.31367,9.6,53.8,-1.0,344.28455282225275,14707.518892482933,14707.518892482933,296.6765321420928,0.07431210986664272,3.6735074027278523,89.80000000000001,0.338464956503129
1306893653.28,3.2041209,7.0475853,697.4409672,9.5,53.9,-1.0,343.4972695184489,15470.321784705011,15470.321784705011,297.88837151405613,0.0725542146521893,3.6773929000962315,89.20000000000002,0.3388108991977921
1306893653.72,3.2048073,7.0479815,718.011834,9.5,53.9,-1.0,352.59638588947837,15997.909080601292,15997.909080601292,299.7545894642953,0.07022479731014396,3.700473239334115,87.89999999999999,0.33918057330102924
1306893654.14,3.2054654,7.0483596,738.0577664,9.5,53.9,-1.0,353.64689839911733,16106.133844995085,16106.133844995085,301.96611037423787,0.06772088718517662,3.681073655162617,88.69999999999999,0.33957183533077556
1306893654.56,3.2061352,7.048743,758.7926752,9.5,53.9,-1.0,359.45841371799474,16224.6481330322,16224.6481330322,304.68144504421036,0.06818031843778512,3.681992220320373,88.89999999999999,0.3399824652520354
1306893654.99,3.2068193,7.049133,780.6102612,12.1,53.9,-1.0,358.196335467609,17233.832298422516,17233.832298422516,304.5004343589089,0.0674377313199391,3.6794182686406405,88.8,0.34041353480584113
1306893655.41,3.2075058,7.0495191,806.0367712,15.8,55.2,-1.0,366.8378281770157,18795.238760775523,18795.238760775523,305.6128647483084,0.06826569836841966,3.701119001901194,86.4,0.3408693309563223
1306893655.84,3.2081961,7.0498879,836.8438588,18.8,57.2,-1.0,354.7438311461119,20084.20026322579,20084.20026322579,303.65499270725246,0.06742843700887334,3.758231402736258,87.5,0.3413607242196644
1306893656.26,3.2088972,7.0502318,873.3267996,20.8,59.7,-1.0,360.18708721263033,22821.602901756938,22821.602901756938,303.1977970105929,0.06624079740920179,3.8653566235750914,87.9,0.34189927408843085
1306893656.68,3.2096092,7.0505471,915.0918928000001,22.7,62.6,-1.0,356.67536997258304,25184.08800791189,25184.08800791189,304.00875356433386,0.06800666558554981,3.875751407194395,89.0,0.34249424346725843
1306893656.89,3.2099697,7.0506931,937.7624972,23.6,64.1,-1.0,354.71826171568085,27666.782141163767,27666.782141163767,303.0191686220098,0.06892099050186769,3.8457124271453598,89.3,0.3430996240446863
1306893657.32,3.2107008,7.0509593,986.1220787999999,24.9,67.6,-1.0,344.3474864900428,31820.38780173598,31820.38780173598,302.0981468714991,0.069575544314094,3.7301913926234103,93.2,0.3437732132835314
1306893657.74,3.2114339,7.0511874,1037.237566,25.7,71.0,-1.0,345.6653036614963,35674.63831870493,35674.63831870493,301.63531187608606,0.07318417942896244,3.6541003942564463,94.10000000000001,0.34451807330102924
1306893658.18,3.2121916,7.0513837,1092.1588276,26.6,74.6,-1.0,334.5019179479875,38314.682775908295,38314.682775908295,301.08999019674116,0.07292843883257856,3.604726223639289,94.60000000000001,0.3453443090840564
1306893658.61,3.2129174,7.0515349,1146.2926876,27.2,78.1,-1.0,322.6775197923159,40422.9801177345,40422.9801177345,299.73148788465096,0.06946892474244216,3.593822916495842,96.2,0.34624847575072304
1306893659.05,3.2136697,7.0516546,1203.6745792,27.6,81.7,-1.0,323.09155335693475,41460.65312532812,41460.65312532812,299.7152607491866,0.07074950496493106,3.6547019253623447,94.3,0.34723562579446754
1306893659.48,3.2143908,7.0517345,1259.7113264,28.1,85.4,-1.0,314.41579101798015,39961.310788399416,39961.310788399416,297.3770494398348,0.07147059151368199,3.643069892206789,96.6,0.3482941997227265
1306893659.9,3.215092,7.0517798,1315.0590972,28.5,88.8,-1.0,311.78992474689306,39919.205362162895,39919.205362162895,298.2604851601516,0.0722489353601705,3.663085118046469,95.20000000000002,0.3494100352432865
1306893660.33,3.2157887,7.0517926,1370.8333771999999,28.9,92.3,-1.0,302.7579688973458,39510.19043159323,39510.19043159323,297.448663333305,0.07266003544894328,3.6749832992364824,94.5,0.35057088388720603
1306893660.75,3.2164465,7.0517745,1424.3110692,29.3,95.8,-1.0,294.0352738351582,39051.44565306024,39051.44565306024,296.6608159007255,0.07121141626014844,3.716582380349922,91.9,0.35175906192745104
1306893661.17,3.2170916,7.0517271,1477.5591024,29.7,99.2,-1.0,290.5080587101345,39255.41875465874,39255.41875465874,296.40290717281033,0.07092525167180026,3.712854840074569,92.30000000000001,0.3530185872992795
1306893661.6,3.2177345,7.0516493,1531.5617287999999,29.7,102.9,-1.0,286.4560080477536,40526.882062176875,40526.882062176875,295.9070769067816,0.07171617396665361,3.7882253730884328,89.5,0.35429127977522
1306893662.03,3.2183598,7.0515432,1585.0066124,29.7,106.2,-1.0,283.02745327431273,40969.05146297412,40969.05146297412,296.3898445671445,0.06940400082707912,3.7994805548226442,91.7,0.35556940750925314
1306893662.5,3.2190209,7.0513964,1642.716588,29.7,110.0,-1.0,287.1060088670532,41632.444326972436,41632.444326972436,296.1047458643487,0.06974924180075752,3.768702861871648,89.89999999999999,0.3568540422424115
1306893662.94,3.2196173,7.0512319,1696.1286632000001,29.6,113.4,-1.0,284.7424448956865,41811.12529174854,41811.12529174854,296.9018288593278,0.06964518468996932,3.6583457437248357,90.1,0.35813699281109046
1306893663.36,3.2201659,7.0510518,1746.5879824,29.6,116.6,-1.0,283.0791925034123,40887.47425676434,40887.47425676434,299.0836316798332,0.06829418593389826,3.65270891332598,92.1,0.359403790711353
1306893663.79,3.2207089,7.0508444,1798.0643619999998,29.6,119.7,-1.0,283.07313638009833,40335.37017542843,40335.37017542843,299.87851342965763,0.06700280840068933,3.706363525763591,91.3,0.3606599477542226
1306893664.22,3.2212274,7.0506168,1848.9501903999999,29.6,123.0,-1.0,280.9445552051487,39378.84649402859,39378.84649402859,298.7313296456307,0.06636032819400974,3.638501665388213,93.0,0.36190569359849206
1306893664.65,3.2217295,7.0503663,1900.1641028,29.6,126.0,-1.0,283.5259970081432,38913.692146737565,38913.692146737565,299.41917943698934,0.0678464490244129,3.583908219469457,94.0,0.36314079858536874
1306893665.07,3.2222062,7.0500979,1950.9186975999999,29.6,129.0,-1.0,288.2872639249722,38509.58852800962,38509.58852800962,300.19873790481523,0.069051937694367,3.5857791877094187,95.39999999999999,0.36436954967898194
1306893665.49,3.2226522,7.0498164,2000.6890403999998,29.3,131.9,-1.0,283.78674643977536,37669.02181085269,37669.02181085269,300.0138250109116,0.07076975229990111,3.695430075694957,94.30000000000001,0.3655901861619216
1306893665.91,3.2230722,7.0495207,2050.032874,29.3,134.8,-1.0,282.0354073594715,37121.931017142466,37121.931017142466,298.7589260512636,0.07165349366177706,3.70216134141898,93.79999999999998,0.36679995212867583
1306893666.35,3.2234933,7.0491899,2102.362272,29.3,137.8,-1.0,286.1607603649504,36626.43521909702,36626.43521909702,296.563435570743,0.07221058244077452,3.745095996552377,93.6,0.36800711529577995
1306893666.77,3.2238705,7.0488591,2152.3294652,29.3,140.7,-1.0,286.62483193255207,36206.93136827818,36206.93136827818,295.6570279111333,0.07432648237127866,3.7988331862012017,95.0,0.36919621197119545
1306893667.21,3.224236,7.0485013,2204.1667372,29.3,143.6,-1.0,284.79726020886454,36230.48020410324,36230.48020410324,294.27622067223797,0.07757771980988416,3.905639800245392,93.99999999999999,0.37038163410592867
1306893667.65,3.2245784,7.0481256,2256.5617519999996,29.3,146.5,-1.0,288.2303612338878,36187.83459323374,36187.83459323374,292.3341361657757,0.07920425514733215,3.8573861940786216,94.1,0.3715715728635839
1306893705.11,3.1750344,7.0259397,3016.896422,29.3,238.0,-1.0,284.2490962381891,36040.783275412,36040.783275412,293.1419730206196,0.08172216449405818,3.8525427007289994,94.0,0.37441551424591113
1306893705.32,3.1745324,7.0257207,3018.0119076,29.3,237.0,-1.0,502.5215534602133,33944.9104855386,33944.9104855386,294.0117274150425,0.08010045599563277,3.8951366544674166,92.2,0.3771433248320878
1306893705.54,3.1740287,7.0254928,3019.1273932,29.3,236.0,-1.0,487.29499969509334,77454.40835225614,77454.40835225614,294.7269726672643,0.07912143422903098,3.8585252148554394,92.0,0.3797542390928052
1306893705.75,3.1735306,7.0252591,3020.2428788,29.3,235.2,-1.0,510.16009711257647,149894.52338201218,149894.52338201218,295.11170818801384,0.07773463903229677,3.8196513285860263,93.10000000000001,0.3822493287690957
1306893705.97,3.1730382,7.0250196,3021.325556,29.3,234.2,-1.0,487.57729821255117,234894.87324453762,234894.87324453762,294.28979773950795,0.07685959401596092,3.811762296222937,93.80000000000001,0.3846308138959549
1306893706.19,3.1725269,7.0247618,3022.47385,29.3,233.2,-1.0,512.4682686419193,315242.2739349939,315242.2739349939,295.755089693075,0.07738820570830658,3.8233733520685873,97.00000000000001,0.3868998427673459
1306893706.4,3.1720689,7.0245224,3023.5237188,29.3,232.3,-1.0,487.6531777679448,331705.6685671379,331705.6685671379,295.76993600753485,0.07620431975999463,3.779581802801355,95.2,0.3890492194077658
1306893706.63,3.1715615,7.024248,3024.6720127999997,29.3,231.3,-1.0,499.27148860998864,271091.41940589703,271091.41940589703,296.28173457761255,0.07635705339320939,3.846972895074175,94.4,0.39108468528703094
1306893706.84,3.1710873,7.023982,3025.7546899999998,29.3,230.3,-1.0,518.3555172644577,208152.9327411774,208152.9327411774,295.28538417488954,0.07474043506362599,3.8086312156889846,96.50000000000001,0.3930017237822191
1306893707.05,3.1706494,7.0237281,3026.7717503999997,29.3,229.5,-1.0,485.85549360355213,150468.12905089578,150468.12905089578,296.42848693101115,0.07656400817943462,3.792269546752769,93.9,0.3947988803876434
1306893707.26,3.17019,7.0234527,3027.8216192,29.3,228.5,-1.0,516.6366490704113,87436.01246067078,87436.01246067078,295.00708860475004,0.07744866550297211,3.6951108728017394,92.9,0.3948243725136277
1306893707.48,3.1697416,7.0231746,3028.871488,29.3,227.5,-1.0,489.2021266803617,94684.18736204252,94684.18736204252,295.65080604277915,0.07664138957676421,3.627717105801154,93.1,0.3948497115337502
1306893707.7,3.1692978,7.02289,3029.9213568,29.3,226.6,-1.0,491.5041740994271,94743.1642536499,94743.1642536499,294.29902176348514,0.07640941359226563,3.6425827752804625,92.8,0.3948748974480109
1306893707.91,3.1688609,7.0226002,3030.9712256000003,29.3,225.7,-1.0,514.772916916812,92829.0196708994,92829.0196708994,294.30006653144704,0.0778412179070274,3.600678755599578,93.0,0.39489993025640985
1306893708.12,3.1684489,7.0223177,3031.988286,29.3,224.7,-1.0,493.8005631872167,96005.92342639097,96005.92342639097,295.6316855772994,0.07756851082843955,3.580080657993365,89.7,0.39492480995894697
1306893708.34,3.1680221,7.0220152,3033.0381548,29.3,223.7,-1.0,496.7180755033344,98883.4959775688,98883.4959775688,295.16926444365043,0.07570978165355224,3.497953740250407,86.10000000000002,0.39494946000269154
1306893708.56,3.1675836,7.0216935,3034.1208319999996,29.3,222.8,-1.0,519.073267336818,95412.99159874622,95412.99159874622,297.6430846860217,0.07553137535254426,3.5872568618658867,85.4,0.3949741865993669
1306893708.77,3.1671946,7.0213983,3035.1050840000003,29.3,221.9,-1.0,492.33194338582683,107303.80754556178,107303.80754556178,296.53388079714955,0.07371721379490007,3.5284157634213855,85.8,0.394998530431388
1306893708.99,3.1667903,7.0210811,3036.1549528,29.3,220.9,-1.0,497.30774716284867,109632.98683806129,109632.98683806129,298.16265734230547,0.07519828106459105,3.537320681851147,86.00000000000001,0.39502279771047805
1306893709.21,3.1663956,7.0207607,3037.1720132,29.3,220.0,-1.0,495.33192401522086,104764.41095017924,104764.41095017924,297.4236845344728,0.07184730286586506,3.5679848421735794,89.30000000000003,0.39504706498956815
1306893709.42,3.1660104,7.0204372,3038.1890736,29.3,219.0,-1.0,516.116931306013,111776.17044917855,111776.17044917855,297.4445845731259,0.07196562170993054,3.580307548543044,90.60000000000002,0.39507125571572743
1306893709.63,3.1656383,7.0201137,3039.206134,29.3,218.0,-1.0,509.55659901272827,112462.65683759272,112462.65683759272,297.31364272512803,0.07294689751268639,3.5868390039222824,90.6,0.39509536988895577
