flight id:a01
flight code:F-16A
origin:US
date:2011-06-01
from:vaziani
to:anapa-vityazevo
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893618.14,3.9565202,5.4491814,-3.28084,-1.0,-0.3,-1.0,-1.0,69.52338843124147,7777.477221993543,300.37238992478467,0.07596566463497045,3.720227326956436,94.9,0.26606965088033163
1306893621.55,3.955321,5.4488067,-3.28084,-1.0,-0.4,-1.0,-1.0,69.52338843124147,6309.440835241251,301.65497144999273,0.07383030495607427,3.6367036338397813,92.3,0.2658197821139274
1306893623.11,3.95461,5.4485845,-3.28084,-1.0,-0.5,-1.0,-1.0,90.13632938610864,4870.900515072799,301.44168489279565,0.07655567954507218,3.7294155465617784,92.7,0.26556998990045416
1306893624.43,3.9539236,5.44837,-3.28084,-1.0,-0.6,-1.0,-1.0,102.81829507384127,3683.610217291024,302.93630724079213,0.07609562051092904,3.685175832505184,92.80000000000001,0.2653201976869808
1306893625.1,3.9535506,5.4482534,-3.28084,-1.0,-0.7,-1.0,-1.0,110.00590602365716,2963.299442755884,304.9851133268837,0.07515106109179955,3.627302327901292,91.7,0.26507048202643835
1306893625.97,3.9530313,5.4480911,103.7401608,-1.0,-0.8,-1.0,-1.0,144.82379655556724,2963.299442755883,304.9851133268837,0.07515106109179955,3.6273023279012926,91.7,0.2650704820264384
1306893627.06,3.9523415,5.4478755,103.7401608,-1.0,-0.9,-1.0,-1.0,125.10183531507934,3683.610217291024,302.93630724079213,0.07609562051092904,3.685175832505184,92.8,0.26532019768698084
1306893628.33,3.9514669,5.4476022,103.77296919999999,-1.0,-1.0,-1.0,-1.0,136.16283157799302,4870.900515072798,301.44168489279565,0.07655567954507218,3.7294155465617784,92.69999999999999,0.26556998990045416
1306893629.61,3.9505191,5.447306,103.77296919999999,-1.0,-1.1,-1.0,-1.0,146.41977137995576,6309.440835241251,301.65497144999273,0.07383030495607427,3.636703633839781,92.29999999999998,0.2658197821139275
1306893630.47,3.9498493,5.4470966,103.8057776,-1.0,-0.7,-1.0,-1.0,153.95063914919064,7777.477221993545,300.37238992478467,0.07596566463497044,3.720227326956437,94.89999999999998,0.2660696508803317
1306893630.68,3.9496756,5.4470423,103.96981960000001,-1.0,1.3,-1.0,-1.0,163.64651175451456,8882.672847247737,298.33716163201325,0.07437529251496919,3.7179048063360547,94.3,0.2663199024113903
1306893630.9,3.9495008,5.4469877,104.13386159999999,-1.0,2.8,-1.0,-1.0,157.34450277286848,10590.442878177508,296.82238663663315,0.07664084205535744,3.790203602593345,94.89999999999999,0.26657053670710334
1306893631.11,3.9493207,5.4469314,104.2322868,-1.0,4.0,-1.0,-1.0,169.54916050558657,11825.351108436853,297.4814435964562,0.07755801721210497,3.673206021295108,93.60000000000001,0.26682140066160903
1306893631.33,3.9491377,5.4468742,104.2979036,-1.0,5.0,-1.0,-1.0,164.21624092948593,14308.017357093988,295.69246099206276,0.07585096232156313,3.6544971079720328,90.80000000000001,0.26707241772197643
1306893631.54,3.9489611,5.446819,104.3635204,-1.0,5.8,-1.0,-1.0,166.2650739447174,16025.870030508839,295.30506652962214,0.07792414968481232,3.5966330629470327,92.9,0.2673235878882057
1306893631.75,3.948787,5.4467646,104.4291372,-1.0,6.5,-1.0,-1.0,163.97793538841742,16733.764034940417,293.43972571330414,0.07677212344578666,3.7178460503432142,92.0,0.2673251954997542
1306893631.96,3.9485999,5.4467061,104.494754,-1.0,7.0,-1.0,-1.0,176.17801519834225,16658.54267432904,293.76288652420067,0.0771486600336681,3.640746700940319,90.80000000000001,0.26732695621716457
1306893632.18,3.9484107,5.4466469,104.5275624,-1.0,7.4,-1.0,-1.0,170.21549335459585,17248.173698370778,295.12031613875706,0.07340959625373082,3.568915364897075,90.70000000000002,0.2673287169345749
1306893632.4,3.9482213,5.4465877,104.5603708,-1.0,7.8,-1.0,-1.0,170.2154933552574,16471.3787608591,296.77521198028586,0.07508097731241603,3.5947125439341696,88.50000000000001,0.2673305542049161
