flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:krasnodar pashkovsky
to:mineralnyevody
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893618.37,7.626053,5.5101195,-3.28084,-1.0,-0.3,-1.0,2492243.5508804,-411654.77039079997,-1.0,60.839759165093234,138011.93269614957,304.71345735492685,0.08241132765845247,3.6390645124199583,87.89999999999999,0.31811080467649416
1306893621.8,7.6270983,5.51051,-3.28084,-1.0,-0.4,-1.0,2492502.54039,-411476.555162,-1.0,60.839759165093234,103507.87169343393,303.6985072959515,0.08320736824088583,3.624169021641226,85.6,0.3147985124630209
1306893623.52,7.6278048,5.5107738,-3.28084,-1.0,-0.5,-1.0,2492677.6716292,-411356.1155256,-1.0,82.33182032401709,69005.22765600235,301.83219955666675,0.08312938318795794,3.6070946257831085,83.89999999999999,0.3114866795671329
1306893624.6,7.6283082,5.5109619,-3.28084,-1.0,-0.6,-1.0,2492802.3435492,-411270.28875119996,-1.0,93.53357413026268,34503.479321040875,301.2816504015762,0.08068473411681594,3.552085865718708,85.4,0.30817484667124484
1306893625.46,7.6287452,5.5111251,-3.28084,-1.0,-0.7,-1.0,2492910.8081195997,-411195.7808748,-1.0,102.25956836420433,289.49600030768914,300.75572721014095,0.08110981859944814,3.593176114654383,84.60000000000001,0.3048630137753568
1306893626.33,7.6292199,5.5113024,1416.0761608,-1.0,-0.8,-1.0,2493028.295,-411114.842552,-1.0,1117.775151502903,289.4960003076892,300.75572721014095,0.08110981859944814,3.593176114654383,84.60000000000001,0.3048630137753568
1306893627.4,7.6298394,5.5115338,1416.0761608,-1.0,-0.9,-1.0,2493181.8711204003,-411009.199504,-1.0,116.62868742463681,34503.47932104086,301.2816504015762,0.08068473411681594,3.552085865718708,85.39999999999999,0.30817484667124484
1306893628.7,7.6306608,5.5118405,1416.0761608,-1.0,-1.0,-1.0,2493385.2832004,-410869.1732528,-1.0,127.32004470314911,69005.22765600235,301.83219955666675,0.08312938318795796,3.6070946257831085,83.9,0.31148667956713283
1306893630.01,7.6315608,5.5121767,1416.0761608,-1.0,-1.1,-1.0,2493608.3803204,-410715.7611744,-1.0,138.6865859847437,103507.87169343393,303.6985072959515,0.08320736824088584,3.6241690216412263,85.60000000000001,0.3147985124630208
1306893630.65,7.6320233,5.5123494,1416.2730112,-1.0,0.8,-1.0,2493723.01287,-410636.9225892,-1.0,145.96080095593868,138011.93269614957,304.71345735492685,0.0824113276584525,3.6390645124199583,87.9,0.31811080467649416
1306893630.87,7.6321843,5.5124095,1416.4042448,-1.0,2.5,-1.0,2493763.0063095996,-410609.42915,-1.0,148.149797268568,138018.55886654145,303.6276918747912,0.08431040499247029,3.6027970554873594,91.60000000000001,0.321423403101691
1306893631.1,7.6323579,5.5124744,1416.5354783999999,-1.0,3.9,-1.0,2493805.85408,-410579.8359732,-1.0,152.07374019586112,103535.66180495011,304.4342276240608,0.08080436237067667,3.5315180289318713,93.8,0.3247363077386114
1306893631.32,7.6325276,5.5125377,1416.6339036000002,-1.0,4.9,-1.0,2493847.8816404003,-410550.9317728,-1.0,155.79829167275173,69071.85966984382,306.29471011377103,0.08077332128274836,3.6142512139469445,93.0,0.3280494420343244
1306893631.74,7.6328502,5.5126582,1416.7651372,-1.0,6.4,-1.0,2493927.8685196,-410495.91208599997,-1.0,155.31918992283553,34668.914406710916,304.982450559191,0.08193420353001934,3.6956414230127628,91.30000000000001,0.331362882541761
1306893632.16,7.6331888,5.5127846,1416.830754,-1.0,7.4,-1.0,2494011.7267899998,-410438.2021104,-1.0,162.950955363447,3771.875853779939,304.1388087800731,0.08349068019461858,3.678936774362297,90.60000000000001,0.3346764761550593
1306893632.58,7.6335234,5.5129096,1416.8963708,-1.0,8.0,-1.0,2494094.7648504004,-410381.14830279996,-1.0,161.26286492175805,4086.411366641154,303.49023713570205,0.08243966567878815,3.5959592681809016,93.8,0.3346783899783315
1306893633.01,7.6338784,5.5130422,1416.9619876,-1.0,8.4,-1.0,2494182.7569792,-410320.6496132,-1.0,167.00996080229535,4720.9559257738165,301.739539599677,0.08132906821351105,3.639686544532149,93.2,0.3346804569074653
1306893634.5,7.6351697,5.5135244,1418.9633,-1.0,9.7,-1.0,2494502.6388792,-410100.4724408,-1.0,175.37002213246387,5521.763415093849,299.4382450801784,0.08072062912572375,3.592844559001441,92.60000000000001,0.33468719356538307
1306893634.92,7.6355449,5.5136647,1421.1942712,-1.0,9.9,-1.0,2494595.5194595996,-410036.4632524,-1.0,180.80507929919267,6435.441415625448,298.96044139882883,0.07923565764615467,3.5701306082064628,90.9,0.3346991358226009
1306893635.36,7.6359497,5.5138162,1424.7703867999999,-1.0,10.1,-1.0,2494695.78193,-409967.3031452,-1.0,186.46072015312143,7321.7543059571235,298.0383654607406,0.07672524584513106,3.5340740720024817,89.6,0.3347189630316998
1306893639.24,7.6398505,5.5152964,1519.7835132,0.3,10.1,-1.0,2495661.1691,-409293.648268,-1.0,205.08989885997,8168.912599692902,297.4257556019405,0.07608813689728339,3.638785802073368,87.3,0.33496018131691413
1306893640.51,7.6413142,5.5158665,1581.0367959999999,0.3,10.1,-1.0,2496022.6848596,-409035.51177680003,-1.0,238.148661278838,9157.5048444412,295.86629371308635,0.07928238344887763,3.697132103394252,85.7,0.3353440177123648
1306893640.95,7.6418431,5.5160751,1606.0696051999998,0.7,10.1,-1.0,2496153.2950999998,-408941.286052,-1.0,247.57043717147783,10286.464130304737,293.6819314580333,0.07653518409387311,3.5789202935093076,88.5,0.33578603433528686
1306893641.37,7.6423562,5.5162788,1631.6273488,0.7,10.2,63.1,2496279.8042904004,-408849.422532,-1.0,252.1000483793817,12028.894580311315,294.5463720956112,0.07746960087544433,3.623843345841574,90.0,0.33628737947964377
1306893641.79,7.6428882,5.5164914,1659.28483,1.0,10.2,63.1,2496411.0378904003,-408753.622004,-1.0,262.3922545560899,14612.893705614366,293.96247708559497,0.07499061048590555,3.7325610135756957,89.80000000000001,0.33685310563887383
1306893642.22,7.6434345,5.516711,1688.81239,1.2,10.3,63.1,2496545.5523304003,-408654.8031032,-1.0,263.53012456272444,17775.38849118455,293.248427923146,0.07299728968869734,3.8361787297721595,89.6,0.3374875763300375
1306893642.64,7.6439808,5.516932,1719.1273516,1.4,10.2,63.1,2496680.0667704004,-408555.459268,-1.0,270.5708425088767,21547.568711879554,294.2590534909573,0.07389626629836778,3.9080230936229525,89.60000000000002,0.3381926288234758
1306893643.06,7.644539,5.5171592,1750.2297148,1.6,10.1,63.1,2496817.6652,-408453.42514400004,-1.0,277.2458905911093,25654.043881190133,296.2674174984175,0.07080726249003097,3.9856213503717726,91.60000000000001,0.3389655837666079
1306893643.48,7.6451043,5.5173906,1781.2664611999999,1.9,9.8,63.1,2496956.7071992,-408349.6193664,-1.0,280.67570826607977,29392.57587195852,296.00166058827267,0.07073339283988753,4.009281528427378,93.2,0.33980575218305586
1306893643.9,7.6456854,5.5176298,1812.0735488000003,2.2,9.3,63.1,2497099.6205896,-408242.43432359997,-1.0,288.71896280410385,32863.0051573984,295.4555889100047,0.07419413740440123,3.9752946117679584,91.7,0.3407094595321372
1306893644.33,7.6462861,5.5178782,1842.0932348000001,2.5,8.7,63.4,2497247.2583895996,-408131.2138476,-1.0,291.2979504119059,35836.20965054215,295.4064022481271,0.07321988863728301,3.8514860024367983,91.9,0.34146151552513815
1306893644.75,7.6468945,5.5181309,1870.1444167999998,2.8,8.3,63.4,2497396.73346,-408018.1889096,-1.0,301.88322567680893,38366.045513595134,297.119863640446,0.06978310999845427,3.7679601704526484,91.50000000000001,0.3421360999520847
1306893645.18,7.6475349,5.5183977,1896.7848376,3.2,7.9,63.5,2497554.0169296,-407898.8975672,-1.0,310.05371421395944,40485.198759250685,297.86645929513855,0.07159258054038607,3.8302508807056426,89.3,0.3428144354726447
1306893645.62,7.6481955,5.5186731,1921.0630535999999,3.7,7.7,63.5,2497716.4185095998,-407775.767642,-1.0,312.2335245132479,42656.246066798856,299.2726928140287,0.07061937365584148,3.7653166345701186,89.70000000000002,0.3434897854289001
1306893646.04,7.6488451,5.5189426,1941.8307708,4.1,7.5,63.6,2497876.1626092,-407655.1639636,-1.0,320.8817923520862,45079.24249633704,299.33914159594127,0.07107664306596258,3.7568881134896985,91.5,0.34414905926967004
1306893646.47,7.649527,5.5192241,1960.7940259999998,4.4,7.6,63.6,2498043.6822996,-407529.1140908,-1.0,327.9928652620085,47831.001401475856,301.5815966966895,0.07188550411689061,3.7167982014185807,91.0,0.3447836830666954
1306893646.89,7.6502209,5.5195086,1978.1824780000002,4.4,7.9,63.6,2498214.48283,-407401.4894148,-1.0,341.5360655209975,50915.22681417473,301.17256475259114,0.0733590292848569,3.7331789809193636,89.89999999999999,0.34538814500895265
1306893647.31,7.6509145,5.5197911,1994.75072,4.7,8.3,63.6,2498385.08651,-407274.65214039996,-1.0,340.4711163796493,54281.24462478575,299.3560576642033,0.0761263958950961,3.758985726458687,89.80000000000001,0.3459586940028284
1306893647.73,7.6516324,5.5200812,2012.0407467999999,4.8,8.7,64.0,2498561.8581692,-407144.20594200003,-1.0,352.1191098645828,58636.00373028761,297.8960310253243,0.07733154827138604,3.699752144218532,87.9,0.3464971673186639
1306893648.15,7.6523609,5.5203731,2030.3150256000001,4.8,9.1,64.1,2498741.4841592,-407012.7098748,-1.0,357.0564196179166,62763.87575438187,297.8348163084089,0.07504087931555958,3.7231849292305075,88.7,0.3470063974149019
1306893648.58,7.6531318,5.5206794,2050.9187008,4.8,9.4,64.1,2498931.5432204003,-406874.520894,-1.0,368.541524541648,67920.22649796726,299.4476271465873,0.07686742283444359,3.728722497223953,87.2,0.3474936568199763
1306893649.0,7.6538824,5.5209751,2072.4410112,5.5,11.9,64.4,2499116.71383,-406740.9250892,-1.0,366.9192704921186,73320.7357643219,298.84831446203793,0.0777067163186625,3.7182367920349697,87.60000000000001,0.3479656821918048
1306893649.44,7.6546939,5.5212903,2100.3609596,20.8,14.0,65.0,2499317.2715792,-406598.0773156,-1.0,378.7376141750413,79429.00359114341,298.9919523856622,0.07854319009030228,3.7726162223840634,88.10000000000001,0.3484406931279378
1306893649.86,7.6554773,5.5215813,2133.0053176,38.0,15.7,66.5,2499511.23484,-406465.0064452,-1.0,380.6837578208878,85392.25142226164,298.3285115580974,0.07695578152140144,3.7959159724974465,85.9,0.34893522506144614
1306893650.29,7.656306,5.5218648,2171.8504632,42.4,15.6,68.4,2499717.7309096,-406333.1494856,-1.0,389.28582110515396,91826.64904568692,298.97278453024774,0.07527627741818238,3.7559096021892557,85.10000000000001,0.3494719376598713
1306893650.71,7.6571064,5.5221163,2211.3517768,46.0,13.6,69.8,2499918.2558504003,-406213.89095160004,-1.0,380.8630739637437,98079.35452897886,297.2378468147943,0.07680561594368576,3.6985141328646196,83.8,0.3500565723930297
1306893651.15,7.6579488,5.5223642,2251.9685759999998,52.0,12.1,71.0,2500130.0996892,-406094.5668008,-1.0,379.2714426507109,104573.71186067554,297.5887461032634,0.07609992311968028,3.665429556890561,84.0,0.3506954066012537
1306893651.58,7.6587706,5.5225929,2288.9108343999997,54.4,10.8,72.0,2500337.3831604,-405982.9198156,-1.0,375.62516463845725,111671.14669391286,298.2494853804177,0.07581879659157414,3.598381344868665,82.39999999999999,0.3513817801795563
1306893652.0,7.6595821,5.5228083,2322.01451,55.5,9.7,72.7,2500542.4356604,-405876.4237492,-1.0,377.01572639419055,118616.532840945,299.5615273045523,0.07334931677835786,3.6141203746098705,81.69999999999999,0.35210505227054495
1306893652.43,7.6604156,5.5230199,2352.2966632000002,57.2,9.1,73.5,2500753.6561395996,-405770.6166592,-1.0,376.090609852151,125311.44431331186,298.84410698000903,0.07197535402279613,3.6519468409968208,82.6,0.35285634273423694
1306893652.85,7.6612418,5.5232193,2378.6746168,58.2,8.7,74.4,2500963.4330492,-405669.468362,-1.0,379.2754145832564,130698.30644894077,298.9880847499011,0.06938123730669578,3.674936650913636,85.4,0.35362110651376455
1306893653.28,7.6620783,5.5234092,2401.8701556,58.6,8.3,75.5,2501176.4579904,-405571.4368628,-1.0,372.8764608159827,134798.05458392124,298.74600544908344,0.07010579564682479,3.702806578964574,87.0,0.3543897744927672
1306893653.72,7.6629485,5.523593,2422.6378728,59.2,8.0,76.7,2501398.7349004,-405474.5208492,-1.0,376.8398547918728,138047.06436231302,299.37963566665525,0.06959399428141881,3.6775053139267784,86.60000000000001,0.3551417539328372
1306893654.14,7.6637739,5.5237525,2439.468582,59.5,8.0,78.0,2501610.15223,-405387.90667319996,-1.0,372.15866631982203,140626.81770987238,299.2929797543476,0.07000676511124966,3.644598052283469,86.7,0.3558568348602212
1306893654.56,7.6646051,5.5238973,2454.0027032000003,59.7,7.7,79.4,2501823.8333392,-405306.54184119997,-1.0,372.79065940742294,142976.68496092182,300.1559673683292,0.07293214814796378,3.7037724599235458,88.5,0.35651519006582055
1306893654.99,7.6654459,5.524026,2466.4698952,59.9,7.7,81.0,2502040.76248,-405230.656012,-1.0,366.4740832585398,146074.6011849211,299.768508468661,0.07408246394391793,3.798988396862602,88.30000000000001,0.3571104656563718
1306893655.41,7.6662833,5.5241353,2477.0013916,60.0,7.7,82.7,2502257.9212796,-405161.98803079996,-1.0,372.376912785444,149304.55126765487,298.4847177641456,0.07465625861404945,3.7787240555105335,88.3,0.35763554220930255
1306893655.84,7.6671137,5.524224,2485.8596596,60.1,7.7,84.6,2502474.0302104,-405101.062832,-1.0,359.3305610563934,151823.9183430453,300.5110433642676,0.0741383285308853,3.754240225527167,89.1,0.3580950894533971
1306893656.26,7.667941,5.5242916,2493.3399748,60.1,7.7,86.5,2502690.3688,-405047.9460324,-1.0,365.6602493731934,155013.74374555357,300.57361617481007,0.07524611875481656,3.7385928464197287,89.80000000000001,0.3584948488584715
1306893656.68,7.6687652,5.5243374,2499.6391876,60.1,7.9,88.5,2502906.90424,-405002.8672908,-1.0,363.8725848295554,156877.43522861967,303.0401641993332,0.07584895900901972,3.6988400739326726,88.70000000000002,0.3588386480710699
1306893656.89,7.6691766,5.5243519,2502.4279016,60.1,7.9,89.5,2503015.3688104004,-404983.444718,-1.0,363.20708182679107,158167.87583666554,302.69956813747996,0.07860025473934189,3.68090720859731,87.70000000000002,0.3591274057263629
1306893657.32,7.6699987,5.5243632,2507.3491616,60.1,8.1,91.8,2503232.9541192,-404950.9972104,-1.0,354.9428064388178,160036.259729995,302.8978546055432,0.07954591639410852,3.635208250886127,85.3,0.35937352339915385
1306893657.74,7.670809,5.5243505,2511.48302,60.1,8.2,94.1,2503448.4396904004,-404927.7032464,-1.0,358.87202393424474,161494.68754958134,302.8331190958529,0.08007203679729949,3.5779737977888617,84.89999999999999,0.3595808287359868
1306893658.18,7.6716342,5.524312,2515.0591356,60.1,8.4,96.5,2503669.3058392,-404913.36597559997,-1.0,350.9656255606256,162304.33088675502,301.28056839585685,0.08162131113051112,3.580095592173681,86.5,0.35975720668874267
1306893658.61,7.6724146,5.5242504,2517.9790832,60.1,8.6,98.9,2503879.2795992,-404908.9040332,-1.0,341.9919223127316,163889.06025757606,299.253255733717,0.07865723572485261,3.546781350199848,84.60000000000001,0.3599064849039658
1306893659.05,7.6732149,5.5241604,2520.5709468,60.1,8.8,101.5,2504095.8150392,-404914.1861856,-1.0,345.60459245413284,165485.6233831731,300.53730356520475,0.07796027390053623,3.5350492863683014,84.70000000000002,0.3600327206869929
1306893659.48,7.6739752,5.524048,2522.7363011999996,60.1,9.0,104.1,2504302.90166,-404928.98277400003,-1.0,340.1767982555121,164231.82449697368,301.70844805153064,0.07860172787926126,3.483175150361784,85.8,0.36013943547264465
1306893659.9,7.6747091,5.5239131,2524.5735716,60.1,9.2,106.7,2504504.0499604,-404952.9000976,-1.0,340.7975390770089,163352.05378518743,301.4787347013178,0.07725990873965906,3.45736985697745,86.3,0.3602297679310874
1306893660.33,7.6754339,5.5237524,2526.2468,60.1,9.4,109.3,2504703.98435,-404986.56151599996,-1.0,334.4367588202242,160347.25727412,300.2529440695757,0.07857549438885014,3.4929940555539014,88.10000000000001,0.3603065505207636
