flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:soganlug
to:mozdok
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.74,9.0233577,3.6329568,466.74,-1.0,1.3,-1.0,-1.0,74.83708283736742,7830065.567222012,19.017685934620932,7.154059903492004,25982.302629875063,92.4,33.14988792495313
1306893632.16,9.0235654,3.632746,466.84,-1.0,4.0,-1.0,-1.0,74.83708283736742,7021181.356035621,19.320712228146935,7.252923925587159,25848.862817645466,90.6,33.1376011795463
1306893632.58,9.0237708,3.6325375,466.9,-1.0,5.8,-1.0,-1.0,74.12901876081644,6220400.186630446,19.03978790835997,7.007770969111348,25797.74165784706,92.39999999999999,33.13656771497938
1306893633.01,9.023989,3.6323161,466.95,-1.0,7.0,-1.0,-1.0,76.69134272031464,5584972.070905885,17.815880761076983,6.991959521496211,25706.583798593383,94.5,33.13607777622172
1306893634.5,9.024785,3.6315082,467.03,-1.0,8.7,-1.0,-1.0,80.52926948372041,5334767.885678555,17.587892824769266,6.649482243491849,25426.527533747718,95.19999999999999,33.135932325653044
1306893634.92,9.025017,3.6312727,467.06,-1.0,9.0,-1.0,-1.0,83.18128846266701,5334767.885678554,17.587892824769266,6.649482243491848,25426.527533747718,95.2,33.135932325653044
1306893635.36,9.0252679,3.631018,467.22,-1.0,9.3,-1.0,-1.0,85.61358120910553,5584972.070905883,17.815880761076983,6.991959521496211,25706.583798593383,94.5,33.13607777622172
1306893635.79,9.0255179,3.6307642,467.59,-1.0,9.7,-1.0,-1.0,87.23211390883581,6220400.186630446,19.03978790835997,7.007770969111348,25797.741657847055,92.40000000000002,33.13656771497937
1306893636.22,9.0257713,3.6305069,468.25,-1.0,9.9,-1.0,-1.0,88.34609305431447,7021181.35603562,19.320712228146935,7.252923925587159,25848.862817645466,90.60000000000002,33.13760117954631
1306893639.24,9.027675,3.6285677,482.89,-1.0,10.1,-1.0,-1.0,94.50535571099894,7830065.567222013,19.017685934620935,7.154059903492004,25982.302629875063,92.4,33.14988792495313
1306893640.95,9.0288588,3.6273524,499.08,-0.2,10.1,-1.0,-1.0,109.36406038359853,8594926.268445069,19.05729700146881,7.320143152451351,26001.812419656068,93.40000000000002,33.1746451428009
1306893641.79,9.0294742,3.626717,509.18,-0.2,9.9,-1.0,-1.0,115.77029804338785,9575914.077180738,21.327220994253963,7.13470433495678,26532.67391701997,95.60000000000001,33.20705765373703
1306893642.64,9.0301145,3.6260531,520.73,-0.4,9.9,143.5,-1.0,119.13337636684591,10958007.81268201,22.12001382014391,7.2306047378093465,26598.540548957735,95.7,33.24826609643169
1306893643.9,9.0311045,3.6250211,540.3,-0.6,9.7,143.5,-1.0,124.43427406033392,12920126.102204109,21.226585960952647,7.467681385541344,26246.843026844304,95.9,33.30441767123485
1306893644.33,9.0314495,3.6246601,547.51,-0.7,9.7,143.5,-1.0,127.27155743210041,15498831.946689984,23.1650855253037,7.792130044026655,26091.339988446674,92.1,33.366027470009996
1306893644.75,9.0317965,3.6242964,554.83,-0.8,9.5,143.4,-1.0,130.9664259363879,18491174.38814254,21.792880212532847,7.833567259757549,25245.670597185723,90.7,33.433217977446574
1306893645.18,9.032159,3.6239157,562.39,-0.9,9.2,143.4,-1.0,133.43607867993475,21490935.71945984,24.513414550923635,7.497610102514939,24586.295110799845,88.19999999999999,33.506073401768525
1306893645.62,9.03253,3.6235255,569.92,-1.0,9.0,143.4,-1.0,133.64076319498474,24289273.670463346,24.269625020024268,7.5044452664465044,24808.72161237336,87.0,33.58441001594175
1306893646.04,9.0328917,3.6231447,576.93,-1.1,8.8,143.4,-1.0,136.16646322590438,26604221.74173424,24.969211064336267,7.231385016437854,24636.44133773409,90.4,33.66760774122609
1306893646.47,9.0332681,3.6227478,583.83,-1.1,8.8,143.3,-1.0,138.30132743467294,28456975.126458347,26.964965262721012,7.364216881956975,25241.57304118658,88.1,33.74488026966004
1306893646.89,9.0336485,3.6223465,590.36,-1.4,8.4,143.3,-1.0,142.62951410776876,29974525.899245497,27.039248544322213,7.197235373868451,24841.327190339845,85.39999999999999,33.81475778497063
1306893647.31,9.0340264,3.6219477,596.39,-1.5,8.3,143.3,-1.0,141.7651575858427,31508959.683108624,25.48142490155033,7.459700080401835,24596.82408799962,85.4,33.88151959599425
1306893648.15,9.0348089,3.6211221,607.49,-1.8,8.3,143.3,-1.0,146.24970097388382,32747895.011912953,23.992940956269543,7.503867908421914,24261.30737676453,84.8,33.947936918828894
1306893648.58,9.0352237,3.6206848,612.75,-1.9,8.4,143.3,-1.0,150.77261844037454,34159013.338413745,24.504688922280355,7.515122981033195,24961.145546836247,84.9,34.003399517254095
1306893649.0,9.0356265,3.6202607,617.67,-1.9,8.6,143.1,-1.0,149.840366229154,35953880.586408764,25.315320627152996,7.407117684263784,25509.438273597916,87.4,34.05710905356205
1306893649.44,9.0360637,3.6198018,623.0,-1.9,8.9,143.1,-1.0,154.63438802694301,37440862.226023436,24.96941468214662,7.042567479272415,25741.001753473476,88.80000000000001,34.10929518654543
1306893649.86,9.0364889,3.6193572,628.31,-1.9,9.1,143.1,-1.0,157.03393023785554,39352547.13583582,22.66313628728526,7.211256695153275,26569.196939228343,90.80000000000001,34.15975887858393
1306893650.29,9.0369415,3.6188857,634.18,-1.9,9.3,142.9,-1.0,162.41879371289775,41449936.16889154,23.00032190381617,7.31808873489959,25795.11944912753,92.10000000000001,34.20895179196975
1306893650.71,9.0373823,3.6184282,640.17,-1.9,9.5,142.9,-1.0,161.75944517234893,43724629.553091384,22.01828454711105,7.3831634249446,25471.022134678293,92.1,34.25736386546057
1306893651.15,9.0378512,3.6179435,646.84,-1.9,9.6,142.9,-1.0,163.6539268924854,45787813.64204387,21.89182748027524,7.348895616222704,24727.100472209102,91.3,34.305599867210354
1306893651.58,9.0383142,3.6174667,653.69,-1.9,9.6,142.7,-1.0,164.99189039985023,48149856.22372473,22.731464911590752,7.389946919974091,25519.326413394985,91.30000000000001,34.35408083833896
1306893652.0,9.0387772,3.6169917,660.76,-1.9,9.6,142.7,-1.0,168.36841267291837,49881919.48636253,22.016063427329005,7.247214684892787,25455.927706892235,89.2,34.40335795994876
1306893652.43,9.0392588,3.6164993,668.34,-3.8,11.0,142.7,-1.0,170.55372715966675,51322552.26866075,22.01758158468102,7.036978502712315,24906.192331763665,91.60000000000002,34.44994041839145
1306893652.85,9.0397416,3.6160099,676.63,-21.8,11.5,142.2,-1.0,173.97241839539976,52870746.75083262,23.695939382398556,6.854236953934001,24635.43605503533,88.40000000000002,34.498842430639925
1306893653.28,9.0402392,3.6155191,685.55,-38.4,10.4,141.3,-1.0,172.41030497569497,54460108.424613886,21.37803487070849,6.924294777177759,24380.11767735384,88.70000000000002,34.55080656012374
1306893653.72,9.0407678,3.6150159,694.55,-41.7,9.1,140.4,-1.0,174.68719968874,55599776.40521969,21.469392019996675,7.0287995398730905,24446.42871449792,88.30000000000001,34.605580182170975
1306893654.14,9.0412772,3.6145454,702.36,-46.4,8.3,139.7,-1.0,172.97562330474508,56151160.68717506,22.13596934495521,6.924403047528823,24092.869519707354,88.4,34.66226762749031
1306893654.56,9.0417976,3.6140785,709.38,-52.0,8.1,138.9,-1.0,173.4458704487983,56033612.68793489,20.91062521125085,6.8495109539051855,24659.516955624385,87.60000000000001,34.71983543151481
1306893654.99,9.0423332,3.6136152,715.64,-54.0,7.7,137.9,-1.0,170.49826142067155,54770911.130202785,20.22917956332905,6.984659776222095,24512.354619349593,85.9,34.77760992845269
1306893655.41,9.0428772,3.6131633,721.08,-55.3,7.4,136.7,-1.0,173.04065691701672,53061654.955508985,20.805161401011212,6.897044387700897,24606.729688854626,85.7,34.83444282434071
1306893655.84,9.043429,3.6127249,725.76,-57.1,7.4,135.4,-1.0,167.38504320027113,51470660.670362666,19.53852150131994,7.114462511706759,24402.120057466775,87.2,34.88961452162855
1306893656.26,9.043994,3.6122987,729.81,-58.1,7.4,133.9,-1.0,170.47718487589765,50199317.71778992,20.46589881452974,7.2570122342026835,24669.208719825423,87.5,34.942474320403704
1306893656.68,9.0445743,3.6118851,733.31,-58.5,7.4,132.3,-1.0,170.05246160124778,49031175.294123024,22.55105378402524,7.57683083108846,24927.56014768103,86.60000000000001,34.9922107595988
1306893656.89,9.0448714,3.6116829,734.88,-58.8,7.4,131.5,-1.0,170.27560852896076,48120582.25429735,19.96004077722028,7.783940474048855,24775.81531932052,87.7,35.036802841838515
1306893657.32,9.0454812,3.611288,737.7,-59.3,7.4,129.7,-1.0,166.89916026772514,46969923.71334404,19.90757845339792,7.656590611947991,25105.751070034818,85.60000000000001,35.07672519529434
1306893657.74,9.0461051,3.6109114,740.12,-59.5,7.4,127.7,-1.0,169.5513286847154,46401281.41424698,20.932784960815415,7.566351508738264,25733.91579759118,84.50000000000001,35.11161036589801
1306893658.18,9.0467658,3.6105421,742.26,-59.7,7.4,125.6,-1.0,166.3861370910062,46001786.82809651,21.24117757951442,7.805794100615026,26166.510632779766,85.10000000000001,35.14215498532059
1306893658.61,9.047416,3.6102073,744.03,-59.9,7.4,123.6,-1.0,162.94321358761758,47028099.30729991,20.09756089497353,7.768024695394104,26204.7600903378,87.00000000000001,35.16868057587177
1306893659.05,9.0481097,3.6098802,745.62,-59.9,7.5,121.3,-1.0,164.85353973186096,49861370.692326345,21.108984322988164,7.527843500871799,26058.7474445203,85.30000000000001,35.19163114455068
1306893659.48,9.0487954,3.6095865,746.95,-59.9,7.6,118.9,-1.0,162.4975063310973,52333086.336336724,19.47041948386878,7.4551350401419665,26053.370717633923,86.10000000000002,35.21143538777028
1306893659.9,9.0494832,3.6093202,748.08,-59.9,7.7,116.6,-1.0,162.59801405693594,56210540.15950665,21.672727784531986,7.478881354121437,26198.14830654818,85.9,35.22852200194351
1306893660.33,9.0501892,3.6090757,749.09,-60.1,7.8,114.2,-1.0,159.35221245802947,59787928.7305261,20.846418842866026,7.2324232520612926,25883.366815696623,85.5,35.243281407017875
1306893660.75,9.0508787,3.6088643,749.95,-60.1,8.0,111.8,-1.0,156.13020347477718,63155495.70683216,21.27462213787925,7.177099933930221,25954.07204006203,83.1,35.256019814716915
1306893661.17,9.0515785,3.6086769,750.72,-60.1,8.1,109.3,-1.0,155.40209666282163,66586348.62600379,22.72363892508607,6.918539604616433,25652.10918650839,82.19999999999999,35.26814579896888
1306893661.6,9.0523006,3.6085116,751.42,-60.1,8.3,106.7,-1.0,153.6682466522854,70546518.91966484,24.039929623198766,6.895508722972537,25421.7021899282,83.1,35.27864886108612
1306893662.03,9.0530269,3.6083737,752.06,-60.1,8.5,104.1,-1.0,152.3097167747527,73547324.19159411,24.216942614483767,7.034905478961383,24774.894883374644,82.9,35.287789281033625
1306893662.5,9.0538215,3.608255,752.7,-60.1,8.7,101.1,-1.0,150.1886582221339,76340668.02611083,25.305249445153294,6.718110090520837,24683.774103566797,82.4,35.29578140701788
1306893662.94,9.0545627,3.6081747,753.24,-60.1,8.9,98.3,-1.0,147.8648453747418,78363576.79849051,25.433540278624,7.039619383821897,23944.236462135468,80.40000000000002,35.30283193195226
1306893663.36,9.0552657,3.6081255,753.73,-60.1,9.0,95.6,-1.0,145.5793241891952,79317115.42312591,25.145795419051357,7.331914611871955,24726.432458620293,83.50000000000001,35.30904037464692
1306893663.79,9.0559825,3.6081028,754.2,-60.1,9.2,92.8,-1.0,143.8793457141667,80324640.71881776,24.457521312233904,7.304388822704948,25357.39207169674,83.60000000000001,35.31459046213598
1306893664.22,9.0566877,3.608108,754.65,-60.1,9.5,89.9,-1.0,141.07290261234454,80602659.0419168,24.12196752700143,7.284253698121417,24803.704395482288,85.30000000000001,35.319619989695035
1306893664.65,9.057391,3.608141,755.08,-60.1,9.7,87.1,-1.0,140.47529013469165,80939193.0574701,24.517877011514962,7.4053889905889,24534.850969672236,86.4,35.32420551025497
1306893665.07,9.058079,3.608201,755.5,-59.9,9.7,84.2,-1.0,140.67032176600767,80640996.95656097,23.24505468324908,7.1354448794875065,24534.518265251027,86.30000000000001,35.32845419791901
1306893665.49,9.0587424,3.6082858,755.89,-59.5,9.7,81.4,-1.0,136.19417929579305,79122455.7871277,23.77720203093332,7.12927060697509,24352.861729340086,87.60000000000001,35.3324119844457
1306893665.91,9.0593873,3.6083942,756.27,-59.0,9.7,78.6,-1.0,133.3150030860471,77669320.06708081,23.80799795600047,7.035306584296304,24056.511474825696,88.20000000000002,35.33612480159355
1306893666.35,9.0600577,3.6085348,756.65,-58.4,9.7,75.6,-1.0,133.3459677605348,75738769.85586546,24.435904758726974,7.23187041890675,24568.056548087032,88.10000000000001,35.33963858112111
1306893666.77,9.060684,3.6086926,757.0,-57.9,9.7,72.9,-1.0,132.07169157459765,73240765.13200514,24.282979543786347,7.539486550626405,24130.296124150846,85.7,35.342930357149115
1306893667.21,9.0613209,3.6088802,757.35,-57.4,9.7,70.1,-1.0,130.03253126699397,70982688.64251783,25.5755104314096,7.206692875535781,24436.9022228253,88.70000000000002,35.34607668260843
1306893667.65,9.061952,3.609094,757.69,-57.0,9.7,67.3,-1.0,131.13309512503898,68208141.67180946,26.71858293929128,7.151660399835736,24014.22907521235,87.30000000000003,35.349108178671415
1306893705.11,9.0342818,3.6372321,792.35,56.6,9.7,310.9,-1.0,95.12280610339727,64059180.27223281,29.091328195351675,7.183713061782162,23770.26931380671,89.10000000000001,35.37831312180353
1306893705.32,9.0340075,3.6374138,792.6,56.7,9.7,312.2,-1.0,138.46355051587582,56983740.70559762,28.517458744819784,7.188775842257555,24400.033101259985,88.7,35.40736495907387
1306893705.54,9.0337345,3.6376026,792.86,56.8,9.7,313.6,-1.0,133.46456112792166,26057004.790095553,28.77681845860538,7.240532157602442,24508.537732731293,87.0,35.4362866563617
1306893705.75,9.033467,3.6377959,793.1,56.9,9.7,314.8,-1.0,140.19309448002508,9525006.64292095,27.687096799475697,7.529326721756355,25161.607126500377,88.4,35.46507055837395
1306893705.97,9.0332052,3.6379936,793.35,56.9,9.7,316.1,-1.0,133.4378604459371,45730745.25235304,27.987060387329663,7.8548276993142085,25115.285245544554,89.1,35.49374728628296
1306893706.19,9.0329363,3.6382061,793.6,57.0,9.7,317.5,-1.0,140.32789569747356,80179394.0981808,27.316695606911157,7.838630357826445,25226.955897225827,88.60000000000001,35.52232449538182
1306893706.4,9.0326981,3.6384028,793.82,57.0,9.7,318.9,-1.0,133.02327298437294,92285521.11483055,26.91872258292298,7.63990300365907,25225.809828879712,89.9,35.55077921979127
1306893706.63,9.0324374,3.638628,794.07,57.1,9.7,320.2,-1.0,136.2826196611946,78526885.37496832,25.216629656214018,7.692910569310429,24892.686287203982,91.40000000000002,35.579157391269845
1306893706.84,9.032197,3.6388457,794.3,57.1,9.7,321.6,-1.0,141.7238624803677,60638652.14811044,25.783669603901345,8.046594741795905,24853.261229820266,89.90000000000002,35.60744369923134
1306893707.05,9.031978,3.639053,794.51,57.1,9.7,322.8,-1.0,131.99823722926746,40433269.48047305,24.14557888797058,7.867344845427961,25162.43346136659,91.10000000000002,35.635630488382695
1306893707.26,9.0317515,3.6392772,794.73,57.2,9.7,324.2,-1.0,140.70366210114736,16761347.526549576,22.6167089494419,8.182058259706587,25225.51802543766,91.80000000000001,35.63745244813773
1306893707.48,9.031534,3.639503,794.95,57.2,9.7,325.6,-1.0,132.5642363868305,16417306.29821889,21.57719526601175,8.141278627221464,24383.863486762773,91.3,35.639251442013496
1306893707.7,9.0313223,3.6397333,795.17,57.2,9.7,326.9,-1.0,132.75482360356807,13848979.46903423,22.11800312839477,8.07937761113372,24844.859611778236,91.1,35.641019814716906
1306893707.91,9.0311175,3.6399671,795.38,57.2,9.7,328.2,-1.0,139.8645308089729,11512312.034232426,23.70734473276191,8.08828150096378,24219.702752072542,89.29999999999998,35.642765221541055
1306893708.12,9.0309281,3.6401944,795.58,57.2,9.7,329.6,-1.0,133.17039945736929,9790168.400187567,21.728820949703813,7.884802516986607,24528.58732570612,87.69999999999999,35.644472351899765
1306893708.34,9.0307358,3.6404368,795.8,57.3,9.7,330.9,-1.0,133.9207589162316,9348209.605828576,23.361543370313907,7.90910367781289,24837.35708887246,86.0,35.64615651637921
1306893708.56,9.0305426,3.6406937,796.02,57.3,9.7,332.3,-1.0,140.31797089033964,8539005.504216319,23.91993512646885,8.079391505499519,24096.181774822406,88.19999999999999,35.64784068085864
1306893708.77,9.0303752,3.6409286,796.21,57.3,9.7,333.6,-1.0,132.31245466579426,7994125.498767435,26.03909753910925,7.694998148788186,24952.25265272054,89.79999999999998,35.64947891357955
1306893708.99,9.0302055,3.64118,796.42,57.3,9.6,335.0,-1.0,133.48108658488064,9050409.229792433,26.29768354666835,7.426777327153175,25346.252612013122,90.80000000000001,35.651101835714286
1306893709.21,9.0300444,3.6414329,796.62,57.3,9.6,336.3,-1.0,132.7323332042991,11545852.634441247,27.48846271592883,7.383451354444892,25176.347794296096,90.80000000000001,35.65271710255593
1306893709.42,9.0298917,3.6416873,796.83,57.3,9.6,337.7,-1.0,138.71061460858587,12043654.523676349,27.97452087240086,7.0708555063805205,24625.957407918428,88.60000000000001,35.65432471410449
1306893709.63,9.0297489,3.6419404,797.03,57.3,9.6,339.1,-1.0,136.4763194280249,14169557.339143667,28.094843367787732,6.927391630771054,24700.572269872275,89.7,35.65591701506687
1306893709.84,9.0296198,3.6421836,797.21,57.3,9.6,340.4,-1.0,129.32780273975882,16778544.993302282,27.239172447386757,6.943384775015828,25018.57032680877,90.60000000000001,35.65747869485689
1306893710.06,9.0294867,3.6424518,797.42,57.3,9.6,341.7,-1.0,135.626523345995,17755863.092462126,27.39097951101446,6.803152130741519,25366.772035406328,92.10000000000001,35.65904037464692
