flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:mineralnyevody
to:batumi
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.74,9.0233577,3.6329568,466.74,-1.0,1.3,-1.0,902763.25,-318673.19,-1.0,74.83708283736742,7830065.567222012,26.174868684472912,7.916297618129502,24937.24909553728,87.9,28.768633650753365
1306893632.16,9.0235654,3.632746,466.84,-1.0,4.0,-1.0,902783.88,-318694.19,-1.0,74.83708283736742,7021181.356035621,28.52628756859996,7.80546207382198,24524.059321460554,88.2,28.756346905346543
1306893632.58,9.0237708,3.6325375,466.9,-1.0,5.8,-1.0,902804.31,-318714.97,-1.0,74.12901876081644,6220400.186630446,27.463465710553237,7.963833861635045,25148.002197831403,87.90000000000002,28.755313440779613
1306893633.01,9.023989,3.6323161,466.95,-1.0,7.0,-1.0,902826.0,-318737.03,-1.0,76.69134272031464,5584972.070905885,29.427333183777467,7.821868482702486,24804.897440598572,86.9,28.754823502021956
1306893634.5,9.024785,3.6315082,467.03,-1.0,8.7,-1.0,902905.19,-318817.53,-1.0,80.52926948372041,5334767.885678555,29.865830792962974,7.544387536061065,25166.037204190037,88.10000000000001,28.75467805145328
1306893634.92,9.025017,3.6312727,467.06,-1.0,9.0,-1.0,902928.31,-318841.0,-1.0,83.18128846266701,5334767.885678554,29.865830792962978,7.544387536061067,25166.037204190037,88.1,28.754678051453283
1306893635.36,9.0252679,3.631018,467.22,-1.0,9.3,-1.0,902953.25,-318866.38,-1.0,85.61358120910553,5584972.070905883,29.427333183777467,7.821868482702487,24804.89744059857,86.89999999999999,28.754823502021956
1306893635.79,9.0255179,3.6307642,467.59,-1.0,9.7,-1.0,902978.13,-318891.66,-1.0,87.23211390883581,6220400.186630446,27.46346571055324,7.963833861635046,25148.0021978314,87.9,28.755313440779613
1306893636.22,9.0257713,3.6305069,468.25,-1.0,9.9,-1.0,903003.31,-318917.31,-1.0,88.34609305431447,7021181.35603562,28.526287568599965,7.805462073821982,24524.059321460554,88.20000000000002,28.756346905346547
1306893639.24,9.027675,3.6285677,482.89,-1.0,10.1,-1.0,903192.81,-319110.63,-1.0,94.50535571099894,7830065.567222013,26.174868684472912,7.916297618129503,24937.249095537285,87.90000000000002,28.768633650753365
1306893640.95,9.0288588,3.6273524,499.08,-0.2,10.1,-1.0,903310.81,-319231.88,-1.0,109.36406038359853,8594926.268445069,26.05242155951369,7.952070822495661,25133.93926263703,88.2,28.793390868601136
1306893641.79,9.0294742,3.626717,509.18,-0.2,9.9,-1.0,903372.25,-319295.31,-1.0,115.77029804338785,9575914.077180738,26.57137867574799,8.03043269304861,25390.84961626696,85.5,28.82580337953727
1306893642.64,9.0301145,3.6260531,520.73,-0.4,9.9,143.5,903436.13,-319361.63,-1.0,119.13337636684591,10958007.81268201,27.059430463182334,7.708996333006118,24751.769480829884,87.7,28.867011822231937
1306893643.9,9.0311045,3.6250211,540.3,-0.6,9.7,143.5,903535.06,-319464.78,-1.0,124.43427406033392,12920126.102204109,26.42885359125484,7.965456893883607,25224.121608417892,87.80000000000001,28.923163397035086
1306893644.33,9.0314495,3.6246601,547.51,-0.7,9.7,143.5,903569.56,-319500.88,-1.0,127.27155743210041,15498831.946689984,25.686878448608898,8.296842120832366,24831.602498188506,89.6,28.984773195810238
1306893644.75,9.0317965,3.6242964,554.83,-0.8,9.5,143.4,903604.31,-319537.25,-1.0,130.9664259363879,18491174.38814254,23.884892893708383,8.235174721045425,24587.381736235853,91.9,29.051963703246805
1306893645.18,9.032159,3.6239157,562.39,-0.9,9.2,143.4,903640.56,-319575.31,-1.0,133.43607867993475,21490935.71945984,24.602722563220965,8.057006288037476,24736.802978912674,93.60000000000001,29.124819127568763
1306893645.62,9.03253,3.6235255,569.92,-1.0,9.0,143.4,903677.69,-319614.38,-1.0,133.64076319498474,24289273.670463346,25.520268485136675,8.022880552829028,24679.143180620253,91.9,29.203155741741995
1306893646.04,9.0328917,3.6231447,576.93,-1.1,8.8,143.4,903713.88,-319652.47,-1.0,136.16646322590438,26604221.74173424,25.38585090222475,7.98084898367709,25139.786000186912,92.60000000000001,29.286353467026334
1306893646.47,9.0332681,3.6227478,583.83,-1.1,8.8,143.3,903751.56,-319692.19,-1.0,138.30132743467294,28456975.126458347,26.225590434455878,7.733455840527061,24967.588783945317,92.30000000000001,29.36362599546028
1306893646.89,9.0336485,3.6223465,590.36,-1.4,8.4,143.3,903789.63,-319732.34,-1.0,142.62951410776876,29974525.899245497,25.080071917534333,7.680371906360691,24781.885756329277,91.0,29.43350351077087
1306893647.31,9.0340264,3.6219477,596.39,-1.5,8.3,143.3,903827.5,-319772.25,-1.0,141.7651575858427,31508959.683108624,23.701560816990675,7.529849832023119,24498.302119541742,92.4,29.500265321794487
1306893648.15,9.0348089,3.6211221,607.49,-1.8,8.3,143.3,903905.88,-319854.91,-1.0,146.24970097388382,32747895.011912953,23.976079808768652,7.6510118620316865,24446.03487699441,91.00000000000003,29.566682644629132
1306893648.58,9.0352237,3.6206848,612.75,-1.9,8.4,143.3,903947.38,-319898.66,-1.0,150.77261844037454,34159013.338413745,24.161960896542453,7.508104810598857,24013.763280912324,91.70000000000002,29.622145243054334
1306893649.0,9.0356265,3.6202607,617.67,-1.9,8.6,143.1,903987.69,-319941.09,-1.0,149.840366229154,35953880.586408764,25.438584962771188,7.298365197484291,24269.326582939855,88.9,29.675854779362293
1306893649.44,9.0360637,3.6198018,623.0,-1.9,8.9,143.1,904031.44,-319987.0,-1.0,154.63438802694301,37440862.226023436,25.803950991856084,7.381379447178134,24195.59973476897,88.2,29.72804091234567
1306893649.86,9.0364889,3.6193572,628.31,-1.9,9.1,143.1,904074.0,-320031.44,-1.0,157.03393023785554,39352547.13583582,26.103526846333725,7.334128547677447,23965.13721889126,88.60000000000001,29.778504604384167
1306893650.29,9.0369415,3.6188857,634.18,-1.9,9.3,142.9,904119.19,-320078.56,-1.0,162.41879371289775,41449936.16889154,27.182386032780386,7.304115871039821,23525.737962119685,90.9,29.827697517769995
1306893650.71,9.0373823,3.6184282,640.17,-1.9,9.5,142.9,904163.25,-320124.25,-1.0,161.75944517234893,43724629.553091384,25.887718788351815,7.406573975693087,23278.776229251896,90.7,29.876109591260807
1306893651.15,9.0378512,3.6179435,646.84,-1.9,9.6,142.9,904210.0,-320172.66,-1.0,163.6539268924854,45787813.64204387,25.776682285048015,7.534632134437439,23085.937423859206,90.19999999999999,29.924345593010592
1306893651.58,9.0383142,3.6174667,653.69,-1.9,9.6,142.7,904256.19,-320220.25,-1.0,164.99189039985023,48149856.22372473,27.320214680632947,7.828913191836495,22863.939201207406,90.39999999999999,29.972826564139197
1306893652.0,9.0387772,3.6169917,660.76,-1.9,9.6,142.7,904302.38,-320267.63,-1.0,168.36841267291837,49881919.48636253,27.04553241082626,7.9737927923884,23118.96171892192,90.9,30.022103685748995
1306893652.43,9.0392588,3.6164993,668.34,-3.8,11.0,142.7,904350.38,-320316.72,-1.0,170.55372715966675,51322552.26866075,25.800942274650104,8.066882972911497,24042.31606223949,89.60000000000001,30.06868614419169
1306893652.85,9.0397416,3.6160099,676.63,-21.8,11.5,142.2,904398.38,-320365.47,-1.0,173.97241839539976,52870746.75083262,25.232980575872002,7.997143670132969,23735.858819611956,88.30000000000001,30.11758815644016
1306893653.28,9.0402392,3.6155191,685.55,-38.4,10.4,141.3,904447.69,-320414.22,-1.0,172.41030497569497,54460108.424613886,23.569205035348958,7.920134990068259,23577.63630523502,90.10000000000001,30.16955228592397
1306893653.72,9.0407678,3.6150159,694.55,-41.7,9.1,140.4,904499.75,-320463.97,-1.0,174.68719968874,55599776.40521969,24.36057721575458,7.5967030982105905,24284.08723926323,89.5,30.224325907971217
1306893654.14,9.0412772,3.6145454,702.36,-46.4,8.3,139.7,904549.69,-320510.31,-1.0,172.97562330474508,56151160.68717506,24.011746690168653,7.801071710001363,24664.079225411093,87.19999999999999,30.28101335329055
1306893654.56,9.0417976,3.6140785,709.38,-52.0,8.1,138.9,904600.56,-320556.09,-1.0,173.4458704487983,56033612.68793489,22.358176378214143,7.9107804300439035,24732.74060782959,87.1,30.33858115731505
1306893654.99,9.0423332,3.6136152,715.64,-54.0,7.7,137.9,904652.56,-320601.31,-1.0,170.49826142067155,54770911.130202785,22.261434036923117,7.89727363315565,25086.808164148177,85.80000000000001,30.396355654252933
1306893655.41,9.0428772,3.6131633,721.08,-55.3,7.4,136.7,904705.13,-320645.19,-1.0,173.04065691701672,53061654.955508985,21.578647411379198,7.827836422935862,24911.58117416232,85.20000000000002,30.45318855014095
1306893655.84,9.043429,3.6127249,725.76,-57.1,7.4,135.4,904758.13,-320687.44,-1.0,167.38504320027113,51470660.670362666,20.181291839326075,7.495815649442811,25081.227248089748,87.3,30.50836024742879
1306893656.26,9.043994,3.6122987,729.81,-58.1,7.4,133.9,904812.06,-320728.19,-1.0,170.47718487589765,50199317.71778992,20.609920459421577,7.28465741518394,25269.81893822168,85.7,30.561220046203943
1306893656.68,9.0445743,3.6118851,733.31,-58.5,7.4,132.3,904867.06,-320767.34,-1.0,170.05246160124778,49031175.294123024,21.040566252600158,7.056190493915054,24402.83687877509,88.6,30.610956485399036
1306893656.89,9.0448714,3.6116829,734.88,-58.8,7.4,131.5,904895.06,-320786.34,-1.0,170.27560852896076,48120582.25429735,19.726513273260284,6.911622947127352,24452.07421330962,88.30000000000001,30.655548567638757
1306893657.32,9.0454812,3.611288,737.7,-59.3,7.4,129.7,904952.19,-320823.06,-1.0,166.89916026772514,46969923.71334404,20.508122122820325,6.819714957293958,24507.53508018362,87.1,30.695470921094575
1306893657.74,9.0461051,3.6109114,740.12,-59.5,7.4,127.7,905010.25,-320857.59,-1.0,169.5513286847154,46401281.41424698,19.38025243608732,6.803206816838162,24295.9259008773,88.1,30.730356091698255
1306893658.18,9.0467658,3.6105421,742.26,-59.7,7.4,125.6,905071.25,-320890.88,-1.0,166.3861370910062,46001786.82809651,18.68703543843548,6.63608437488684,23748.531375128798,89.0,30.760900711120826
1306893658.61,9.047416,3.6102073,744.03,-59.9,7.4,123.6,905130.88,-320920.44,-1.0,162.94321358761758,47028099.30729991,20.265350941813615,6.580986061736976,24448.728372820977,88.10000000000001,30.787426301672006
1306893659.05,9.0481097,3.6098802,745.62,-59.9,7.5,121.3,905193.94,-320948.63,-1.0,164.85353973186096,49861370.692326345,19.53583038488861,6.355471897441279,24457.435664973462,88.10000000000001,30.81037687035092
1306893659.48,9.0487954,3.6095865,746.95,-59.9,7.6,118.9,905255.88,-320973.19,-1.0,162.4975063310973,52333086.336336724,22.3999214660982,6.375786703743675,24581.689721469058,89.30000000000001,30.830181113570518
1306893659.9,9.0494832,3.6093202,748.08,-59.9,7.7,116.6,905317.5,-320994.69,-1.0,162.59801405693594,56210540.15950665,22.058486167608983,6.617886108858988,25013.810959762814,88.20000000000002,30.84726772774375
1306893660.33,9.0501892,3.6090757,749.09,-60.1,7.8,114.2,905380.31,-321013.53,-1.0,159.35221245802947,59787928.7305261,22.96285676640066,6.837334271513377,24365.27891474866,90.7,30.862027132818117
1306893660.75,9.0508787,3.6088643,749.95,-60.1,8.0,111.8,905441.25,-321028.91,-1.0,156.13020347477718,63155495.70683216,24.311493888414667,6.93125595281042,25063.653999582995,91.50000000000001,30.874765540517153
