flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:krasnodar center
to:sochi-adler
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.74,9.0233577,3.6329568,466.74,-1.0,1.3,-1.0,902763.25,-318673.19,-1.0,74.83708283736742,7830065.567222012,18.415457259677865,7.79521988004828,24346.41906897091,92.5,31.685951494223524
1306893632.16,9.0235654,3.632746,466.84,-1.0,4.0,-1.0,902783.88,-318694.19,-1.0,74.83708283736742,7021181.356035621,18.371323235081178,8.113557555626128,23978.633480111625,90.9,31.673664748816694
1306893632.58,9.0237708,3.6325375,466.9,-1.0,5.8,-1.0,902804.31,-318714.97,-1.0,74.12901876081644,6220400.186630446,17.775665564663793,8.352663661364973,24237.786151805132,92.00000000000001,31.672631284249768
1306893633.01,9.023989,3.6323161,466.95,-1.0,7.0,-1.0,902826.0,-318737.03,-1.0,76.69134272031464,5584972.070905885,19.250821007656235,8.071240406352903,23402.886682284265,91.60000000000001,31.672141345492108
1306893634.5,9.024785,3.6315082,467.03,-1.0,8.7,-1.0,902905.19,-318817.53,-1.0,80.52926948372041,5334767.885678555,20.42443723724804,8.129698267500736,23896.041671243747,91.2,31.671995894923427
1306893634.92,9.025017,3.6312727,467.06,-1.0,9.0,-1.0,902928.31,-318841.0,-1.0,83.18128846266701,5334767.885678554,20.42443723724804,8.129698267500736,23896.04167124375,91.2,31.671995894923434
1306893635.36,9.0252679,3.631018,467.22,-1.0,9.3,-1.0,902953.25,-318866.38,-1.0,85.61358120910553,5584972.070905883,19.250821007656235,8.071240406352903,23402.88668228426,91.60000000000001,31.672141345492115
1306893635.79,9.0255179,3.6307642,467.59,-1.0,9.7,-1.0,902978.13,-318891.66,-1.0,87.23211390883581,6220400.186630446,17.77566556466379,8.352663661364973,24237.78615180513,92.00000000000001,31.67263128424977
1306893636.22,9.0257713,3.6305069,468.25,-1.0,9.9,-1.0,903003.31,-318917.31,-1.0,88.34609305431447,7021181.35603562,18.371323235081178,8.113557555626128,23978.63348011162,90.89999999999999,31.673664748816698
1306893639.24,9.027675,3.6285677,482.89,-1.0,10.1,-1.0,903192.81,-319110.63,-1.0,94.50535571099894,7830065.567222013,18.415457259677865,7.79521988004828,24346.419068970914,92.49999999999999,31.685951494223524
