flight id:101
flight code:MiG-29A
origin:RU
date:2011-06-01
from:tbilissi-lochini
to:gudauta
motor(s):2
mass aircraft:10922.041768
mass fuel:10922.041768
lift coef:1.604765498192893
drag coef:0.011066253455886965

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306896522.48,2.0069889,6.5712509,23.62,-2.3,2.1,305.6,-1.0,5.144444444444444,8562.722210908778,8562.722210908778,27.094599191889785,7.224521735495938,24364.668578109766,87.20000000000002,27.44827542475654
1306896521.62,2.0069889,6.5712509,23.62,-2.3,2.1,305.6,-1.0,5.144444444444444,15349.811141588587,15349.811141588587,27.06103977968036,6.894735125841646,25231.740346432503,87.80000000000001,27.44827542475654
1306896521.2,2.0069889,6.5712509,23.62,-2.3,2.1,305.4,-1.0,5.144444444444444,24005.794400496,24005.794400496,26.098577163525455,6.850249428315761,25491.864204992213,87.10000000000001,27.44827542475654
1306896520.77,2.0069889,6.5712509,23.62,-2.3,2.1,305.1,-1.0,5.144444444444444,32081.01189518619,32081.01189518619,24.02380252857536,6.867351212189592,26080.113064070418,88.50000000000001,27.44827542475654
1306896520.34,2.0069889,6.5712509,23.62,-2.3,2.1,304.9,-1.0,5.144444444444444,36813.85618009787,36813.85618009787,24.114571789390176,7.17877812264218,26233.045435893004,89.9,27.44827542475654
1306896519.92,2.0069889,6.5712509,23.62,-2.3,2.1,304.5,-1.0,5.144444444444444,37328.964458617265,37328.964458617265,24.23839923525825,7.426295058049201,26222.148755374776,89.7,27.44827542475654
1306896519.49,2.0069889,6.5712509,23.62,-2.3,2.1,303.9,-1.0,5.144444444444444,33787.50931452713,33787.50931452713,23.42855129287306,7.398967830796825,26823.879540764596,89.50000000000001,27.44827542475654
1306896519.06,2.0069889,6.5712509,23.62,-2.3,2.2,303.3,-1.0,5.144444444444444,26459.75402539475,26459.75402539475,23.287479865691367,7.354190479196166,26584.283635970824,92.50000000000001,27.44827542475654
1306896518.64,2.0069889,6.5712509,23.62,-2.3,2.4,302.4,-1.0,4.387252496463043,19046.15363856227,19046.15363856227,25.20607264880418,7.336045374591332,27351.04833016583,95.60000000000001,27.44827542475654
1306896518.21,2.0069942,6.5712486,23.62,-2.3,2.1,302.8,-1.0,3.6688286067720806,17059.08292548237,17059.08292548237,26.151960729231604,7.28491642035728,27392.371250276145,96.7,27.44827542475654
1306896517.78,2.0070045,6.5712438,23.62,-2.3,1.5,303.5,-1.0,3.1786780907030177,17920.2699003811,17920.2699003811,25.909930477608473,7.438272667623709,26931.66008987154,98.60000000000001,27.44827542475654
1306896517.35,2.0070203,6.5712358,23.62,-2.3,1.3,306.3,-1.0,2.901696640307928,16733.409193923475,16733.409193923475,25.953356888571637,7.619323058730326,26349.380719770088,98.60000000000001,27.44827542475654
1306896516.93,2.0070404,6.5712244,23.62,-2.3,1.1,311.1,-1.0,2.9137490600165536,14664.434892380952,14664.434892380952,25.70926078750471,7.719739656875735,26839.82126928026,100.4,27.44827542475654
1306896516.5,2.0070639,6.5712077,23.62,-2.3,1.1,316.8,-1.0,3.298201987056337,12772.28555948494,12772.28555948494,27.49587332872587,7.95502095505849,26098.827084943,100.89999999999999,27.44827542475654
1306896516.07,2.0070898,6.5711853,23.62,-2.3,1.6,323.2,-1.0,3.3586543493638454,12774.053816618563,12774.053816618563,27.4306642883699,7.929828571102856,25924.63860289089,101.2,27.44827542475654
1306896515.65,2.0071131,6.5711605,23.62,-2.3,1.5,328.7,-1.0,2.159150167798637,13753.699957731424,13753.699957731424,28.924210753693913,7.953608163208538,26260.160314650075,100.5,27.44827542475654
1306896515.23,2.0071308,6.5711376,23.62,-2.3,1.9,331.8,-1.0,1.1360186253353246,15849.683796736928,15849.683796736928,30.560289512644044,8.013236530813096,26021.585672978807,100.9,27.44827542475654
1306896514.8,2.0071451,6.571118,23.62,-2.3,2.5,332.1,-1.0,1.1292588904925525,20769.994917514443,20769.994917514443,29.59750115960717,8.219884348122553,26164.48970353102,100.19999999999999,27.44828308004963
1306896514.38,2.0071568,6.5711031,23.62,-2.3,2.7,329.3,-1.0,2.2682199002902053,29205.98128504712,29205.98128504712,27.71564350842841,8.380040852426069,25425.749473308584,100.3,27.44829073534272
1306896513.95,2.007166,6.5710929,23.62,-2.3,2.3,326.9,-1.0,3.076717022164142,40112.42398604804,40112.42398604804,26.562781880990453,8.125021986177831,24686.864759613174,99.19999999999999,27.448298390635806
1306896513.53,2.0071734,6.571086,23.62,-2.3,2.1,322.8,-1.0,3.269387736920158,49295.59801228585,49295.59801228585,27.40945882757237,8.184762163826344,25030.59269019924,95.89999999999999,27.448306045928895
1306896513.1,2.0071811,6.5710796,23.62,-2.3,1.8,316.4,-1.0,3.341917531554814,54058.24385214527,54058.24385214527,26.487125433990347,8.235394392731655,25551.198186836027,92.69999999999999,27.44831370122198
1306896512.67,2.0071896,6.5710736,23.62,-2.3,1.8,309.5,-1.0,3.484423427705895,52543.08072728299,52543.08072728299,26.548276502400448,8.261013715486541,25546.990163306167,92.60000000000001,27.448313701221984
1306896512.25,2.0072006,6.5710681,23.62,-2.3,1.6,300.4,-1.0,3.876154688011133,44641.865176170926,44641.865176170926,26.41281087348956,8.006594175927097,25859.506392142146,92.5,27.448313701221984
1306896511.82,2.0072132,6.5710638,23.62,-2.3,1.6,290.2,-1.0,4.403277978731472,32629.346669450733,32629.346669450733,25.967092481620792,7.656088565731685,26008.058015571278,90.10000000000001,27.448313701221984
1306896511.4,2.0072289,6.571061,23.62,-2.3,1.9,278.7,-1.0,5.316489280486891,20058.84919094538,20058.84919094538,26.559166753365666,7.46952746085419,25400.002145950064,88.10000000000001,27.448313701221984
1306896510.97,2.0072496,6.5710605,23.63,-2.3,2.4,265.0,-1.0,6.097196753234472,9003.047676696648,9003.047676696648,25.15079191877974,7.294052176652947,25853.34657610661,90.10000000000001,27.448313701221984
1306896510.55,2.0072704,6.5710632,23.63,-2.3,2.5,254.0,-1.0,6.8081640100685314,1737.5416840889177,1737.5416840889177,25.729345559948545,7.006455836817608,25961.07993086043,88.50000000000003,27.448306045928895
1306896510.12,2.0072905,6.5710692,23.63,-2.3,2.5,241.1,-1.0,7.347110859452444,3046.465096048874,3046.465096048874,27.726933922234227,6.958880037692098,26641.558995075327,86.00000000000001,27.448306045928895
1306896509.7,2.007308,6.5710775,23.63,-2.3,2.5,232.8,-1.0,7.612845956988148,4997.324673544894,4997.324673544894,27.676562380947576,7.033899538767223,26968.110355966575,85.5,27.448306045928895
1306896509.28,2.0073248,6.5710871,23.63,-2.3,2.5,227.9,-1.0,7.75439449509759,4991.860027827262,4991.860027827262,27.429962919143616,7.085225411837924,27062.280527223666,88.39999999999999,27.448306045928895
1306896508.85,2.0073402,6.5710977,23.62,-2.3,2.0,225.8,-1.0,7.852081530409151,5142.543364191342,5142.543364191342,27.129950225271195,6.960609477679139,26593.20419214594,88.60000000000001,27.448298390635806
1306896508.43,2.0073543,6.5711085,23.62,-2.3,1.5,224.9,-1.0,7.879779731150364,3543.209550522192,3543.209550522192,28.836526340543575,6.841749737747603,26310.31099834064,87.4,27.448298390635806
1306896508.01,2.0073685,6.5711194,23.62,-2.3,1.5,224.7,-1.0,7.85688525570266,7515.117236463244,7515.117236463244,28.567104128594444,6.839613675128229,26126.10534899758,84.4,27.448298390635806
1306896507.57,2.0073835,6.5711307,23.62,-2.3,2.0,224.5,-1.0,7.850199266876973,23243.276980337938,23243.276980337938,28.79574684387471,6.933681673069636,25747.980727347327,87.4,27.448298390635806
1306896507.15,2.0073977,6.5711415,23.62,-2.3,2.2,224.4,-1.0,7.858554806973412,41864.14577696393,41864.14577696393,26.329712122597975,6.98766630250258,25741.625566516876,89.10000000000002,27.448298390635806
1306896506.72,2.0074121,6.5711526,23.62,-2.3,2.2,224.1,-1.0,7.897044168204098,58387.77142590132,58387.77142590132,27.053912310584384,6.911653762433327,25402.362749068707,89.70000000000003,27.448306045928895
1306896506.29,2.0074268,6.5711638,23.63,-2.3,2.5,223.9,-1.0,7.828435502399308,64929.877884226866,64929.877884226866,25.572256533977107,6.91688588644951,24974.69187402398,90.90000000000002,27.448313701221984
1306896505.85,2.0074414,6.5711751,23.63,-2.3,2.9,223.6,-1.0,7.852081530391883,55535.902323686736,55535.902323686736,25.746603630750315,6.85205416227541,24213.6859980869,90.80000000000001,27.448313701221984
1306896505.43,2.0074554,6.5711859,23.63,-2.3,2.6,223.3,-1.0,7.9723430105163215,37827.85799242168,37827.85799242168,26.07224474162621,6.89922356390364,24150.444345954274,91.60000000000001,27.448306045928895
1306896505.0,2.0074701,6.5711974,23.62,-2.3,1.9,223.1,-1.0,7.8739354842683005,17110.01266630306,17110.01266630306,25.313047202626514,6.879436001449941,23372.425645307405,90.99999999999999,27.448298390635806
1306896504.58,2.0074841,6.5712083,23.62,-2.3,1.6,223.0,-1.0,8.116767435571516,4482.674565920823,4482.674565920823,24.70199280199492,6.858569152208991,23697.7463222933,93.00000000000001,27.448298390635806
