flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:kutaisi
to:soganlug
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894859.17,6.0374022,4.2432626,17.45,0.0,1.0,318.3,-1.0,3.486390000390256,1422.9708768580797,1422.9708768580797,1422.9708768580797,1422.9708768580797,24.640523747438227,7.7981325094773535,24996.925068249206,87.30000000000001,33.736271724782256
1306894858.75,6.0374094,4.2432568,17.45,0.0,1.1,318.9,-1.0,3.3103747043150245,583.625074700465,583.625074700465,583.625074700465,583.625074700465,25.178490003484956,7.540478908036846,24969.22659442125,84.9,33.736271724782256
1306894858.33,6.0374165,4.2432507,17.45,0.0,1.2,319.3,-1.0,3.299784048040043,357.8013208329944,357.8013208329944,357.8013208329944,357.8013208329944,25.54303131611539,7.774956296924279,25413.358513926865,84.4,33.736271724782256
1306894857.9,6.0374237,4.243244,17.45,0.0,1.2,319.6,-1.0,3.2606747890162153,184.90605952715143,184.90605952715143,184.90605952715143,184.90605952715143,23.715543298001794,7.955028345911897,25180.09936653473,86.0,33.736271724782256
1306894857.46,6.037431,4.2432374,17.45,0.0,1.2,319.8,-1.0,3.239114313518859,171.10061632261196,171.10061632261196,171.10061632261196,171.10061632261196,23.20797130434043,7.8144615492663725,24743.055447857158,84.8,33.736271724782256
1306894857.04,6.0374379,4.243231,17.45,0.0,1.2,319.9,-1.0,3.2744988397248207,551.4747179093089,551.4747179093089,551.4747179093089,551.4747179093089,23.4403511167188,7.6961477118272015,25051.23357947273,85.40000000000002,33.736271724782256
1306894856.19,6.0374522,4.2432178,17.45,0.0,1.2,320.1,-1.0,3.2391143133806026,557.292197307932,557.292197307932,557.292197307932,557.292197307932,24.918325478138105,7.811491777568009,24787.023840849637,87.30000000000001,33.736271724782256
1306894855.77,6.0374592,4.2432114,17.45,0.0,1.2,320.4,-1.0,3.2452922423783073,3567.210775140942,3567.210775140942,3567.210775140942,3567.210775140942,25.741186168507816,7.806365144916876,24135.819406455772,84.7,33.736271724782256
1306894853.66,6.0374945,4.2431788,17.45,0.0,1.2,320.4,-1.0,3.254234919058537,7069.90783141379,7069.90783141379,7069.90783141379,7069.90783141379,25.101250053190718,7.747127647314734,24103.12713580681,87.1,33.736271724782256
1306894852.4,6.0375155,4.2431595,17.45,0.0,1.1,320.4,-1.0,3.2393460445449658,9418.545728033607,9418.545728033607,9418.545728033607,9418.545728033607,24.319997293655188,7.587235749827083,24229.733059526327,84.9,33.736271724782256
1306894851.55,6.0375297,4.2431464,17.45,0.0,1.1,320.3,-1.0,3.2556433437377725,12227.15214153907,12227.15214153907,12227.15214153907,12227.15214153907,23.634017044552913,7.431899030172462,24863.573960338956,87.10000000000001,33.736271724782256
1306894850.71,6.0375438,4.2431334,17.45,0.0,1.1,320.3,-1.0,3.237550734435449,13005.2741029931,13005.2741029931,13005.2741029931,13005.2741029931,21.030584289925752,7.6859525053088,24547.969462408295,90.5,33.736271724782256
