timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893600.43,2.9899856,7.0891938,1997.55,-0.8,0.6,-1.0,-1.0,205.71302799072274,59593711.49293571,59593711.49293571,24.19484272442441,7.3936731635212585,24237.72796184202,87.40000000000002,45.92358969211028
1306893600.86,2.9910887,7.0892646,1996.47,-1.0,1.0,-1.0,-1.0,205.71302799072274,59037620.37396236,59037620.37396236,25.162774325099527,7.378849944451491,24087.868019349786,84.10000000000001,45.93024214180407
1306893601.28,2.9921831,7.0893351,1995.1,-0.2,1.3,-1.0,-1.0,208.89969100756312,58275001.30830589,58275001.30830589,25.649827248691814,7.303471847089285,23517.67207067756,84.5,45.93566974460372
1306893601.71,2.9932848,7.0894061,1993.63,-0.2,1.6,-1.0,-1.0,205.52068169676272,57659389.03573894,57659389.03573894,25.918720498710407,7.038212083033006,23645.729656527594,82.39999999999999,45.9391758688382
1306893602.13,2.9943813,7.0894768,1992.22,-0.3,1.8,-1.0,-1.0,209.266826981519,57515065.71410795,57515065.71410795,24.342055176442827,7.183239312172678,22971.337782827806,80.5,45.9409518968347
1306893602.55,2.9954573,7.0895463,1990.97,-0.2,2.1,-1.0,-1.0,205.45366953056921,57515065.71410795,57515065.71410795,24.342055176442827,7.183239312172678,22971.337782827803,80.49999999999999,45.9409518968347
1306893602.97,2.9965543,7.0896171,1989.9,-0.0,2.3,-1.0,-1.0,209.42640869458123,57659389.03573894,57659389.03573894,25.9187204987104,7.038212083033006,23645.72965652759,82.4,45.9391758688382
1306893603.4,2.9976542,7.0896882,1989.05,-0.1,2.5,-1.0,-1.0,205.1347065948093,58275001.30830589,58275001.30830589,25.649827248691818,7.303471847089285,23517.67207067756,84.5,45.93566974460373
1306893604.26,2.9998841,7.0898323,1988.01,-0.1,2.5,-1.0,-1.0,207.88360998239784,59037620.37396235,59037620.37396235,25.162774325099523,7.37884994445149,24087.868019349782,84.10000000000001,45.93024214180408
1306893605.11,3.0020924,7.0899751,1987.78,-0.2,2.5,-1.0,-1.0,208.2476475002271,59593711.4929357,59593711.4929357,24.194842724424415,7.3936731635212585,24237.727961842018,87.4,45.92358969211029
