timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893651.15,5.8544104,3.9282649,-1.0,-1.0,1.1,-1.0,-1.0,50.03768929419622,21371702.26022393,21371702.26022393,21371702.26022393,21371702.26022393,25.730456804873494,7.7478460655751515,24179.077427777454,91.5,27.75094495642945
1306893663.79,5.86171,3.9296268,-1.0,-1.0,1.0,-1.0,-1.0,50.03768929419622,25612757.17339503,25612757.17339503,25612757.17339503,25612757.17339503,25.337621326953357,7.979300853317262,23948.926761701747,92.6,27.678035945055875
1306893705.11,5.9020464,3.9372573,99.6,1.1,6.6,-1.0,-1.0,84.31027827999617,24926402.751267295,24926402.751267295,24926402.751267295,24926402.751267295,24.3045817256646,7.993115129157004,23482.249707527215,91.0,27.681542069290344
1306893705.97,5.9030301,3.9374466,99.04,1.1,6.5,77.0,-1.0,98.82950318745638,14651657.609383143,14651657.609383143,14651657.609383143,14651657.609383143,24.472304345110114,7.748084779994443,23723.632056258073,91.1,27.683524790200234
1306893706.19,5.9032916,3.9374964,98.64,1.1,6.4,77.0,-1.0,102.60552679231037,12913524.271423776,12913524.271423776,12913524.271423776,12913524.271423776,22.35165442169161,7.770308833557994,24449.32720055781,90.30000000000001,27.68473432650819
1306893706.63,5.9037975,3.9375924,97.65,1.1,6.3,77.0,-1.0,99.22011548662987,12913524.271423774,12913524.271423774,12913524.271423774,12913524.271423774,22.351654421691613,7.770308833557994,24449.327200557807,90.30000000000001,27.68473432650819
1306893706.84,5.9040524,3.9376405,97.06,1.1,6.2,77.0,-1.0,104.59647900360753,14651657.609383142,14651657.609383142,14651657.609383142,14651657.609383142,24.47230434511011,7.748084779994443,23723.632056258073,91.10000000000001,27.68352479020023
1306893707.05,5.9042916,3.9376854,96.45,1.1,6.1,77.1,-1.0,98.22176902852085,24926402.751267295,24926402.751267295,24926402.751267295,24926402.751267295,24.304581725664594,7.993115129157003,23482.24970752721,91.0,27.681542069290344
1306893707.48,5.9048008,3.9377805,95.02,1.1,6.0,77.1,-1.0,102.19680808811309,25612757.173395038,25612757.173395038,25612757.173395038,25612757.173395038,25.337621326953354,7.979300853317261,23948.926761701747,92.60000000000001,27.678035945055875
1306893707.7,5.9050568,3.937828,94.24,1.0,5.9,77.1,-1.0,100.32132719968853,21371702.260223925,21371702.260223925,21371702.260223925,21371702.260223925,25.730456804873487,7.7478460655751515,24179.077427777454,91.50000000000001,27.75094495642945
1306893708.12,5.9055605,3.9379211,92.64,1.0,6.0,77.2,-1.0,103.46033258753401,13433897.00190994,13433897.00190994,13433897.00190994,13433897.00190994,28.149270349519924,7.843138436652118,24154.026987423764,94.4,27.82262912090889
1306893708.34,5.9058213,3.937969,91.83,0.9,6.1,77.2,-1.0,102.10009792450819,3552435.467431008,3552435.467431008,3552435.467431008,3552435.467431008,29.251085619687654,7.769843170464523,24815.582665482594,92.5,27.893693206648173
1306893708.56,5.906095,3.9380192,91.05,0.9,6.3,77.2,-1.0,107.16151099176727,7450487.564722869,7450487.564722869,7450487.564722869,7450487.564722869,29.106839227546512,7.7877680695494345,25080.33414779926,95.1,27.887147931057623
1306893708.77,5.906343,3.9380645,90.43,0.9,6.5,77.2,-1.0,101.76230976474069,5406610.325064779,5406610.325064779,5406610.325064779,5406610.325064779,26.90794004223596,7.972420964884137,25149.043266632634,95.7,27.880556723708537
1306893708.99,5.9066061,3.9381124,89.89,0.8,6.9,77.2,-1.0,103.15059666991547,5191246.720046033,5191246.720046033,5191246.720046033,5191246.720046033,27.745514396268046,7.971848508936315,24647.296340776185,98.10000000000001,27.87385834225622
1306893709.21,5.9068687,3.9381601,89.5,0.7,7.3,77.3,-1.0,102.52747481703074,4931222.389338355,4931222.389338355,4931222.389338355,4931222.389338355,27.829542159140207,7.78494804764628,25390.382906343297,97.50000000000003,27.8676192783892
1306893709.42,5.9071305,3.9382076,89.29,0.7,7.8,77.3,-1.0,107.39863405679675,1400636.2206865763,1400636.2206865763,1400636.2206865763,1400636.2206865763,27.576134432044537,7.924166301686499,26161.80581650359,98.50000000000001,27.861671115659544
1306893709.63,5.9073892,3.9382543,89.3,0.6,8.3,77.3,-1.0,106.06145307475794,1193972.7373702915,1193972.7373702915,1193972.7373702915,1193972.7373702915,27.68739527143564,7.616467737856835,26027.957121539686,98.4,27.856197581101362
1306893709.84,5.9076359,3.9382989,89.52,0.6,8.8,77.3,-1.0,101.05431531376114,1417117.1185647105,1417117.1185647105,1417117.1185647105,1417117.1185647105,27.202262734590054,7.514502842473697,25772.6314753705,96.3,27.851987169902767
1306893710.06,5.907906,3.9383477,90.0,0.5,9.2,77.3,-1.0,105.78674602448923,1113528.8787754655,1113528.8787754655,1113528.8787754655,1113528.8787754655,29.197744572030082,7.398524886340545,25451.156084755494,94.50000000000001,27.8487413256333
