timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.74,9.0233577,3.6329568,466.74,-1.0,1.3,-1.0,-1.0,74.83708283736742,7830065.567222012,22.816820165204934,7.580190482609086,24813.230931643724,94.7,33.895496255212265
1306893632.16,9.0235654,3.632746,466.84,-1.0,4.0,-1.0,-1.0,74.83708283736742,7021181.356035621,24.7545337431017,7.351244709063541,24628.296903088267,92.80000000000001,33.88320950980544
1306893632.58,9.0237708,3.6325375,466.9,-1.0,5.8,-1.0,-1.0,74.12901876081644,6220400.186630446,27.486354290851907,7.691379642774351,25255.137883260137,92.9,33.88217604523851
1306893633.01,9.023989,3.6323161,466.95,-1.0,7.0,-1.0,-1.0,76.69134272031464,5584972.070905885,28.667440791380912,7.505955510622805,25505.312777171537,92.30000000000001,33.881686106480856
1306893634.5,9.024785,3.6315082,467.03,-1.0,8.7,-1.0,-1.0,80.52926948372041,5334767.885678555,28.2224304138663,7.567414671019326,25152.77612303983,89.60000000000001,33.881540655912175
1306893634.92,9.025017,3.6312727,467.06,-1.0,9.0,-1.0,-1.0,83.18128846266701,5334767.885678554,28.2224304138663,7.567414671019325,25152.77612303983,89.60000000000001,33.881540655912175
1306893635.36,9.0252679,3.631018,467.22,-1.0,9.3,-1.0,-1.0,85.61358120910553,5584972.070905883,28.667440791380912,7.505955510622804,25505.312777171537,92.30000000000001,33.881686106480856
1306893635.79,9.0255179,3.6307642,467.59,-1.0,9.7,-1.0,-1.0,87.23211390883581,6220400.186630446,27.486354290851903,7.691379642774351,25255.137883260137,92.90000000000002,33.88217604523851
1306893636.22,9.0257713,3.6305069,468.25,-1.0,9.9,-1.0,-1.0,88.34609305431447,7021181.35603562,24.7545337431017,7.35124470906354,24628.29690308827,92.80000000000001,33.88320950980544
1306893639.24,9.027675,3.6285677,482.89,-1.0,10.1,-1.0,-1.0,94.50535571099894,7830065.567222013,22.81682016520493,7.580190482609086,24813.230931643728,94.70000000000002,33.895496255212265
1306893640.95,9.0288588,3.6273524,499.08,-0.2,10.1,-1.0,-1.0,109.36406038359853,8594926.268445069,21.772039793289146,7.778535770845459,24544.451772091,93.60000000000001,33.92025347306003
1306893641.79,9.0294742,3.626717,509.18,-0.2,9.9,-1.0,-1.0,115.77029804338785,9575914.077180738,19.588438909008257,8.003118788722281,24118.121323969626,96.4,33.95266598399617
1306893642.64,9.0301145,3.6260531,520.73,-0.4,9.9,143.5,-1.0,119.13337636684591,10958007.81268201,19.036060122923917,7.98672085194484,23486.96390198551,96.10000000000001,33.99387442669083
1306893643.9,9.0311045,3.6250211,540.3,-0.6,9.7,143.5,-1.0,124.43427406033392,12920126.102204109,20.14635818955211,7.90734477488983,23407.403576262055,95.2,34.05002600149398
1306893644.33,9.0314495,3.6246601,547.51,-0.7,9.7,143.5,-1.0,127.27155743210041,15498831.946689984,21.330447552134693,7.714138978971569,23947.128474811365,95.50000000000001,34.111635800269134
1306893644.75,9.0317965,3.6242964,554.83,-0.8,9.5,143.4,-1.0,130.9664259363879,18491174.38814254,23.302197153659655,7.735151917148692,24209.755772971723,97.20000000000002,34.178826307705705
1306893645.18,9.032159,3.6239157,562.39,-0.9,9.2,143.4,-1.0,133.43607867993475,21490935.71945984,24.275070092970093,7.592843733932109,24389.041900195403,97.10000000000001,34.25168173202766
1306893645.62,9.03253,3.6235255,569.92,-1.0,9.0,143.4,-1.0,133.64076319498474,24289273.670463346,24.293597525018978,7.385538174538861,24738.369951108867,97.70000000000002,34.330018346200895
1306893646.04,9.0328917,3.6231447,576.93,-1.1,8.8,143.4,-1.0,136.16646322590438,26604221.74173424,24.841798963622605,7.3675590652506875,24882.44987090727,94.30000000000001,34.41321607148523
1306893646.47,9.0332681,3.6227478,583.83,-1.1,8.8,143.3,-1.0,138.30132743467294,28456975.126458347,26.51690378238046,7.404657092243294,24805.824290086042,92.5,34.490488599919175
1306893646.89,9.0336485,3.6223465,590.36,-1.4,8.4,143.3,-1.0,142.62951410776876,29974525.899245497,27.841118082850535,7.233308821567566,25430.82295528798,91.60000000000002,34.56036611522976
1306893647.31,9.0340264,3.6219477,596.39,-1.5,8.3,143.3,-1.0,141.7651575858427,31508959.683108624,29.59821870040143,6.955879652900153,25751.30615758795,89.50000000000001,34.62712792625339
1306893648.15,9.0348089,3.6211221,607.49,-1.8,8.3,143.3,-1.0,146.24970097388382,32747895.011912953,29.351565577799494,6.945560091362803,25858.39365643642,89.60000000000001,34.69354524908803
1306893648.58,9.0352237,3.6206848,612.75,-1.9,8.4,143.3,-1.0,150.77261844037454,34159013.338413745,27.916118695819605,6.999397346457268,25663.213602260843,90.8,34.74900784751323
1306893649.0,9.0356265,3.6202607,617.67,-1.9,8.6,143.1,-1.0,149.840366229154,35953880.586408764,27.20603657076662,7.22379372914607,25468.243756990338,92.20000000000002,34.80271738382119
1306893649.44,9.0360637,3.6198018,623.0,-1.9,8.9,143.1,-1.0,154.63438802694301,37440862.226023436,25.822933681390616,7.366998590426407,25336.02152352567,91.50000000000001,34.85490351680456
1306893649.86,9.0364889,3.6193572,628.31,-1.9,9.1,143.1,-1.0,157.03393023785554,39352547.13583582,26.475921491048133,7.629301405979522,25429.291828749254,91.60000000000001,34.90536720884306
1306893650.29,9.0369415,3.6188857,634.18,-1.9,9.3,142.9,-1.0,162.41879371289775,41449936.16889154,25.894228593220422,7.886973800608866,25282.819445875193,88.4,34.95456012222889
1306893650.71,9.0373823,3.6184282,640.17,-1.9,9.5,142.9,-1.0,161.75944517234893,43724629.553091384,26.231883139381356,8.147234228859286,25211.007927655228,90.50000000000001,35.00297219571971
1306893651.15,9.0378512,3.6179435,646.84,-1.9,9.6,142.9,-1.0,163.6539268924854,45787813.64204387,23.88889535765169,7.867727445105999,25450.312738980647,92.4,35.051208197469485
