flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:kobuleti
to:maykop-khanskaya
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893620.05,9.0196756,3.6366936,-1.0,-1.0,1.7,-1.0,902396.94,-318300.81,-1.0,32.67667040080127,6472536.678155823,27.15609760835004,7.149392981097149,25679.023385322795,88.89999999999999,30.793210136483715
1306893623.33,9.0204309,3.6359271,-1.0,-1.0,1.6,-1.0,902472.13,-318377.19,-1.0,32.67667040080127,8048434.280083186,27.87567612982086,7.462793547354963,25448.299279897506,86.5,30.435034283465342
1306893625.31,9.0210264,3.6353228,466.71,-1.0,1.5,-1.0,902531.31,-318437.41,-1.0,240.0352407063933,9947495.797609892,27.918131660716423,7.392947958827442,25540.143985315295,83.8,30.434934764655196
1306893626.63,9.0214771,3.6348654,466.71,-1.0,1.4,-1.0,902576.19,-318483.0,-1.0,48.46508496060393,12249466.33483105,27.656611595391354,7.129660852771259,25754.574608292853,83.1,30.4348658670174
1306893628.54,9.0222182,3.6341133,466.71,-1.0,1.3,-1.0,902649.88,-318557.94,-1.0,55.026704718864515,12215162.78239651,28.74549388163831,7.32951709138732,25508.819759112725,81.7,30.434842901138133
1306893630.47,9.0230598,3.6332591,466.71,-1.0,1.2,-1.0,902733.63,-318643.06,-1.0,61.87204533746776,12215162.782396507,28.74549388163831,7.32951709138732,25508.81975911272,81.7,30.434842901138133
1306893631.75,9.0236736,3.6326362,466.74,-1.0,1.3,-1.0,902794.69,-318705.13,-1.0,68.02265166442608,12249466.334831053,27.65661159539136,7.129660852771259,25754.574608292856,83.10000000000001,30.434865867017397
1306893631.96,9.0237821,3.6325261,466.8,-1.0,2.9,-1.0,902805.44,-318716.09,-1.0,73.1053373469995,9947495.797609892,27.918131660716423,7.392947958827442,25540.143985315302,83.80000000000001,30.43493476465519
1306893632.18,9.0238917,3.6324148,466.84,-1.0,4.1,-1.0,902816.38,-318727.19,-1.0,70.84133371492884,8048434.280083188,27.875676129820867,7.462793547354963,25448.299279897506,86.50000000000001,30.435034283465342
1306893632.4,9.0240016,3.6323033,466.88,-1.0,5.1,-1.0,902827.31,-318738.31,-1.0,70.87423921596512,6472536.678155823,27.156097608350045,7.14939298109715,25679.0233853228,88.9,30.793210136483715
1306893632.61,9.0241127,3.6321905,466.91,-1.0,5.9,-1.0,902838.31,-318749.53,-1.0,74.82250666425199,5554578.2010215465,27.83525132400309,6.979513736724795,25529.225774994455,87.60000000000001,31.151408955381353
1306893632.83,9.0242266,3.632075,466.93,-1.0,6.5,-1.0,902849.69,-318761.06,-1.0,73.63715371861261,6031315.758286154,27.581357869733516,6.968104197229977,25386.325551972506,87.7,31.509623084865165
1306893633.04,9.0243396,3.6319602,466.95,-1.0,7.1,-1.0,902860.94,-318772.47,-1.0,76.30213644067572,6055707.243999418,25.968212200279595,6.989610915323951,26105.387454486354,89.50000000000001,31.509806811899292
1306893633.26,9.0244587,3.6318394,466.97,-1.0,7.5,-1.0,902872.75,-318784.53,-1.0,76.72533737016272,6089254.563874321,25.211376950823006,7.264792428950246,26399.892741837975,89.80000000000001,31.510005849519583
1306893633.48,9.0245758,3.6317205,466.98,-1.0,7.8,-1.0,902884.38,-318796.38,-1.0,75.47089476450529,6497142.081780963,22.84363729565991,7.078645184051838,26042.111845427735,88.00000000000001,31.51021254243297
1306893633.72,9.0247029,3.6315915,467.0,-1.0,8.1,-1.0,902897.06,-318809.22,-1.0,75.19054200000427,6280733.640234861,22.025217681799955,7.00410717386556,25183.981998184387,89.20000000000002,31.510434545932533
1306893633.94,9.0248254,3.6314672,467.01,-1.0,8.3,-1.0,902909.25,-318821.63,-1.0,79.0705592020498,5853344.019804897,22.611741618481982,7.235684909024222,24646.691747577457,86.50000000000001,31.510641238845913
1306893634.16,9.024952,3.6313387,467.02,-1.0,8.5,-1.0,902921.81,-318834.41,-1.0,81.4489162636658,6248624.71821046,21.06466729358536,7.083639459126055,25377.342760931613,88.3,31.510809655293862
1306893634.39,9.0250777,3.6312112,467.02,-1.0,8.6,-1.0,902934.31,-318847.13,-1.0,77.53873929649764,6320337.609355236,20.258844954842402,7.216797588069583,26043.932973151757,86.00000000000001,31.510947450569446
1306893634.62,9.0252075,3.6310794,467.03,-1.0,8.8,-1.0,902947.25,-318860.25,-1.0,80.12027203161094,6116103.765136933,20.306710674539364,7.358259670616597,25839.86554007739,83.1,31.511062279965778
1306893634.84,9.0253364,3.6309486,467.05,-1.0,8.9,-1.0,902960.06,-318873.28,-1.0,83.05595459855321,6653846.351384148,20.55205029426598,7.591434155387235,25904.699781211442,85.8,31.511169454069012
1306893635.05,9.0254572,3.6308259,467.09,-1.0,9.1,-1.0,902972.06,-318885.5,-1.0,81.55655403692123,7090412.943918431,20.991017026909365,7.643733681275889,26240.933715361123,87.50000000000001,31.511291938758426
1306893635.27,9.0255886,3.6306925,467.17,-1.0,9.3,-1.0,902985.19,-318898.81,-1.0,84.9841148354264,6988581.572577785,21.60091259091008,7.867635616669992,25655.37237262421,86.50000000000001,31.511460355206367
1306893635.5,9.0257231,3.630556,467.31,-1.0,9.5,-1.0,902998.56,-318912.41,-1.0,82.92119834891861,7421705.668547927,21.8441733351235,7.7681916041042545,25398.365301823324,87.10000000000001,31.511720635171375
1306893635.73,9.0258589,3.6304182,467.51,-1.0,9.7,-1.0,903012.06,-318926.16,-1.0,83.7848128597969,7705333.20709298,24.189031548307682,7.944491124664838,25224.784996080238,89.50000000000001,31.512126365705054
1306893635.95,9.0259979,3.6302771,467.81,-1.0,9.8,-1.0,903025.88,-318940.19,-1.0,89.52620918051058,7494384.926285462,23.854551764900787,8.13288437914332,25097.74690121511,89.4,31.512746444445213
1306893636.16,9.0261199,3.6301534,468.13,-1.0,9.9,-1.0,903038.0,-318952.53,-1.0,82.3785151405971,8083755.358675735,24.3481967887182,7.996689552956704,25382.747075361174,91.10000000000001,31.513603837271113
1306893636.39,9.0262626,3.6300086,468.59,-1.0,10.0,-1.0,903052.19,-318966.97,-1.0,88.04548918607422,8046718.72045754,24.62252923296518,7.821124924484515,24627.90772985932,90.2,31.514805718285984
