flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:novorossiysk
to:beslan
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

1306893618.37,7.626053,5.5101195,-3.28084,-1.0,-0.3,-1.0,-1.0,60.839759165093234,138011.93269614957,300.06908029502097,0.07415245606749105,3.638957833778173,96.60000000000001,0.31551343753761896
1306893621.8,7.6270983,5.51051,-3.28084,-1.0,-0.4,-1.0,-1.0,60.839759165093234,103507.87169343393,299.8284984849022,0.07479449065824664,3.616039994293545,97.0,0.3122011453241457
1306893623.52,7.6278048,5.5107738,-3.28084,-1.0,-0.5,-1.0,-1.0,82.33182032401709,69005.22765600235,297.72790725130983,0.07274133091671597,3.5037063759987292,99.60000000000001,0.3088893124282577
1306893624.6,7.6283082,5.5109619,-3.28084,-1.0,-0.6,-1.0,-1.0,93.53357413026268,34503.479321040875,299.7627168549325,0.07593753257657082,3.4447959478417367,100.1,0.3055774795323697
1306893625.46,7.6287452,5.5111251,-3.28084,-1.0,-0.7,-1.0,-1.0,102.25956836420433,289.49600030768914,299.72351877527035,0.07538024764991441,3.498981233163661,103.30000000000001,0.3022656466364817
1306893626.33,7.6292199,5.5113024,1416.0761608,-1.0,-0.8,-1.0,-1.0,1117.775151502903,289.4960003076892,299.72351877527035,0.07538024764991441,3.498981233163661,103.3,0.3022656466364817
1306893627.4,7.6298394,5.5115338,1416.0761608,-1.0,-0.9,-1.0,-1.0,116.62868742463681,34503.47932104086,299.7627168549325,0.07593753257657082,3.4447959478417367,100.10000000000001,0.3055774795323697
1306893628.7,7.6306608,5.5118405,1416.0761608,-1.0,-1.0,-1.0,-1.0,127.32004470314911,69005.22765600235,297.72790725130983,0.07274133091671599,3.5037063759987292,99.6,0.3088893124282577
1306893630.01,7.6315608,5.5121767,1416.0761608,-1.0,-1.1,-1.0,-1.0,138.6865859847437,103507.87169343393,299.82849848490224,0.07479449065824664,3.6160399942935455,97.0,0.3122011453241457
1306893630.65,7.6320233,5.5123494,1416.2730112,-1.0,0.8,-1.0,-1.0,145.96080095593868,138011.93269614957,300.06908029502097,0.07415245606749105,3.6389578337781736,96.60000000000002,0.315513437537619
1306893630.87,7.6321843,5.5124095,1416.4042448,-1.0,2.5,-1.0,-1.0,148.149797268568,138018.55886654145,301.0652967929814,0.07785801707614165,3.6421306255269785,97.2,0.3188260359628159
1306893631.1,7.6323579,5.5124744,1416.5354783999999,-1.0,3.9,-1.0,-1.0,152.07374019586112,103535.66180495011,301.33103362126434,0.08083344523062429,3.6694063686441494,95.60000000000001,0.32213894059973625
