flight id:a01
flight code:F-16A
origin:US
date:2011-06-01
from:gelendzhik
to:mineralnyevody
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

1306893631.32,3.9486208,5.4467126,104.2979036,-1.0,5.0,-1.0,-1.0,173.7162389499265,22293.559196760398,300.9453696780687,0.07590075965216833,3.4819319027084283,92.9,0.3352462615532722
1306893631.74,3.9482558,5.4465985,104.4291372,-1.0,6.5,-1.0,-1.0,173.7162389499265,20012.326231597333,301.75587510449947,0.07620321704917078,3.381517478755544,92.60000000000001,0.33511390153577447
1306893632.16,3.9478735,5.446479,104.5275624,-1.0,7.4,-1.0,-1.0,181.63961978702787,18072.310684177995,300.8132762860111,0.07789631264344038,3.382472730924393,90.6,0.33507225674137375
1306893632.58,3.9474962,5.4463611,104.5931792,-1.0,8.0,-1.0,-1.0,179.37518111975177,17017.03047254621,300.85986713278265,0.07732703484953989,3.31072234482881,93.10000000000001,0.3350449273450483
1306893633.01,3.9470966,5.4462362,104.658796,-1.0,8.4,-1.0,-1.0,185.54211955966952,16118.788780692,300.5505274607481,0.07680892147831714,3.3539840166121087,94.7,0.33502877467663184
1306893634.5,3.9456465,5.445783,108.3661452,-1.0,9.9,-1.0,-1.0,194.17764092080319,16118.788780691995,300.5505274607481,0.07680892147831715,3.3539840166121078,94.7,0.33502877467663184
1306893634.92,3.9452248,5.4456513,111.58136839999999,-1.0,10.1,-1.0,-1.0,200.35871326395906,17017.03047254621,300.85986713278265,0.07732703484953989,3.31072234482881,93.1,0.3350449273450483
1306893635.36,3.944769,5.445509,116.305778,-1.0,10.3,-1.0,-1.0,206.62966173210089,18072.310684177995,300.8132762860111,0.07789631264344038,3.382472730924393,90.60000000000001,0.33507225674137375
1306893635.79,3.9443148,5.4453675,122.37533199999999,-1.0,10.4,-1.0,-1.0,210.60964806224223,20012.32623159733,301.75587510449947,0.07620321704917077,3.3815174787555455,92.6,0.33511390153577447
1306893637.52,3.9424082,5.4447765,161.1548608,-0.1,10.4,-1.0,-1.0,219.84500525183086,22293.559196760398,300.9453696780687,0.07590075965216833,3.4819319027084283,92.89999999999999,0.3352462615532722
1306893638.8,3.940859,5.4443015,206.8241536,-0.2,10.5,-1.0,-1.0,241.4641103999274,24519.551354929754,299.63984279722285,0.07651636484992505,3.481874561781063,92.70000000000002,0.3354854894622836
1306893639.66,3.9397457,5.4439638,247.1456772,-0.2,10.5,-1.0,-1.0,258.27957916223863,27244.871160437167,299.95270352341544,0.07764675383818014,3.599507261027551,90.10000000000002,0.3358184947116275
1306893640.09,3.939174,5.443792,270.0459404,-0.4,10.5,-1.0,-1.0,265.3478349686431,31101.638492275375,300.24100009284996,0.07734347713004971,3.573508640634786,90.8,0.33620470424793547
1306893640.51,3.9385951,5.443619,294.5538152,-0.5,10.3,246.7,-1.0,275.0485522087121,35570.082671376316,298.91682917618755,0.07818091329702735,3.6702529885416255,88.80000000000001,0.3366479457177517
1306893640.95,3.9379756,5.443435,322.0800628,-0.6,10.3,246.7,-1.0,280.99108744807046,41707.76504802639,300.11406871694425,0.07885164926879934,3.700842639573904,87.2,0.33715526199071755
1306893641.79,3.9367474,5.4430738,379.46195439999997,-0.9,10.1,246.7,-1.0,291.62842716816635,48419.68457880652,299.91530659193774,0.07739254016113414,3.7955042179275473,89.3,0.3377878188586091
1306893642.22,3.936102,5.442886,409.8097244,-1.1,9.9,246.7,-1.0,298.96362101972505,55033.827665466975,299.8610167261273,0.07632819347527771,3.8835297149701136,90.50000000000001,0.3384836850003414
1306893642.64,3.9354538,5.4426986,439.5341348,-1.3,9.5,246.7,-1.0,306.9117462228929,61491.95498664837,298.4463892986827,0.07519851651687688,3.9071211471207072,93.00000000000001,0.33923788447540704
1306893643.06,3.9347886,5.4425075,468.6351856,-1.5,8.9,246.7,-1.0,314.2175307664696,67524.39760018534,296.4706566537426,0.07459257173375357,3.893583147257865,92.20000000000002,0.34004582410795287
1306893643.48,3.9341121,5.4423143,496.2926668,-1.7,8.5,246.5,-1.0,318.7792482150313,73077.5661381271,297.4111962038961,0.07791936919977366,3.8478168813603912,88.5,0.34082781229692927
1306893643.9,3.9334141,5.442116,522.3753448,-2.0,8.1,246.5,-1.0,328.11202896250666,78739.22235841803,299.4386421977484,0.07524970762124525,3.9272032566579305,88.80000000000001,0.3415640983861681
1306893644.33,3.9326905,5.4419112,546.7191776,-2.3,7.8,246.5,-1.0,331.5624388906319,85153.18152034526,298.0712669010207,0.0757249746351992,3.9317625963163696,90.2,0.34226310319806663
1306893644.75,3.9319561,5.441704,568.5367636,-2.7,7.6,246.4,-1.0,343.7707417862036,91116.95213959995,298.2218220283558,0.0764006020433345,3.9726055365490964,91.2,0.342959581763246
1306893645.18,3.9311823,5.4414861,588.582696,-3.1,7.6,246.4,-1.0,353.2159440026453,98015.72369815636,299.52833941129126,0.0752058773120119,3.8470687021873085,89.89999999999999,0.34364564912982515
1306893645.62,3.9303845,5.4412613,606.7585496,-3.5,7.7,246.3,-1.0,355.5726001164223,105669.72512529796,297.24809768028234,0.07363936001485602,3.834984792550282,90.8,0.34430989891110253
1306893646.04,3.9296029,5.4410397,623.3596,-3.8,8.1,246.2,-1.0,364.95093338074645,112869.9262450326,296.5365747163144,0.07407874698848108,3.80888936593383,88.1,0.3448789933992915
1306893646.47,3.9287863,5.4408067,640.4199679999999,-4.2,8.5,246.1,-1.0,372.80029422208656,120817.7731628386,296.00754046609484,0.07549108350125022,3.7214735714646796,89.1,0.3454170839504726
