flight id:901
flight code:F-15C
origin:US
date:2011-06-01
from:vaziani
to:nalchik
motor(s):2
mass aircraft:29498
mass fuel:29498
lift coef:1.408162940600709
drag coef:0.016385370250972982

1306893631.32,6.4752918,4.1768605,155.7414748,-1.0,4.0,-1.0,-1.0,161.03081458591575,3064.291732113353,3064.291732113353,296.6189329784894,0.07579901067308631,3.6142851870411095,87.5,0.32960199545769087
1306893631.74,6.475647,4.1769052,155.8399,-1.0,5.8,-1.0,-1.0,161.03081458591575,3111.3684292160838,3111.3684292160838,295.24741345841005,0.07563818857023795,3.597333324339104,85.89999999999999,0.3294615208295194
1306893632.16,6.4760197,4.1769521,155.9383252,-1.0,6.9,-1.0,-1.0,169.02040226871742,3267.0748501443018,3267.0748501443018,296.274807643847,0.07521513730499135,3.4899424788124747,88.5,0.3294299810219954
1306893632.58,6.4763879,4.1769985,155.9711336,-1.0,7.7,-1.0,-1.0,166.9484099148005,3193.4259245284566,3193.4259245284566,294.91201041988415,0.07490962073229931,3.6011299551387483,90.0,0.3294103069187582
1306893633.01,6.4767784,4.1770476,155.9711336,-1.0,8.2,-1.0,-1.0,172.80861031403637,3443.355840735891,3443.355840735891,294.9592796798465,0.07577576207190247,3.5896953782614363,90.5,0.3293995129555036
1306893634.5,6.4781979,4.1772264,158.2021048,-1.0,9.7,-1.0,-1.0,181.18971502558833,3443.3558407358923,3443.3558407358923,294.9592796798465,0.07577576207190247,3.5896953782614363,90.49999999999999,0.3293995129555036
1306893634.92,6.4786099,4.1772783,160.597118,-1.0,9.9,-1.0,-1.0,186.69430186524684,3193.4259245284557,3193.4259245284557,294.91201041988415,0.07490962073229931,3.6011299551387483,90.0,0.3294103069187582
1306893635.36,6.4790541,4.1773343,164.40289239999998,-1.0,10.1,-1.0,-1.0,191.8589727311729,3267.074850144303,3267.074850144303,296.274807643847,0.07521513730499134,3.489942478812475,88.5,0.32942998102199533
1306893635.79,6.4794954,4.1773901,169.455386,-1.0,10.3,-1.0,-1.0,195.35475884990876,3111.3684292160833,3111.3684292160833,295.24741345841005,0.07563818857023795,3.5973333243391044,85.89999999999999,0.3294615208295194
1306893637.95,6.4818114,4.1776862,216.04331399999998,0.1,10.3,-1.0,-1.0,204.32060098468077,3064.291732113353,3064.291732113353,296.6189329784894,0.07579901067308631,3.6142851870411095,87.5,0.32960199545769087
