flight id:a01
flight code:F-16A
origin:US
date:2011-06-01
from:beslan
to:kobuleti
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

1306893631.32,3.9486208,5.4467126,104.2979036,-1.0,5.0,-1.0,1518397.9816596,-538659.0723552,-1.0,173.7162389499265,22293.559196760398,297.66216551979664,0.07551968431109551,3.7635245469034784,86.39999999999999,0.2579383916944885
1306893631.74,3.9482558,5.4465985,104.4291372,-1.0,6.5,-1.0,1518304.4777196,-538708.8098896,-1.0,173.7162389499265,20012.326231597333,299.68838366743535,0.07846629414809289,3.6832762614017804,83.39999999999999,0.2578060316769907
1306893632.16,3.9478735,5.446479,104.5275624,-1.0,7.4,-1.0,1518206.6758792,-538760.8768204,-1.0,181.63961978702787,18072.310684177995,301.14582041692927,0.07994015325000978,3.6998699569254643,83.4,0.25776438688259
1306893632.58,3.9474962,5.4463611,104.5931792,-1.0,8.0,-1.0,1518110.0879496,-538812.2547748,-1.0,179.37518111975177,17017.03047254621,300.5601687174056,0.08017369601914465,3.7395212187114306,83.80000000000001,0.2577370574862645
1306893633.01,3.9470966,5.4462362,104.658796,-1.0,8.4,-1.0,1518007.75855,-538866.6839104,-1.0,185.54211955966952,16118.788780692,298.7025609542951,0.07835147467880894,3.803288502210428,82.0,0.2577209048178481
1306893634.5,3.9456465,5.445783,108.3661452,-1.0,9.9,-1.0,1517636.4986956,-539064.15767,-1.0,194.17764092080319,16118.788780691995,298.7025609542951,0.07835147467880894,3.803288502210428,82.0,0.2577209048178481
1306893634.92,3.9452248,5.4456513,111.58136839999999,-1.0,10.1,-1.0,1517528.4606344,-539121.5067532001,-1.0,200.35871326395906,17017.03047254621,300.5601687174056,0.08017369601914465,3.73952121871143,83.80000000000001,0.2577370574862645
1306893635.36,3.944769,5.445509,116.305778,-1.0,10.3,-1.0,1517411.7611556,-539183.5146292,-1.0,206.62966173210089,18072.310684177995,301.14582041692927,0.07994015325000979,3.6998699569254643,83.4,0.25776438688259
1306893635.79,3.9443148,5.4453675,122.37533199999999,-1.0,10.4,-1.0,1517295.5209944,-539245.2272296,-1.0,210.60964806224223,20012.32623159733,299.68838366743535,0.07846629414809289,3.683276261401779,83.4,0.25780603167699073
1306893637.52,3.9424082,5.4447765,161.1548608,-0.1,10.4,-1.0,1516807.1679604,-539503.0356368,-1.0,219.84500525183086,22293.559196760398,297.66216551979664,0.0755196843110955,3.7635245469034775,86.4,0.25793839169448857
