flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:batumi
to:tbilissi-lochini
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

1306893618.37,7.626053,5.5101195,-3.28084,-1.0,-0.3,-1.0,2492243.5508804,-411654.77039079997,-1.0,60.839759165093234,138011.93269614957,301.3485839050606,0.07595680711474745,3.4170205330085532,92.69999999999999,0.2672294470843989
1306893621.8,7.6270983,5.51051,-3.28084,-1.0,-0.4,-1.0,2492502.54039,-411476.555162,-1.0,60.839759165093234,103507.87169343393,299.34152852709065,0.07523668932826222,3.4528333428283076,91.7,0.26391715487092554
1306893623.52,7.6278048,5.5107738,-3.28084,-1.0,-0.5,-1.0,2492677.6716292,-411356.1155256,-1.0,82.33182032401709,69005.22765600235,298.6857069473996,0.07551963871785816,3.4474503957384632,91.2,0.26060532197503755
1306893624.6,7.6283082,5.5109619,-3.28084,-1.0,-0.6,-1.0,2492802.3435492,-411270.28875119996,-1.0,93.53357413026268,34503.479321040875,299.5410865488993,0.07563241747025272,3.453642278541581,93.4,0.2572934890791495
1306893625.46,7.6287452,5.5111251,-3.28084,-1.0,-0.7,-1.0,2492910.8081195997,-411195.7808748,-1.0,102.25956836420433,289.49600030768914,299.54009937835855,0.07525438973459768,3.3841224593120103,94.19999999999999,0.2539816561832615
1306893626.33,7.6292199,5.5113024,1416.0761608,-1.0,-0.8,-1.0,2493028.295,-411114.842552,-1.0,1117.775151502903,289.4960003076892,299.54009937835855,0.07525438973459768,3.3841224593120103,94.2,0.2539816561832615
1306893627.4,7.6298394,5.5115338,1416.0761608,-1.0,-0.9,-1.0,2493181.8711204003,-411009.199504,-1.0,116.62868742463681,34503.47932104086,299.5410865488993,0.07563241747025272,3.453642278541581,93.39999999999999,0.25729348907914956
1306893628.7,7.6306608,5.5118405,1416.0761608,-1.0,-1.0,-1.0,2493385.2832004,-410869.1732528,-1.0,127.32004470314911,69005.22765600235,298.6857069473996,0.07551963871785816,3.4474503957384632,91.2,0.2606053219750376
1306893630.01,7.6315608,5.5121767,1416.0761608,-1.0,-1.1,-1.0,2493608.3803204,-410715.7611744,-1.0,138.6865859847437,103507.87169343393,299.34152852709065,0.07523668932826222,3.4528333428283084,91.7,0.2639171548709256
1306893630.65,7.6320233,5.5123494,1416.2730112,-1.0,0.8,-1.0,2493723.01287,-410636.9225892,-1.0,145.96080095593868,138011.93269614957,301.3485839050606,0.07595680711474743,3.4170205330085537,92.7,0.2672294470843989
1306893630.87,7.6321843,5.5124095,1416.4042448,-1.0,2.5,-1.0,2493763.0063095996,-410609.42915,-1.0,148.149797268568,138018.55886654145,300.0251144726622,0.07546679376496436,3.387336567430498,91.5,0.27054204550959576
1306893631.1,7.6323579,5.5124744,1416.5354783999999,-1.0,3.9,-1.0,2493805.85408,-410579.8359732,-1.0,152.07374019586112,103535.66180495011,301.37172974316593,0.07355604468937288,3.3628948544202344,90.4,0.2738549501465161
1306893631.32,7.6325276,5.5125377,1416.6339036000002,-1.0,4.9,-1.0,2493847.8816404003,-410550.9317728,-1.0,155.79829167275173,69071.85966984382,302.97478039508906,0.0727650898359697,3.4216253151907106,90.00000000000001,0.2771680844422291
1306893631.74,7.6328502,5.5126582,1416.7651372,-1.0,6.4,-1.0,2493927.8685196,-410495.91208599997,-1.0,155.31918992283553,34668.914406710916,302.9507617260845,0.07327725471395147,3.461528504439772,89.30000000000001,0.2804815249496657
1306893632.16,7.6331888,5.5127846,1416.830754,-1.0,7.4,-1.0,2494011.7267899998,-410438.2021104,-1.0,162.950955363447,3771.875853779939,303.0204656926478,0.07230928914677913,3.5014379767766854,87.70000000000002,0.283795118562964
1306893632.58,7.6335234,5.5129096,1416.8963708,-1.0,8.0,-1.0,2494094.7648504004,-410381.14830279996,-1.0,161.26286492175805,4086.411366641154,303.6297530000007,0.07402886986703346,3.5230544561891444,88.2,0.2837970323862362
1306893633.01,7.6338784,5.5130422,1416.9619876,-1.0,8.4,-1.0,2494182.7569792,-410320.6496132,-1.0,167.00996080229535,4720.9559257738165,303.0979336650561,0.07302500184755531,3.513634043026365,88.1,0.28379909931537006
1306893634.5,7.6351697,5.5135244,1418.9633,-1.0,9.7,-1.0,2494502.6388792,-410100.4724408,-1.0,175.37002213246387,5521.763415093849,301.75094673727745,0.07339127648291253,3.5061412782151695,90.7,0.2838058359732878
1306893634.92,7.6355449,5.5136647,1421.1942712,-1.0,9.9,-1.0,2494595.5194595996,-410036.4632524,-1.0,180.80507929919267,6435.441415625448,303.59016395137536,0.07216767591217675,3.535207317678191,89.2,0.28381777823050564
1306893635.36,7.6359497,5.5138162,1424.7703867999999,-1.0,10.1,-1.0,2494695.78193,-409967.3031452,-1.0,186.46072015312143,7321.7543059571235,303.7606588028446,0.07055393845559903,3.5912374074066307,88.60000000000001,0.2838376054396045
1306893639.24,7.6398505,5.5152964,1519.7835132,0.3,10.1,-1.0,2495661.1691,-409293.648268,-1.0,205.08989885997,8168.912599692902,302.9419926692643,0.07134229735547366,3.663691720102458,90.80000000000001,0.2840788237248188
1306893640.51,7.6413142,5.5158665,1581.0367959999999,0.3,10.1,-1.0,2496022.6848596,-409035.51177680003,-1.0,238.148661278838,9157.5048444412,303.97686783538825,0.0726514355209873,3.6996528177997603,91.30000000000001,0.28446266012026944
1306893640.95,7.6418431,5.5160751,1606.0696051999998,0.7,10.1,-1.0,2496153.2950999998,-408941.286052,-1.0,247.57043717147783,10286.464130304737,302.53769224810407,0.07277687707146556,3.6872156836437195,90.30000000000001,0.28490467674319153
