flight id:601
flight code:F-14A
origin:US
date:2011-06-01
from:tbilissi-lochini
to:mineralnyevody
motor(s):2
mass aircraft:41780
mass fuel:41780
lift coef:1.9650056483374456
drag coef:0.010121101720646569

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893654.29,1.328649,6.9908831,1129.6260204,-57.3,16.7,209.6,-1.0,391.86771300895737,100565.04772407877,100565.04772407877,295.10403718324653,0.07808362070789991,3.5885459061621376,93.30000000000001,0.3803208922339462
1306893654.72,1.3281807,6.9903093,1179.6588304,-58.8,16.8,207.1,-1.0,391.86771300895737,92598.04495020592,92598.04495020592,295.4485084962352,0.0796208229759886,3.7163760486919903,95.00000000000003,0.3793032741237099
1306893655.15,1.3277489,6.9897244,1229.822874,-59.4,16.6,204.9,-1.0,390.3455705923205,83885.254951133,83885.254951133,294.8663890939072,0.08176742500321527,3.7022151561135637,97.20000000000002,0.37852182180524985
1306893655.57,1.3273595,6.9891397,1279.1338992,-59.9,16.6,202.6,-1.0,391.43193772719854,77593.1021921556,77593.1021921556,293.29741273483404,0.07901074591573963,3.8004972198708953,98.60000000000001,0.3779758463021877
1306893656.0,1.3269938,6.9885268,1329.9213024,-60.5,16.6,200.2,-1.0,393.54145846421284,73717.34184818764,73717.34184818764,294.7877248030137,0.07927363729713195,3.8707463273077867,99.7,0.3776743043074371
1306893656.44,1.3266538,6.9878827,1382.4475508,-60.7,16.6,197.8,-1.0,397.4685894170865,73717.34184818764,73717.34184818764,294.7877248030137,0.07927363729713197,3.870746327307787,99.70000000000002,0.37767430430743704
1306893657.08,1.3262261,6.9869236,1459.15359,-61.0,16.3,194.4,-1.0,399.6209713588751,77593.10219215558,77593.10219215558,293.2974127348341,0.07901074591573963,3.800497219870896,98.6,0.37797584630218767
1306893657.52,1.3259745,6.9862373,1513.123408,-61.0,16.2,192.0,-1.0,409.6530475115256,83885.25495113299,83885.25495113299,294.8663890939072,0.08176742500321527,3.702215156113563,97.2,0.3785218218052498
1306893657.94,1.3257721,6.9855734,1564.7310212,-61.0,16.1,189.8,-1.0,411.0863787802347,92598.0449502059,92598.0449502059,295.4485084962352,0.0796208229759886,3.7163760486919895,95.0,0.37930327412371
1306893658.36,1.3256088,6.9849106,1615.7808916000001,-61.3,16.1,187.6,-1.0,407.26421839382306,100565.04772407877,100565.04772407877,295.10403718324653,0.07808362070789991,3.588545906162137,93.3,0.38032089223394616
1306893658.78,1.3254781,6.9842175,1668.7336492,-61.3,16.1,185.4,-1.0,423.1310560398122,106003.86427273697,106003.86427273697,294.81449650970967,0.08060917603614777,3.6409350203108386,89.5,0.3815788099942261
1306893659.22,1.3253856,6.9835077,1722.6378503999997,-61.3,16.1,183.1,-1.0,411.7299848525951,112540.9243752311,112540.9243752311,295.2180341102804,0.08167327860323642,3.5226546658730435,87.89999999999999,0.3828457610003504
1306893659.66,1.3253328,6.9827753,1777.9856211999997,-61.3,15.8,180.8,-1.0,423.5364355722931,114640.13594315603,114640.13594315603,297.4125398015978,0.08159265908511572,3.5523381169591297,88.1,0.38412480736955423
1306893660.1,1.3253227,6.9820412,1833.3333919999998,-61.3,15.7,178.5,-1.0,424.02160123965615,116212.07074181242,116212.07074181242,298.49594275973686,0.08138051076719362,3.545476126506993,89.5,0.38541793947804065
1306893660.32,1.3253336,6.9816712,1861.1877235999998,-61.3,15.7,177.4,-1.0,427.4709973719591,117970.97735318681,117970.97735318681,297.0840317339139,0.08055639184331354,3.5027300149454685,88.3,0.38665756108783955
1306893660.75,1.3253858,6.9809462,1915.7809011999998,-61.3,15.6,175.2,-1.0,428.920575582691,118559.29158794686,118559.29158794686,299.6261007216412,0.07802150459661167,3.430972882211781,85.5,0.38790200553228393
1306893661.2,1.3254845,6.9801836,1973.3268348000001,-61.3,15.5,172.9,-1.0,432.39169363527026,118034.7475979123,118034.7475979123,298.82701187153117,0.07663777492691554,3.4433102873453496,85.60000000000001,0.3891017430650923
1306893661.62,1.3256189,6.9794628,2027.887204,-61.3,15.5,170.8,-1.0,439.8388336011412,119450.30842820347,119450.30842820347,297.18425902730945,0.07564543999400715,3.498734624335823,85.8,0.39030285855065666
1306893662.05,1.3257997,6.9787185,2084.481694,-61.3,15.3,168.5,-1.0,446.23064095188215,120113.54203483094,120113.54203483094,298.15297575576227,0.07804914513964369,3.5105182985195986,86.5,0.39151561008171526
1306893662.47,1.3260089,6.9780184,2138.0906196,-61.3,15.2,166.5,-1.0,432.8816148958594,119770.87626138733,119770.87626138733,298.2293022453581,0.08098428888535711,3.6353492974469304,87.1,0.39273433274138275
1306893662.9,1.3262726,6.9772765,2195.3412776,-61.3,15.2,164.4,-1.0,452.01085194711476,118117.5902067925,118117.5902067925,300.295307721735,0.07972450052646475,3.6832663011162294,90.7,0.39396308383499606
1306893663.35,1.3265911,6.9765095,2255.0853740000002,-61.3,15.2,162.2,-1.0,451.3546138299523,116514.05798175094,116514.05798175094,298.5789776282874,0.0765661899480218,3.7507424476761644,91.9,0.39520546135030665
