flight id:3401
flight code:F-16A
origin:US
date:2011-06-01
from:vaziani
to:novorossiysk
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893600.46,5.9671959,3.0527345,22993.701523199998,-1.7,1.2,-1.0,2147164.4059796,-1360182.7534996,-1.0,526.0799424435575,231767.7738407384,299.1823034164898,0.07859309597319125,3.781538592173485,92.28653759495751,0.7858882270726272
1306893600.68,5.9672978,3.053191,22992.2579536,-2.5,1.6,-1.0,2147175.26556,-1360013.3637303999,-1.0,526.0799424435575,228866.44235834054,301.4163061703108,0.07750096283314,3.821908526298361,89.02888684707513,0.7860033626806762
1306893601.12,5.9675036,3.054101,22987.3366936,-1.7,2.8,-1.0,2147197.6080804,-1359675.4372104,-1.0,524.8603024952953,230215.7595214443,300.22363507267374,0.07915609032032737,3.807718443637619,88.24371015841317,0.7861032642554794
1306893601.76,5.9677945,3.0554186,22977.1004728,-0.9,4.1,-1.0,2147228.1855092,-1359186.4936252001,-1.0,522.0378859338578,231038.89268908367,302.1939864838954,0.08051701905466485,3.7698868582655614,90.46259982173918,0.7861761426456806
1306893602.39,5.9680716,3.056711,22966.1096588,-1.6,5.0,-1.0,2147255.8429904003,-1358707.0972844,-1.0,519.8407261246311,231377.37965579875,301.6882632698685,0.08060263717925768,3.8999824126931726,92.26509468125734,0.7862077590061354
1306893602.6,5.9681624,3.0571415,22962.4679264,-1.5,5.3,-1.0,2147264.6684499998,-1358547.45161,-1.0,519.2714310935747,231377.37965579878,301.6882632698685,0.08060263717925768,3.8999824126931726,92.26509468125735,0.7862077590061355
1306893603.26,5.9684435,3.0584948,22952.5597896,-1.9,5.8,-1.0,2147291.1120204004,-1358045.6799404,-1.0,519.1941022975924,231038.89268908364,302.1939864838954,0.08051701905466485,3.769886858265561,90.46259982173918,0.7861761426456806
1306893603.93,5.9687252,3.0598699,22945.866876,-2.3,6.1,4.9,2147316.9650395997,-1357536.0342547998,-1.0,519.3616100449307,230215.7595214443,300.22363507267374,0.07915609032032737,3.807718443637619,88.24371015841317,0.7861032642554793
1306893604.14,5.9688104,3.0602889,22944.521731599998,-2.4,6.2,4.9,2147324.54378,-1357380.7192892,-1.0,504.90251650667915,228866.44235834054,301.4163061703108,0.07750096283314,3.821908526298361,89.02888684707513,0.786003362680676
1306893604.58,5.9689929,3.0611917,22942.91412,-2.6,6.3,4.9,2147340.7511295998,-1357046.1720343998,-1.0,519.0389514988908,231767.7738407384,299.1823034164898,0.07859309597319125,3.781538592173486,92.28653759495751,0.7858882270726271
