timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.32,6.4752918,4.1768605,155.7414748,-1.0,4.0,-1.0,-1.0,161.03081458591575,3064.291732113353,3064.291732113353,298.9263739178464,0.07692339493543594,3.673583521258799,86.4,0.3184401287588247
1306893631.74,6.475647,4.1769052,155.8399,-1.0,5.8,-1.0,-1.0,161.03081458591575,3111.3684292160838,3111.3684292160838,298.7704261217948,0.07598034066147273,3.7097511450774796,88.10000000000001,0.31829965413065325
1306893632.16,6.4760197,4.1769521,155.9383252,-1.0,6.9,-1.0,-1.0,169.02040226871742,3267.0748501443018,3267.0748501443018,300.25720873773037,0.07396702014740528,3.618128048716397,90.70000000000002,0.3182681143231291
1306893632.58,6.4763879,4.1769985,155.9711336,-1.0,7.7,-1.0,-1.0,166.9484099148005,3193.4259245284566,3193.4259245284566,300.4005284616005,0.07472961925397921,3.631158810785573,91.4,0.31824844021989207
1306893633.01,6.4767784,4.1770476,155.9711336,-1.0,8.2,-1.0,-1.0,172.80861031403637,3443.355840735891,3443.355840735891,301.9670933406111,0.07261205585937679,3.683359010686344,91.10000000000001,0.3182376462566375
1306893634.5,6.4781979,4.1772264,158.2021048,-1.0,9.7,-1.0,-1.0,181.18971502558833,3443.3558407358923,3443.3558407358923,301.9670933406111,0.07261205585937679,3.683359010686344,91.10000000000001,0.3182376462566375
1306893634.92,6.4786099,4.1772783,160.597118,-1.0,9.9,-1.0,-1.0,186.69430186524684,3193.4259245284557,3193.4259245284557,300.4005284616005,0.07472961925397922,3.631158810785573,91.4,0.31824844021989207
1306893635.36,6.4790541,4.1773343,164.40289239999998,-1.0,10.1,-1.0,-1.0,191.8589727311729,3267.074850144303,3267.074850144303,300.25720873773037,0.07396702014740529,3.618128048716397,90.7,0.3182681143231292
1306893635.79,6.4794954,4.1773901,169.455386,-1.0,10.3,-1.0,-1.0,195.35475884990876,3111.3684292160833,3111.3684292160833,298.7704261217948,0.07598034066147273,3.7097511450774796,88.1,0.31829965413065325
1306893637.95,6.4818114,4.1776862,216.04331399999998,0.1,10.3,-1.0,-1.0,204.32060098468077,3064.291732113353,3064.291732113353,298.9263739178464,0.07692339493543594,3.6735835212588,86.39999999999999,0.3184401287588246
