timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893618.37,7.626053,5.5101195,-3.28084,-1.0,-0.3,-1.0,-1.0,60.839759165093234,138011.93269614957,295.89928799011386,0.06824059127179036,3.5739835170867273,91.70000000000002,0.3182824947689847
1306893621.8,7.6270983,5.51051,-3.28084,-1.0,-0.4,-1.0,-1.0,60.839759165093234,103507.87169343393,295.17979885534686,0.06983547199487457,3.6591490552497237,91.00000000000001,0.31497020255551134
1306893623.52,7.6278048,5.5107738,-3.28084,-1.0,-0.5,-1.0,-1.0,82.33182032401709,69005.22765600235,294.017799975587,0.07032817334749528,3.665166529136118,90.10000000000001,0.31165836965962335
1306893624.6,7.6283082,5.5109619,-3.28084,-1.0,-0.6,-1.0,-1.0,93.53357413026268,34503.479321040875,295.3062148411286,0.0691147301156868,3.7334630048229482,88.60000000000001,0.3083465367637353
1306893625.46,7.6287452,5.5111251,-3.28084,-1.0,-0.7,-1.0,-1.0,102.25956836420433,289.49600030768914,295.54628665328005,0.070821371897338,3.683610046007027,90.50000000000001,0.3050347038678473
1306893626.33,7.6292199,5.5113024,1416.0761608,-1.0,-0.8,-1.0,-1.0,1117.775151502903,289.4960003076892,295.54628665328005,0.07082137189733802,3.683610046007027,90.5,0.30503470386784737
1306893627.4,7.6298394,5.5115338,1416.0761608,-1.0,-0.9,-1.0,-1.0,116.62868742463681,34503.47932104086,295.3062148411286,0.0691147301156868,3.7334630048229482,88.6,0.30834653676373536
1306893628.7,7.6306608,5.5118405,1416.0761608,-1.0,-1.0,-1.0,-1.0,127.32004470314911,69005.22765600235,294.017799975587,0.07032817334749529,3.665166529136119,90.10000000000001,0.3116583696596234
1306893630.01,7.6315608,5.5121767,1416.0761608,-1.0,-1.1,-1.0,-1.0,138.6865859847437,103507.87169343393,295.17979885534686,0.06983547199487457,3.6591490552497237,91.0,0.31497020255551145
1306893630.65,7.6320233,5.5123494,1416.2730112,-1.0,0.8,-1.0,-1.0,145.96080095593868,138011.93269614957,295.89928799011386,0.06824059127179036,3.5739835170867273,91.69999999999999,0.3182824947689848
1306893630.87,7.6321843,5.5124095,1416.4042448,-1.0,2.5,-1.0,-1.0,148.149797268568,138018.55886654145,297.61592511429313,0.06906180196154038,3.536696441424884,90.1,0.3215950931941816
1306893631.1,7.6323579,5.5124744,1416.5354783999999,-1.0,3.9,-1.0,-1.0,152.07374019586112,103535.66180495011,299.66382554006026,0.06806131847573033,3.4396589373090625,91.19999999999999,0.32490799783110197
1306893631.32,7.6325276,5.5125377,1416.6339036000002,-1.0,4.9,-1.0,-1.0,155.79829167275173,69071.85966984382,298.400763659982,0.07004056692502654,3.472993383799447,91.9,0.3282211321268149
1306893631.74,7.6328502,5.5126582,1416.7651372,-1.0,6.4,-1.0,-1.0,155.31918992283553,34668.914406710916,297.0930211020404,0.06937503287346437,3.472879286407293,92.20000000000002,0.3315345726342515
1306893632.16,7.6331888,5.5127846,1416.830754,-1.0,7.4,-1.0,-1.0,162.950955363447,3771.875853779939,295.806565925608,0.06806089817128194,3.393910050251958,91.4,0.3348481662475498
1306893632.58,7.6335234,5.5129096,1416.8963708,-1.0,8.0,-1.0,-1.0,161.26286492175805,4086.411366641154,296.24778021236693,0.06845964221574001,3.4174543070325805,92.2,0.334850080070822
1306893633.01,7.6338784,5.5130422,1416.9619876,-1.0,8.4,-1.0,-1.0,167.00996080229535,4720.9559257738165,298.1415138880913,0.07120599616041975,3.3234667317587077,94.1,0.3348521469999558
1306893634.5,7.6351697,5.5135244,1418.9633,-1.0,9.7,-1.0,-1.0,175.37002213246387,5521.763415093849,300.0403340002034,0.06888397846620488,3.3729553031100363,93.9,0.3348588836578736
1306893634.92,7.6355449,5.5136647,1421.1942712,-1.0,9.9,-1.0,-1.0,180.80507929919267,6435.441415625448,299.097569825007,0.06943063587983907,3.301833813118824,91.50000000000001,0.33487082591509143
1306893635.36,7.6359497,5.5138162,1424.7703867999999,-1.0,10.1,-1.0,-1.0,186.46072015312143,7321.7543059571235,298.65857854929516,0.07063597586441477,3.2891399855695234,89.50000000000001,0.33489065312419036
1306893639.24,7.6398505,5.5152964,1519.7835132,0.3,10.1,-1.0,-1.0,205.08989885997,8168.912599692902,297.9447461219114,0.07262990154259681,3.385801249833923,90.80000000000001,0.33513187140940465
1306893640.51,7.6413142,5.5158665,1581.0367959999999,0.3,10.1,-1.0,-1.0,238.148661278838,9157.5048444412,296.5538482184401,0.07265028259991299,3.475697750907016,91.9,0.3355157078048552
1306893640.95,7.6418431,5.5160751,1606.0696051999998,0.7,10.1,-1.0,-1.0,247.57043717147783,10286.464130304737,297.9549392608715,0.07258209836398426,3.456901829783877,89.2,0.3359577244277774
1306893641.37,7.6423562,5.5162788,1631.6273488,0.7,10.2,63.1,-1.0,252.1000483793817,12028.894580311315,298.76938295200875,0.0744652555369715,3.4968080515722564,87.60000000000001,0.33645906957213434
1306893641.79,7.6428882,5.5164914,1659.28483,1.0,10.2,63.1,-1.0,262.3922545560899,14612.893705614366,301.5182211697172,0.07730322361164736,3.4976663393615923,87.30000000000001,0.33702479573136446
1306893642.22,7.6434345,5.516711,1688.81239,1.2,10.3,63.1,-1.0,263.53012456272444,17775.38849118455,303.6281959342829,0.07670201332133743,3.545111439212969,86.2,0.337659266422528
1306893642.64,7.6439808,5.516932,1719.1273516,1.4,10.2,63.1,-1.0,270.5708425088767,21547.568711879554,301.09591212466626,0.0768527226020543,3.652142939543845,86.70000000000002,0.3383643189159663
1306893643.06,7.644539,5.5171592,1750.2297148,1.6,10.1,63.1,-1.0,277.2458905911093,25654.043881190133,300.2421082536714,0.0767721014438118,3.6237744014727142,86.80000000000001,0.33913727385909836
1306893643.48,7.6451043,5.5173906,1781.2664611999999,1.9,9.8,63.1,-1.0,280.67570826607977,29392.57587195852,298.57754738631223,0.07822958381876087,3.6584368732603125,87.4,0.3399774422755463
1306893643.9,7.6456854,5.5176298,1812.0735488000003,2.2,9.3,63.1,-1.0,288.71896280410385,32863.0051573984,300.46135841055803,0.0772460020991364,3.7147958276592705,90.2,0.3408811496246277
1306893644.33,7.6462861,5.5178782,1842.0932348000001,2.5,8.7,63.4,-1.0,291.2979504119059,35836.20965054215,301.97573626423684,0.0770375136101275,3.6844357119411093,89.9,0.3416332056176286
1306893644.75,7.6468945,5.5181309,1870.1444167999998,2.8,8.3,63.4,-1.0,301.88322567680893,38366.045513595134,300.5440573476557,0.07953839526195247,3.658279451798925,86.5,0.34230779004457523
1306893645.18,7.6475349,5.5183977,1896.7848376,3.2,7.9,63.5,-1.0,310.05371421395944,40485.198759250685,301.3646251934086,0.07688983596546463,3.6366685737632096,88.50000000000001,0.34298612556513525
1306893645.62,7.6481955,5.5186731,1921.0630535999999,3.7,7.7,63.5,-1.0,312.2335245132479,42656.246066798856,302.17648155053627,0.07649733746577041,3.6294206347920763,88.30000000000001,0.3436614755213907
1306893646.04,7.6488451,5.5189426,1941.8307708,4.1,7.5,63.6,-1.0,320.8817923520862,45079.24249633704,301.2262599356845,0.07574240524910908,3.708260758747609,89.30000000000001,0.3443207493621606
1306893646.47,7.649527,5.5192241,1960.7940259999998,4.4,7.6,63.6,-1.0,327.9928652620085,47831.001401475856,301.08670970443296,0.07687860093543378,3.743742277100835,88.9,0.3449553731591859
1306893646.89,7.6502209,5.5195086,1978.1824780000002,4.4,7.9,63.6,-1.0,341.5360655209975,50915.22681417473,301.1368940294514,0.07652492023603813,3.642355040795012,89.5,0.34555983510144317
1306893647.31,7.6509145,5.5197911,1994.75072,4.7,8.3,63.6,-1.0,340.4711163796493,54281.24462478575,299.24370831396374,0.07854931484177706,3.663100732268026,89.0,0.3461303840953189
1306893647.73,7.6516324,5.5200812,2012.0407467999999,4.8,8.7,64.0,-1.0,352.1191098645828,58636.00373028761,301.95016572443143,0.07722681859874339,3.681541649627655,89.8,0.34666885741115444
1306893648.15,7.6523609,5.5203731,2030.3150256000001,4.8,9.1,64.1,-1.0,357.0564196179166,62763.87575438187,300.4010853011887,0.07649934520640654,3.7492811729148423,90.5,0.3471780875073924
1306893648.58,7.6531318,5.5206794,2050.9187008,4.8,9.4,64.1,-1.0,368.541524541648,67920.22649796726,298.8923262262239,0.07562586486341795,3.6713093609740692,87.80000000000001,0.34766534691246676
1306893649.0,7.6538824,5.5209751,2072.4410112,5.5,11.9,64.4,-1.0,366.9192704921186,73320.7357643219,301.2806381645376,0.07437412649199836,3.647836329984611,88.89999999999999,0.3481373722842953
1306893649.44,7.6546939,5.5212903,2100.3609596,20.8,14.0,65.0,-1.0,378.7376141750413,79429.00359114341,299.5972125488611,0.07541646216895237,3.584800114968497,88.5,0.3486123832204282
1306893649.86,7.6554773,5.5215813,2133.0053176,38.0,15.7,66.5,-1.0,380.6837578208878,85392.25142226164,298.50792844760326,0.073788209204536,3.4978705211429726,91.3,0.3491069151539366
