flight id:601
flight code:F-14A
origin:US
date:2011-06-01
from:sochi-adler
to:beslan
motor(s):2
mass aircraft:41780
mass fuel:41780
lift coef:1.9650056483374456
drag coef:0.010121101720646569

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894143.73,1.8950207,6.922394,7607.743025600001,-8.4,-3.7,244.0,-1.0,152.2419476080715,5279.131366545947,5279.131366545947,298.1995011985631,0.07512856562839948,3.712145800438861,83.90000000000002,0.48472866111461
1306894143.62,1.895114,6.9224364,7615.1249156,-1.5,-4.0,244.0,-1.0,167.58898322503342,4675.367458262482,4675.367458262482,298.0111544636628,0.0744175315994648,3.690318091827911,85.30000000000001,0.48558077178827574
1306894142.57,1.8960834,6.9228756,7691.4372539999995,-18.6,-2.5,244.7,-1.0,174.38834826790682,4287.307225601661,4287.307225601661,298.51812187080355,0.07497970291907799,3.616191602995985,83.60000000000001,0.48652443976727844
1306894142.36,1.8962854,6.9229635,7707.349327999999,-4.9,-4.0,244.9,-1.0,168.75934398892156,4201.686361583357,4201.686361583357,298.4191498492002,0.07517808567016558,3.669915618225364,82.5,0.4873262551653537
1306894141.73,1.8968737,6.923221,7753.674788800001,1.5,-4.3,244.5,-1.0,169.01406639566449,4311.1871579058825,4311.1871579058825,299.6242598866412,0.07753092615267337,3.6761773899703623,84.7,0.48820094895363014
1306894141.1,1.8974632,6.9234783,7799.9346328,-7.1,-4.0,245.1,-1.0,165.47966031830634,4784.50177882964,4784.50177882964,298.302882305406,0.07598452350799428,3.5779257661090527,86.90000000000002,0.48907847520034925
1306894140.88,1.8976657,6.9235651,7815.7810899999995,8.5,-4.1,245.1,-1.0,171.00374999692136,5395.501445868271,5395.501445868271,296.22451815000005,0.0754663800637001,3.6682451221713683,85.70000000000002,0.4898848072213466
1306894140.24,1.8982704,6.9238292,7863.2220364,-5.9,-4.1,244.6,-1.0,170.6868442601177,5990.082534834535,5990.082534834535,296.6716246052709,0.07671683635519048,3.7224482291279286,86.60000000000001,0.4907650128206468
1306894139.6,1.8988749,6.9240918,7910.466132400001,9.2,-4.1,244.9,-1.0,163.98943351658787,6809.65109895152,6809.65109895152,297.7455368263938,0.07860221242649577,3.7262412250305146,86.9,0.49164368736132913
1306894139.38,1.8990756,6.9241792,7926.0501224,18.2,-2.8,244.6,-1.0,171.95115667478782,7122.843787456919,7122.843787456919,296.2747867124822,0.07682507692146973,3.5956058566952613,87.9,0.492448411770778
1306894138.75,1.8996723,6.924445,7972.933326,-10.4,-3.6,244.3,-1.0,168.3803088151768,7112.636027528388,7112.636027528388,295.36127263363727,0.07772423989892668,3.584854493278512,90.0,0.4933259380174971
1306894138.11,1.9002679,6.9247085,8019.5540624000005,11.0,-3.4,244.3,-1.0,171.26753559748562,6647.086828206244,6647.086828206244,296.1168495624285,0.0777992777351838,3.5735455444461426,89.7,0.4942035408171472
1306894137.9,1.9004661,6.9247971,8035.0724356,7.0,-3.7,243.9,-1.0,170.55087253695788,6237.606233185538,6237.606233185538,296.0893055524022,0.07643071539736984,3.648368484557032,92.80000000000001,0.4950088010971122
1306894137.26,1.9010662,6.9250681,8082.2181064,5.6,-3.8,243.9,-1.0,172.06254013465502,5958.823386357654,5958.823386357654,296.0260847572191,0.0748878898664894,3.640573771056808,93.4,0.49585478753630724
1306894136.62,1.9016712,6.9253416,8129.7574779999995,1.0,-3.8,244.5,-1.0,173.79908613836798,5399.72211265112,5399.72211265112,296.4156987611134,0.07270775490763144,3.590246647264141,94.9,0.49666448788626355
1306894136.41,1.9018724,6.92543,8145.50551,-0.3,-3.8,244.6,-1.0,168.6752434599218,5728.327939918859,5728.327939918859,299.1595762804341,0.07377794538346638,3.6262805380397514,91.7,0.4974006208696406
1306894135.76,1.9024791,6.9256966,8193.0120732,-0.5,-3.8,244.6,-1.0,171.81553586408998,5906.373546134536,5906.373546134536,300.49518602105945,0.07331925366332359,3.5595067307773003,94.7,0.4982140723132102
1306894135.13,1.9030765,6.9259594,8239.7968516,-1.0,-3.8,244.6,-1.0,171.43371693781097,6230.887270061494,6230.887270061494,298.36607229230424,0.07396831592922058,3.61833980280952,94.3,0.49899361080839827
1306894134.92,1.9032751,6.9260467,8255.3480332,-1.1,-3.8,244.6,-1.0,171.75696318064115,6540.1562462438915,6540.1562462438915,299.3476929526517,0.07222090823157594,3.5385783555330246,93.0,0.4997757521032365
1306894134.29,1.9038722,6.9263091,8302.132811599999,-1.6,-3.8,244.6,-1.0,172.18980562743224,7009.085436380585,7009.085436380585,300.75296826118625,0.07128947686543273,3.5391647794577628,92.2,0.5005588885861761
1306894133.66,1.9044711,6.9265712,8349.0488236,-2.6,-3.8,244.7,-1.0,171.64404612033692,6922.17741687586,6922.17741687586,301.438749332914,0.06988376645900947,3.4725291531311338,90.5,0.5013074231443563
1306894133.45,1.9046702,6.9266582,8364.665622,-2.7,-3.8,244.7,-1.0,172.9864921003551,6968.231049637639,6968.231049637639,301.6890549241371,0.06950871778176848,3.576001846307231,90.00000000000001,0.5019839979475058
1306894133.01,1.9050909,6.9268412,8397.638063999999,-4.0,-3.8,244.9,-1.0,169.3612387359797,7195.326045140628,7195.326045140628,301.4352751463868,0.06994796506986006,3.6206708042588995,89.60000000000002,0.5027375084461935
1306894132.58,1.9054942,6.9270154,8429.2325532,-5.7,-3.7,244.9,-1.0,175.72561361142533,6535.099810127504,6535.099810127504,302.0121369510318,0.0698008714100154,3.6398101849440563,88.9,0.5034528190323703
1306894132.37,1.9056979,6.9271032,8445.243052400001,-5.9,-3.5,245.0,-1.0,170.2176914673087,6366.583423439095,6366.583423439095,301.519076374392,0.07016858241920763,3.7091089191186475,88.20000000000002,0.5041720338180221
1306894131.71,1.9063214,6.9273688,8494.127568400001,-9.6,-3.5,245.3,-1.0,176.30691648926523,5985.052359832407,5985.052359832407,300.1981100948368,0.06811546739207229,3.7093911763903953,87.70000000000002,0.5048917079212591
1306894131.28,1.9067406,6.9275457,8527.1000104,-13.1,-3.5,245.6,-1.0,172.47762149779595,5514.391236467327,5514.391236467327,301.78272267979065,0.06549430357605689,3.6881953128207683,85.50000000000001,0.5056157455415566
1306894130.64,1.9073556,6.927797,8575.0002744,-18.6,-3.5,246.5,-1.0,176.18444802466576,5141.038190038834,5141.038190038834,301.5969951710477,0.06379283246378438,3.6731658635176334,86.00000000000001,0.5063009708258961
1306894130.43,1.9075623,6.9278786,8590.9779652,-20.6,-3.3,246.9,-1.0,171.90705186490942,5283.356535005096,5283.356535005096,299.80910384984526,0.06598853781470697,3.6881918221211962,88.2,0.5069473072213466
1306894130.0,1.9079778,6.9280376,8622.9333468,-22.0,-2.9,247.7,-1.0,176.99835100943994,5168.995808849789,5168.995808849789,298.24374881013,0.06704681040560785,3.7874052745178624,87.60000000000001,0.5075913470288707
1306894129.79,1.9081866,6.9281148,8639.0094628,-21.5,-3.0,248.2,-1.0,174.32251877604475,5115.7684095671475,5115.7684095671475,298.5199976239358,0.06673297594295519,3.7920552988862877,87.80000000000001,0.5082697591023614
1306894129.15,1.9088172,6.9283371,8687.5987032,-22.7,-3.0,249.5,-1.0,172.67259137000246,5387.51891354826,5387.51891354826,298.1894505045203,0.067233173579509,3.7120346747675668,88.20000000000002,0.5089461807996494
1306894128.93,1.9090328,6.9284094,8704.1997536,-24.4,-2.7,250.0,-1.0,176.05651507715956,5134.3643147951,5134.3643147951,297.0962974412173,0.0677504093542878,3.6234408914428786,88.1,0.5095786611146099
1306894128.5,1.9094627,6.928547,8737.4674712,-25.4,-2.5,251.0,-1.0,174.0613320774345,5544.849098722272,5544.849098722272,295.8621687728031,0.06896624200396238,3.6277741106934536,90.4,0.5102086151828514
1306894128.29,1.9096709,6.9286105,8753.674820799999,-24.4,-3.0,251.6,-1.0,174.47220380891568,6284.712367007104,6284.712367007104,294.0059597889711,0.06955553791942046,3.566889148346046,89.1,0.5108678890236213
1306894127.63,1.9103286,6.928799,8804.4294156,-31.8,-4.7,253.0,-1.0,174.9108568674226,7117.667016859408,7117.667016859408,295.0037441110686,0.07220069675943573,3.593995926089049,91.30000000000001,0.5115245600647412
