flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:gelendzhik
to:nalchik
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306897445.65,4.6592167,5.2166473,9056.135460399999,-0.1,-0.9,289.9,-1.0,186.6088659081218,9740.081945265296,300.0590531457153,0.07793058503345522,3.5648898126281754,96.19999999999999,0.4679195327031958
1306897445.23,4.659539,5.2165263,9083.9569836,-0.1,-1.1,289.9,-1.0,189.3025763168542,9741.597008793144,298.45216761548926,0.07618730491240612,3.650575450784211,93.9,0.46894227985980114
1306897444.81,4.6598663,5.2164031,9112.5987168,-0.1,-1.5,289.9,-1.0,187.8402314715112,9664.517458623044,298.63233233302714,0.07834563017479267,3.7854164693541015,92.89999999999999,0.46996609875743894
1306897443.96,4.6605219,5.2161558,9170.5711596,-0.1,-1.9,289.9,-1.0,190.2345863370161,9369.52130895779,296.7079460184874,0.07691711464930764,3.6902422908590418,93.9,0.47098930523162963
1306897443.53,4.6608579,5.2160286,9200.3939952,-0.1,-1.9,289.9,-1.0,188.05601579954424,9412.548737198693,295.50939916399705,0.07366083708946171,3.6294928534682045,92.10000000000001,0.4719383319157941
1306897442.68,4.6615126,5.2157802,9258.7601388,-0.1,-1.9,289.9,-1.0,187.8981534121613,9472.33291132536,295.00305768270096,0.07337960692132801,3.7038538262667453,92.7,0.4728694452141318
1306897441.4,4.6624959,5.2154054,9346.949117999999,-0.1,-2.0,289.9,-1.0,190.53817187141806,9322.738118614268,295.694090328928,0.07251574957955534,3.578312194505196,91.60000000000001,0.47370333629024736
1306897440.97,4.6628311,5.2152771,9377.1656544,-0.1,-2.0,290.0,-1.0,188.21764478124535,9444.655302178877,293.87496833391054,0.07224689467932259,3.650396423698995,91.50000000000001,0.4743535003322421
1306897440.13,4.6634757,5.2150299,9435.367756,-0.1,-2.2,290.0,-1.0,187.99832718428138,9488.473505159536,292.74271473737167,0.07255846225685707,3.701656950982632,92.0,0.47494081441798136
1306897439.71,4.6637976,5.2149061,9464.403189999999,-0.1,-2.4,290.1,-1.0,190.8024118216861,9204.600652642892,294.0742764849626,0.07535773155349137,3.7681919301478266,91.2,0.4753937015570891
1306897439.28,4.6641325,5.214777,9494.4556844,-0.1,-2.7,290.1,-1.0,186.97056465728636,9149.656155782042,294.57771202670597,0.07604590000109451,3.6619986410144443,88.3,0.47577883935236465
1306897438.86,4.6644523,5.2146537,9522.7365252,-0.1,-3.4,290.1,-1.0,189.16998777861707,9220.363268082712,295.8604906957002,0.07668575978290748,3.5573536097522473,90.9,0.4760938546629508
1306897438.43,4.6647851,5.2145251,9551.1157912,-0.1,-4.7,290.2,-1.0,191.4172489833517,9139.568216456586,297.14462716528936,0.0774452418255221,3.441568539637962,90.5,0.4763428813471153
1306897438.01,4.6651161,5.2143972,9577.296894399999,-0.1,-6.6,290.2,-1.0,187.73577044144366,9262.182833662562,299.5396446657792,0.07743175958076072,3.5522632707771535,91.3,0.4765256897460654
1306897437.59,4.6654422,5.2142712,9599.4425644,-0.1,-8.9,290.2,-1.0,185.7290804296161,9416.89157186822,298.3700979523943,0.07979265238190326,3.6404555383313957,90.19999999999999,0.4766474089061704
1306897437.16,4.665775,5.2141426,9616.14204,-0.1,-9.6,290.5,-1.0,189.50555700770587,9301.222041130884,300.0153166789888,0.07851222907932474,3.705768429319541,88.89999999999999,0.4767174548379289
1306897436.73,4.666119,5.2140098,9625.5908592,-0.1,-2.3,290.5,-1.0,187.95553505752656,9173.715890993195,298.9119590078369,0.07925141919644099,3.7300306746148637,90.9,0.47674853532786765
1306897436.31,4.6664527,5.2138808,9628.8716992,-0.1,5.3,290.5,-1.0,187.34207463286512,9041.041462524337,299.2802487065497,0.07787369588343679,3.7135609655763333,90.5,0.47675756857371193
1306897435.88,4.6667929,5.2137491,9629.4622504,-0.1,10.3,290.5,-1.0,188.37858657039828,8730.658224017749,301.8744882045934,0.078409586686138,3.6974284604248755,90.4,0.47675894652646783
1306897434.17,4.6681525,5.2132198,9629.4622504,-0.1,10.9,290.5,-1.0,189.00351743429613,8454.510668717769,301.36695483836985,0.0776873776074035,3.7592145370915375,91.50000000000001,0.47675894652646783
1306897432.91,4.6691558,5.2128264,9629.4622504,-0.1,10.9,290.7,-1.0,185.71046309639323,8360.277177131395,301.4232142412179,0.07596584555708162,3.7489035626082017,92.20000000000002,0.47675894652646783
