flight id:b01
flight code:F-15E
origin:US
date:2011-06-01
from:soganlug
to:mineralnyevody
motor(s):2
mass aircraft:37637
mass fuel:37637
lift coef:1.6723900635573576
drag coef:0.01254232652701665

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.32,3.1802899,7.0335739,-3.28084,-1.0,-0.7,-1.0,-1.0,172.28322021438876,958.0203922935096,958.0203922935096,299.56886496361335,0.07655485046914019,3.824150465595452,85.2,0.29935699098209495
1306893632.58,3.1811981,7.0340873,119.3569592,-1.0,2.4,-1.0,-1.0,172.28322021438876,1198.7944340003612,1198.7944340003612,299.50387498623877,0.07683406956603936,3.8179461818991824,83.3,0.2992360373512988
1306893633.01,3.1815218,7.0342703,119.5538096,-1.0,4.8,-1.0,-1.0,166.14464509704828,1856.7119504962118,1856.7119504962118,298.75515897304683,0.07834959800392567,3.7324815154924558,82.7,0.2992214157415
1306893634.5,3.1826997,7.0349361,119.8490852,-1.0,8.2,-1.0,-1.0,174.66899983781914,2676.101745996617,2676.101745996617,297.84904558208086,0.07994225773437083,3.718436208225898,80.80000000000001,0.29921444942478964
1306893634.92,3.1830425,7.0351298,119.8490852,-1.0,8.6,-1.0,-1.0,180.45234225927172,3289.9308052119886,3289.9308052119886,296.81409178404255,0.07892606343176196,3.796538539194573,81.70000000000002,0.29921161696634696
1306893635.36,3.1834127,7.0353391,120.17716920000001,-1.0,9.0,-1.0,-1.0,186.089553859882,3289.9308052119886,3289.9308052119886,296.81409178404255,0.07892606343176198,3.7965385391945734,81.7,0.29921161696634696
1306893635.79,3.1837813,7.0355475,121.062996,-1.0,9.5,-1.0,-1.0,189.84801849286617,2676.101745996617,2676.101745996617,297.84904558208086,0.07994225773437083,3.718436208225899,80.8,0.2992144494247897
1306893636.22,3.1841549,7.0357587,122.83464959999999,-1.0,9.8,-1.0,-1.0,192.39424881005493,1856.711950496212,1856.711950496212,298.75515897304683,0.07834959800392567,3.732481515492456,82.70000000000002,0.2992214157415
1306893636.66,3.1845465,7.0359802,125.820214,-1.0,10.0,-1.0,-1.0,197.27367084356288,1198.7944340003617,1198.7944340003617,299.50387498623877,0.07683406956603936,3.8179461818991824,83.30000000000001,0.29923603735129883
1306893639.24,3.1869576,7.0373501,171.1942312,0.1,10.0,-1.0,-1.0,207.90375089869286,958.0203922935099,958.0203922935099,299.56886496361335,0.0765548504691402,3.824150465595453,85.20000000000002,0.29935699098209495
1306893640.09,3.1877994,7.0378328,197.014442,0.1,10.2,-1.0,-1.0,221.90957268256835,692.6521830135549,692.6521830135549,298.161362012168,0.07424384375654852,3.8595385648074605,86.89999999999999,0.29982434662513957
1306893640.51,3.1882238,7.0380774,211.6797968,0.2,10.2,-1.0,-1.0,227.22017045138404,831.991528063,831.991528063,297.292839586011,0.07715570466242934,3.9194744297981465,86.0,0.30003976657264614
1306893640.95,3.188673,7.0383372,228.2480388,0.2,10.1,-1.0,-1.0,230.03228510028038,1115.9122081617259,1115.9122081617259,297.4666993537503,0.07725925921955216,3.9189693901836966,86.80000000000001,0.3002933864326636
1306893642.22,3.1900013,7.0391127,282.8740248,0.5,9.9,51.6,-1.0,236.99929828318682,1606.3842364706795,1606.3842364706795,298.44080151187484,0.07505852173802997,3.8084919754003286,88.80000000000001,0.30067377794622446
1306893642.64,3.19045,7.0393772,303.0183824,0.5,9.9,51.6,-1.0,243.46833435063957,2140.0916509099447,2140.0916509099447,299.17254033157354,0.07524147035764658,3.75290849401689,89.20000000000002,0.3011011729593478
1306893643.06,3.1909045,7.0396464,324.146992,0.8,9.8,51.6,-1.0,247.22793534805703,2571.0244044029782,2571.0244044029782,299.1318773440404,0.07419616935475286,3.727198130697241,90.2,0.30157710253065134
1306893643.48,3.1913605,7.0399178,345.89896120000003,0.9,9.7,51.6,-1.0,248.63843525976523,3202.990738455793,3202.990738455793,299.91715434463987,0.0719214783482226,3.68122076627563,90.50000000000001,0.302101719765997
1306893643.9,3.1918247,7.0401956,368.1430564,1.1,9.4,51.6,-1.0,253.86657285452398,4006.173887470278,4006.173887470278,300.02501827552885,0.07206278667816593,3.5596268207288624,88.39999999999999,0.30267410603021394
1306893644.33,3.1922999,7.0404812,390.4527684,1.3,9.1,51.6,-1.0,254.0302404514797,4471.324312113456,4471.324312113456,298.7128601600773,0.07326626066957456,3.5719806080155783,89.7,0.30329158197072137
1306893644.75,3.1927765,7.0407691,411.90946199999996,1.5,8.8,51.6,-1.0,261.31007923215753,5256.743658225254,5256.743658225254,298.6135729603552,0.07410606964157282,3.57113633396678,89.4,0.3038532508246146
1306893645.18,3.1932732,7.0410703,432.90683799999994,1.7,8.5,51.6,-1.0,266.16587681419134,5740.856654716626,5740.856654716626,297.5091920841406,0.075395706603274,3.524793262403909,87.00000000000001,0.304403666397668
1306893645.62,3.1937805,7.0413791,452.5590696,2.0,8.2,51.6,-1.0,265.893585997998,5896.983354327808,5896.983354327808,298.4700274923245,0.07506898824841615,3.41571463950322,87.9,0.3049657180162157
1306893646.04,3.1942742,7.0416804,469.816288,2.3,8.0,51.6,-1.0,271.0200453748558,6288.02054793144,6288.02054793144,299.111424299939,0.07499810844238591,3.517326483189703,89.80000000000001,0.3055293772463119
1306893646.47,3.1947874,7.0419944,485.6627452,2.6,8.0,51.6,-1.0,275.1058639423719,6518.85709151441,6518.85709151441,298.4741328216367,0.07658772549689918,3.541319306712697,89.39999999999999,0.30600255091210365
1306893646.89,3.1953054,7.0423115,499.4750816,2.9,8.0,51.6,-1.0,284.32518069015555,6581.499220378201,6581.499220378201,299.15899101287823,0.07731343795143546,3.4603879858340214,87.5,0.30646094986223493
1306893647.31,3.1958196,7.0426264,511.0892552,3.2,7.8,51.6,-1.0,282.00181168881085,6564.9866758982425,6564.9866758982425,299.2148681312051,0.08064912491020515,3.405635594988203,90.10000000000001,0.3068971484624099
1306893647.73,3.1963485,7.0429501,521.325476,3.5,7.9,51.6,-1.0,289.94128453358064,6943.829040662198,6943.829040662198,297.81621316469653,0.08017190764081729,3.4495114228420105,88.50000000000001,0.3073064769838448
1306893648.15,3.1968824,7.0432762,530.67587,3.8,8.2,51.6,-1.0,292.27565988482985,6771.0057796452775,6771.0057796452775,296.2612210162548,0.08019832933262201,3.445055994143174,88.00000000000001,0.3076857202034423
1306893648.58,3.1974445,7.0436186,540.026264,4.1,8.5,51.6,-1.0,300.4095613621559,7123.487295832073,7123.487295832073,296.67553132762816,0.07943371474720838,3.43535077689207,87.30000000000001,0.3080347250153408
1306893649.0,3.1979892,7.0439493,549.1798076,4.3,8.8,52.5,-1.0,297.6312157894497,7392.093126614592,7392.093126614592,296.6351828397735,0.08060821587552704,3.477468123893198,86.3,0.30835502247815794
1306893649.44,3.1985787,7.0443058,559.5800704,4.5,9.1,52.6,-1.0,307.0591231945214,8159.261275184261,8159.261275184261,298.2938688327995,0.07933660729144691,3.4514469667753613,87.0,0.30865059334429973
1306893649.86,3.19915,7.04465,570.3740339999999,4.5,9.3,52.8,-1.0,311.38074244669303,8693.173079109494,8693.173079109494,298.6435645646877,0.0771539038508286,3.5213155336794406,86.89999999999999,0.3089254949191028
1306893650.29,3.1997561,7.0450137,582.8084176,4.5,9.5,52.8,-1.0,322.42190318697465,9356.211622971017,9356.211622971017,298.98289622057996,0.07515908484554225,3.482997337613822,83.3,0.3091891432130661
1306893650.71,3.2003444,7.0453654,595.8661608,4.5,9.5,53.1,-1.0,320.1092635318771,9649.520172236742,9649.520172236742,297.8266074796141,0.07611665466567734,3.585100906838803,83.7,0.30944628450790423
1306893651.15,3.2009679,7.0457371,610.6955575999999,4.5,9.7,53.1,-1.0,323.57073230966336,9920.79182213218,9920.79182213218,298.78787558459237,0.07500606763826942,3.6584030140166592,84.40000000000002,0.3097057989435998
1306893651.58,3.2015819,7.0461011,626.2467392,4.6,9.7,53.4,-1.0,325.3686818173165,10679.958401786706,10679.958401786706,300.68676910415275,0.07459755124429099,3.724457847035978,83.10000000000002,0.30997449973100133
1306893652.0,3.2021945,7.0464622,642.5197056,4.5,9.7,53.4,-1.0,331.8537097716081,11796.59598785023,11796.59598785023,300.11582042597905,0.07572165822040054,3.735015290959035,84.30000000000003,0.31025728625768545
1306893652.43,3.2028307,7.046835,660.105008,4.4,9.6,53.7,-1.0,336.05758345513124,13436.649551990273,13436.649551990273,301.8939449384921,0.07457952949197814,3.797263035275842,87.1,0.31055928757002144
1306893652.85,3.2034683,7.0472068,678.31367,4.2,9.6,53.8,-1.0,344.28455282225275,14707.518892482933,14707.518892482933,302.921018523956,0.074234936548645,3.7442289343884134,86.3,0.310881958173696
1306893653.28,3.2041209,7.0475853,697.4409672,4.0,9.5,53.9,-1.0,343.4972695184489,15470.321784705011,15470.321784705011,302.8788483442691,0.07253463789900748,3.756820193577644,87.20000000000002,0.3112279008683591
1306893653.72,3.2048073,7.0479815,718.011834,3.8,9.5,53.9,-1.0,352.59638588947837,15997.909080601292,15997.909080601292,303.69258420133275,0.07181118046160521,3.7334775458448872,89.3,0.3115975749715963
1306893654.14,3.2054654,7.0483596,738.0577664,3.6,9.5,53.9,-1.0,353.64689839911733,16106.133844995085,16106.133844995085,302.97059673065826,0.07282195626532942,3.6606842300372375,91.6,0.31198883700134256
1306893654.56,3.2061352,7.048743,758.7926752,3.3,9.5,53.9,-1.0,359.45841371799474,16224.6481330322,16224.6481330322,302.7917892533117,0.07460844464455177,3.630970212749511,92.89999999999999,0.31239946692260234
1306893654.99,3.2068193,7.049133,780.6102612,7.1,12.1,53.9,-1.0,358.196335467609,17233.832298422516,17233.832298422516,305.42591862866334,0.07322035508517204,3.5506450961358547,93.49999999999999,0.3128305364764082
1306893655.41,3.2075058,7.0495191,806.0367712,27.9,15.8,55.2,-1.0,366.8378281770157,18795.238760775523,18795.238760775523,302.4983389381204,0.07251679042322046,3.5856135030994976,92.7,0.3132863326268893
1306893655.84,3.2081961,7.0498879,836.8438588,39.6,18.8,57.2,-1.0,354.7438311461119,20084.20026322579,20084.20026322579,300.6306987973953,0.07044318257117371,3.5777567827814045,90.3,0.31377772589023145
1306893656.26,3.2088972,7.0502318,873.3267996,42.8,20.8,59.7,-1.0,360.18708721263033,22821.602901756938,22821.602901756938,301.6363944172219,0.07149913249103985,3.5293380578446767,92.6,0.31431627575899784
1306893656.68,3.2096092,7.0505471,915.0918928000001,48.7,22.7,62.6,-1.0,356.67536997258304,25184.08800791189,25184.08800791189,301.17335957056554,0.07327251602329729,3.5092728548772474,93.5,0.3149112451378255
1306893656.89,3.2099697,7.0506931,937.7624972,51.5,23.6,64.1,-1.0,354.71826171568085,27666.782141163767,27666.782141163767,300.08861862969275,0.07494620100783869,3.4710126991874573,92.2,0.3155166257152533
